#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:39:39       0     78     33     41 
 20260321    07:39:39       1     92     36     44 
 20260321    07:39:39       2    103     34     42 
 20260321    07:39:39       3    100     34     40 
 20260321    07:39:54       0    125     35     41 
 20260321    07:39:54       1    142     38     44 
 20260321    07:39:54       2    154     36     44 
 20260321    07:39:54       3    147     36     40 
 20260321    07:40:09       0    125     36     41 
 20260321    07:40:09       1    142     39     44 
 20260321    07:40:09       2    154     36     44 
 20260321    07:40:09       3    147     36     41 
 20260321    07:40:24       0    125     36     42 
 20260321    07:40:24       1    143     39     45 
 20260321    07:40:24       2    153     36     44 
 20260321    07:40:24       3    147     36     40 
 20260321    07:40:39       0    124     36     41 
 20260321    07:40:39       1    143     39     44 
 20260321    07:40:39       2    155     36     44 
 20260321    07:40:39       3    147     36     42 
 20260321    07:40:54       0    125     36     42 
 20260321    07:40:54       1    143     39     44 
 20260321    07:40:54       2    154     36     44 
 20260321    07:40:54       3    147     36     40 
 20260321    07:41:09       0    125     36     42 
 20260321    07:41:09       1    142     39     44 
 20260321    07:41:09       2    154     36     44 
 20260321    07:41:09       3    147     36     42 
 20260321    07:41:24       0    125     36     42 
 20260321    07:41:24       1    143     39     44 
 20260321    07:41:24       2    154     36     44 
 20260321    07:41:24       3    147     36     42 
 20260321    07:41:39       0    140     37     43 
 20260321    07:41:39       1    160     40     46 
 20260321    07:41:39       2    171     38     45 
 20260321    07:41:39       3    164     37     42 
 20260321    07:41:54       0    143     37     43 
 20260321    07:41:54       1    162     40     46 
 20260321    07:41:54       2    174     38     44 
 20260321    07:41:54       3    166     37     42 
 20260321    07:42:09       0    143     37     43 
 20260321    07:42:09       1    162     41     46 
 20260321    07:42:09       2    174     38     44 
 20260321    07:42:09       3    166     37     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:42:24       0    143     37     43 
 20260321    07:42:24       1    162     41     46 
 20260321    07:42:24       2    174     38     44 
 20260321    07:42:24       3    166     37     42 
 20260321    07:42:39       0    141     37     43 
 20260321    07:42:39       1    162     41     46 
 20260321    07:42:39       2    173     38     44 
 20260321    07:42:39       3    165     37     42 
 20260321    07:42:54       0    142     38     43 
 20260321    07:42:54       1    162     41     46 
 20260321    07:42:54       2    174     39     46 
 20260321    07:42:54       3    165     38     42 
 20260321    07:43:09       0    141     37     43 
 20260321    07:43:09       1    162     41     46 
 20260321    07:43:09       2    173     38     44 
 20260321    07:43:09       3    165     37     42 
 20260321    07:43:24       0    336     42     49 
 20260321    07:43:24       1    370     46     52 
 20260321    07:43:24       2    375     43     52 
 20260321    07:43:24       3    366     42     49 
 20260321    07:43:39       0    143     38     43 
 20260321    07:43:39       1    163     41     46 
 20260321    07:43:39       2    174     39     44 
 20260321    07:43:39       3    166     37     43 
 20260321    07:43:54       0    142     38     43 
 20260321    07:43:54       1    163     41     46 
 20260321    07:43:54       2    174     39     46 
 20260321    07:43:54       3    166     38     42 
 20260321    07:44:09       0    150     40     47 
 20260321    07:44:09       1    171     44     49 
 20260321    07:44:09       2    182     39     46 
 20260321    07:44:09       3    166     41     46 
 20260321    07:44:24       0    142     38     43 
 20260321    07:44:24       1    163     41     46 
 20260321    07:44:24       2    174     39     46 
 20260321    07:44:24       3    166     38     42 
 20260321    07:44:39       0    142     38     44 
 20260321    07:44:39       1    163     41     46 
 20260321    07:44:39       2    174     39     46 
 20260321    07:44:39       3    166     38     42 
 20260321    07:44:54       0    143     41     49 
 20260321    07:44:54       1    161     41     48 
 20260321    07:44:54       2    178     41     50 
 20260321    07:44:54       3    164     40     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:45:09       0    167     38     45 
 20260321    07:45:09       1    182     42     48 
 20260321    07:45:09       2    196     39     46 
 20260321    07:45:09       3    183     38     42 
 20260321    07:45:24       0    185     38     45 
 20260321    07:45:24       1    206     42     46 
 20260321    07:45:24       2    216     39     46 
 20260321    07:45:24       3    207     38     42 
 20260321    07:45:39       0    135     38     45 
 20260321    07:45:39       1    156     41     46 
 20260321    07:45:39       2    168     39     46 
 20260321    07:45:39       3    159     38     42 
 20260321    07:45:54       0    185     38     45 
 20260321    07:45:54       1    206     41     46 
 20260321    07:45:54       2    216     39     46 
 20260321    07:45:54       3    208     38     43 
 20260321    07:46:09       0    134     38     45 
 20260321    07:46:09       1    155     41     46 
 20260321    07:46:09       2    167     39     46 
 20260321    07:46:09       3    159     38     42 
 20260321    07:46:24       0    185     38     45 
 20260321    07:46:24       1    206     42     48 
 20260321    07:46:24       2    215     39     46 
 20260321    07:46:24       3    206     38     44 
