#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:24:44       0     96     33     42 
 20260319    12:24:44       1     85     36     44 
 20260319    12:24:44       2     87     35     45 
 20260319    12:24:44       3    101     32     42 
 20260319    12:25:14       0    142     35     42 
 20260319    12:25:14       1    134     38     44 
 20260319    12:25:14       2    134     37     45 
 20260319    12:25:14       3    148     34     43 
 20260319    12:25:44       0    142     35     42 
 20260319    12:25:44       1    135     38     45 
 20260319    12:25:44       2    134     37     45 
 20260319    12:25:44       3    148     34     43 
 20260319    12:26:14       0    143     35     42 
 20260319    12:26:14       1    135     38     44 
 20260319    12:26:14       2    135     37     45 
 20260319    12:26:14       3    148     34     41 
 20260319    12:26:44       0    142     35     43 
 20260319    12:26:44       1    134     38     44 
 20260319    12:26:44       2    135     37     46 
 20260319    12:26:44       3    148     35     43 
 20260319    12:27:14       0    455     46     57 
 20260319    12:27:14       1    352     48     56 
 20260319    12:27:14       2    446     49     61 
 20260319    12:27:14       3    369     43     53 
 20260319    12:27:44       0    144     37     46 
 20260319    12:27:44       1    364     48     56 
 20260319    12:27:44       2    139     41     51 
 20260319    12:27:44       3    376     42     54 
 20260319    12:28:14       0    451     47     58 
 20260319    12:28:14       1    356     49     58 
 20260319    12:28:14       2    441     50     61 
 20260319    12:28:14       3    361     43     54 
 20260319    12:28:44       0    460     46     57 
 20260319    12:28:44       1    341     47     57 
 20260319    12:28:44       2    451     50     61 
 20260319    12:28:44       3    353     42     53 
 20260319    12:29:14       0    463     46     56 
 20260319    12:29:14       1    338     47     57 
 20260319    12:29:14       2    444     50     62 
 20260319    12:29:14       3    354     42     53 
 20260319    12:29:44       0    391     40     49 
 20260319    12:29:44       1    369     46     52 
 20260319    12:29:44       2    366     44     51 
 20260319    12:29:44       3    409     40     49 
