#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260318    12:36:50       0     80     31     41 
 20260318    12:36:50       1     83     33     42 
 20260318    12:36:50       2     81     33     42 
 20260318    12:36:50       3     91     32     41 
 20260318    12:37:20       0    126     33     41 
 20260318    12:37:20       1    129     35     43 
 20260318    12:37:20       2    127     35     42 
 20260318    12:37:20       3    136     35     42 
 20260318    12:37:50       0    127     34     42 
 20260318    12:37:50       1    130     35     43 
 20260318    12:37:50       2    128     35     44 
 20260318    12:37:50       3    136     35     42 
 20260318    12:38:20       0    127     34     43 
 20260318    12:38:20       1    130     36     43 
 20260318    12:38:20       2    128     36     44 
 20260318    12:38:20       3    136     36     42 
 20260318    12:38:50       0    142     36     43 
 20260318    12:38:50       1    145     38     45 
 20260318    12:38:50       2    143     37     44 
 20260318    12:38:50       3    153     37     44 
 20260318    12:39:20       0    144     36     45 
 20260318    12:39:20       1    147     38     47 
 20260318    12:39:20       2    145     38     44 
 20260318    12:39:20       3    155     38     44 
 20260318    12:39:50       0    145     37     45 
 20260318    12:39:50       1    148     39     47 
 20260318    12:39:50       2    145     38     46 
 20260318    12:39:50       3    155     39     46 
 20260318    12:40:20       0    355     42     51 
 20260318    12:40:20       1    352     44     54 
 20260318    12:40:20       2    349     44     54 
 20260318    12:40:20       3    360     44     55 
 20260318    12:40:50       0    157     37     47 
 20260318    12:40:50       1    161     39     47 
 20260318    12:40:50       2    155     40     46 
 20260318    12:40:50       3    156     38     45 
 20260318    12:41:20       0    145     37     46 
 20260318    12:41:20       1    148     39     47 
 20260318    12:41:20       2    146     39     46 
 20260318    12:41:20       3    155     39     46 
 20260318    12:41:50       0    144     36     45 
 20260318    12:41:50       1    148     39     47 
 20260318    12:41:50       2    145     38     45 
 20260318    12:41:50       3    155     38     46 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260318    12:42:20       0    309     38     47 
 20260318    12:42:20       1    312     41     49 
 20260318    12:42:20       2    315     40     46 
 20260318    12:42:20       3    319     40     46 
 20260318    12:42:50       0    145     36     45 
 20260318    12:42:50       1    148     39     47 
 20260318    12:42:50       2    145     38     46 
 20260318    12:42:50       3    155     39     46 
 20260318    12:43:20       0    144     36     45 
 20260318    12:43:20       1    147     38     47 
 20260318    12:43:20       2    146     38     45 
 20260318    12:43:20       3    155     38     46 
 20260318    12:43:50       0    129     37     47 
 20260318    12:43:50       1    273     43     54 
 20260318    12:43:50       2    131     40     48 
 20260318    12:43:50       3    287     42     53 
 20260318    12:44:20       0    145     37     45 
 20260318    12:44:20       1    148     39     47 
 20260318    12:44:20       2    145     39     46 
 20260318    12:44:20       3    155     39     46 
 20260318    12:44:50       0    127     35     44 
 20260318    12:44:50       1    279     42     53 
 20260318    12:44:50       2    129     37     46 
 20260318    12:44:50       3    289     42     50 
 20260318    12:45:20       0    242     38     49 
 20260318    12:45:20       1    245     41     52 
 20260318    12:45:20       2    240     43     52 
 20260318    12:45:20       3    250     41     52 
