#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    13:09:52       0     91     33     43 
 20260319    13:09:52       1     86     35     44 
 20260319    13:09:52       2     82     34     45 
 20260319    13:09:52       3    104     33     44 
 20260319    13:10:07       0    138     35     43 
 20260319    13:10:07       1    135     37     44 
 20260319    13:10:07       2    126     36     45 
 20260319    13:10:07       3    150     35     43 
 20260319    13:10:22       0    138     35     44 
 20260319    13:10:22       1    136     37     45 
 20260319    13:10:22       2    126     36     45 
 20260319    13:10:22       3    150     35     43 
 20260319    13:10:37       0    139     35     44 
 20260319    13:10:37       1    137     37     45 
 20260319    13:10:37       2    126     36     46 
 20260319    13:10:37       3    151     35     44 
 20260319    13:10:52       0    138     35     44 
 20260319    13:10:52       1    136     37     45 
 20260319    13:10:52       2    126     36     45 
 20260319    13:10:52       3    150     36     43 
 20260319    13:11:07       0    138     35     45 
 20260319    13:11:07       1    136     37     45 
 20260319    13:11:07       2    126     36     45 
 20260319    13:11:07       3    150     36     45 
 20260319    13:11:22       0    138     35     45 
 20260319    13:11:22       1    136     37     45 
 20260319    13:11:22       2    126     36     45 
 20260319    13:11:22       3    150     36     45 
 20260319    13:11:37       0    138     35     44 
 20260319    13:11:37       1    136     37     45 
 20260319    13:11:37       2    126     36     46 
 20260319    13:11:37       3    150     36     45 
 20260319    13:11:52       0    139     36     45 
 20260319    13:11:52       1    137     38     45 
 20260319    13:11:52       2    128     37     45 
 20260319    13:11:52       3    151     36     45 
 20260319    13:12:07       0    158     37     45 
 20260319    13:12:07       1    155     39     46 
 20260319    13:12:07       2    144     38     47 
 20260319    13:12:07       3    170     37     45 
 20260319    13:12:22       0    168     37     47 
 20260319    13:12:22       1    167     40     48 
 20260319    13:12:22       2    154     39     47 
 20260319    13:12:22       3    178     38     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    13:12:37       0    156     37     45 
 20260319    13:12:37       1    156     39     46 
 20260319    13:12:37       2    143     38     47 
 20260319    13:12:37       3    169     37     46 
 20260319    13:12:52       0    163     37     47 
 20260319    13:12:52       1    164     39     46 
 20260319    13:12:52       2    153     39     47 
 20260319    13:12:52       3    177     38     47 
 20260319    13:13:07       0    237     38     47 
 20260319    13:13:07       1    234     40     48 
 20260319    13:13:07       2    225     39     47 
 20260319    13:13:07       3    245     38     47 
 20260319    13:13:22       0    155     37     47 
 20260319    13:13:22       1    155     39     46 
 20260319    13:13:22       2    145     38     47 
 20260319    13:13:22       3    167     37     45 
