#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    13:09:52       0     80     32     42 
 20260319    13:09:52       1     98     35     44 
 20260319    13:09:52       2     84     33     44 
 20260319    13:09:52       3     85     32     42 
 20260319    13:10:07       0    126     34     42 
 20260319    13:10:07       1    144     36     44 
 20260319    13:10:07       2    130     35     45 
 20260319    13:10:07       3    132     34     42 
 20260319    13:10:22       0    126     34     42 
 20260319    13:10:22       1    145     37     44 
 20260319    13:10:22       2    130     35     45 
 20260319    13:10:22       3    132     34     42 
 20260319    13:10:37       0    126     34     42 
 20260319    13:10:37       1    144     37     44 
 20260319    13:10:37       2    129     35     45 
 20260319    13:10:37       3    132     34     42 
 20260319    13:10:52       0    126     34     42 
 20260319    13:10:52       1    145     37     44 
 20260319    13:10:52       2    130     35     45 
 20260319    13:10:52       3    132     34     43 
 20260319    13:11:07       0    126     34     42 
 20260319    13:11:07       1    145     37     44 
 20260319    13:11:07       2    130     35     45 
 20260319    13:11:07       3    132     34     42 
 20260319    13:11:22       0    126     34     42 
 20260319    13:11:22       1    145     37     44 
 20260319    13:11:22       2    130     35     46 
 20260319    13:11:22       3    132     34     43 
 20260319    13:11:37       0    144     36     44 
 20260319    13:11:37       1    165     38     44 
 20260319    13:11:37       2    145     37     46 
 20260319    13:11:37       3    150     35     44 
 20260319    13:11:52       0    142     36     44 
 20260319    13:11:52       1    163     38     46 
 20260319    13:11:52       2    146     37     46 
 20260319    13:11:52       3    149     35     44 
 20260319    13:12:07       0    237     40     52 
 20260319    13:12:07       1    253     42     52 
 20260319    13:12:07       2    253     40     53 
 20260319    13:12:07       3    257     39     50 
 20260319    13:12:22       0    239     37     46 
 20260319    13:12:22       1    251     39     46 
 20260319    13:12:22       2    231     38     47 
 20260319    13:12:22       3    235     36     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    13:12:37       0    142     36     44 
 20260319    13:12:37       1    163     39     46 
 20260319    13:12:37       2    146     38     47 
 20260319    13:12:37       3    148     36     44 
 20260319    13:12:52       0    143     36     44 
 20260319    13:12:52       1    164     39     46 
 20260319    13:12:52       2    147     38     47 
 20260319    13:12:52       3    149     36     44 
 20260319    13:13:07       0    143     36     44 
 20260319    13:13:07       1    164     39     46 
 20260319    13:13:07       2    147     38     47 
 20260319    13:13:07       3    149     36     44 
 20260319    13:13:22       0    151     36     44 
 20260319    13:13:22       1    170     39     46 
 20260319    13:13:22       2    147     38     47 
 20260319    13:13:22       3    156     36     44 
 20260319    13:13:37       0    143     36     44 
 20260319    13:13:37       1    164     39     46 
 20260319    13:13:37       2    147     38     47 
 20260319    13:13:37       3    149     36     44 
 20260319    13:13:52       0    143     36     44 
 20260319    13:13:52       1    164     39     46 
 20260319    13:13:52       2    147     38     47 
 20260319    13:13:52       3    151     36     44 
 20260319    13:14:07       0    153     40     46 
 20260319    13:14:07       1    172     42     48 
 20260319    13:14:07       2    157     38     47 
 20260319    13:14:07       3    160     36     44 
 20260319    13:14:22       0    130     35     44 
 20260319    13:14:22       1    150     38     46 
 20260319    13:14:22       2    132     36     47 
 20260319    13:14:22       3    135     35     44 
