#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:07:29       0     83     32     40 
 20260320    15:07:29       1     83     34     44 
 20260320    15:07:29       2     84     35     43 
 20260320    15:07:29       3     99     32     41 
 20260320    15:07:44       0    129     34     42 
 20260320    15:07:44       1    132     36     45 
 20260320    15:07:44       2    133     37     43 
 20260320    15:07:44       3    150     34     41 
 20260320    15:07:59       0    129     34     42 
 20260320    15:07:59       1    131     36     45 
 20260320    15:07:59       2    131     37     43 
 20260320    15:07:59       3    148     35     41 
 20260320    15:08:14       0    129     34     42 
 20260320    15:08:14       1    131     36     45 
 20260320    15:08:14       2    131     37     43 
 20260320    15:08:14       3    148     35     41 
 20260320    15:08:29       0    129     34     42 
 20260320    15:08:29       1    131     36     45 
 20260320    15:08:29       2    131     37     43 
 20260320    15:08:29       3    148     35     41 
 20260320    15:08:44       0    129     34     42 
 20260320    15:08:44       1    131     36     45 
 20260320    15:08:44       2    131     37     43 
 20260320    15:08:44       3    148     35     41 
 20260320    15:08:59       0    129     34     42 
 20260320    15:08:59       1    131     36     45 
 20260320    15:08:59       2    131     37     43 
 20260320    15:08:59       3    148     35     41 
 20260320    15:09:14       0    129     34     42 
 20260320    15:09:14       1    131     36     45 
 20260320    15:09:14       2    131     37     43 
 20260320    15:09:14       3    148     35     41 
 20260320    15:09:29       0    129     34     42 
 20260320    15:09:29       1    131     36     45 
 20260320    15:09:29       2    131     37     43 
 20260320    15:09:29       3    148     35     41 
 20260320    15:09:44       0    129     34     42 
 20260320    15:09:44       1    131     36     45 
 20260320    15:09:44       2    131     37     43 
 20260320    15:09:44       3    148     35     41 
 20260320    15:09:59       0    130     34     42 
 20260320    15:09:59       1    131     37     45 
 20260320    15:09:59       2    131     37     43 
 20260320    15:09:59       3    148     35     41 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:10:14       0    130     34     42 
 20260320    15:10:14       1    132     37     45 
 20260320    15:10:14       2    131     37     43 
 20260320    15:10:14       3    148     35     41 
 20260320    15:10:29       0    129     34     42 
 20260320    15:10:29       1    132     37     45 
 20260320    15:10:29       2    131     38     43 
 20260320    15:10:29       3    148     35     41 
 20260320    15:10:44       0    129     35     42 
 20260320    15:10:44       1    131     37     45 
 20260320    15:10:44       2    131     38     43 
 20260320    15:10:44       3    148     35     42 
 20260320    15:10:59       0    129     35     42 
 20260320    15:10:59       1    132     37     45 
 20260320    15:10:59       2    131     38     43 
 20260320    15:10:59       3    148     35     41 
 20260320    15:11:14       0    129     35     42 
 20260320    15:11:14       1    132     37     45 
 20260320    15:11:14       2    131     38     44 
 20260320    15:11:14       3    148     35     41 
 20260320    15:11:29       0    130     35     42 
 20260320    15:11:29       1    132     37     45 
 20260320    15:11:29       2    131     38     43 
 20260320    15:11:29       3    148     35     43 
 20260320    15:11:44       0    130     35     42 
 20260320    15:11:44       1    132     37     45 
 20260320    15:11:44       2    131     38     45 
 20260320    15:11:44       3    148     35     43 
 20260320    15:11:59       0    129     35     42 
 20260320    15:11:59       1    132     37     45 
 20260320    15:11:59       2    132     38     45 
 20260320    15:11:59       3    148     35     42 
 20260320    15:12:14       0    129     35     42 
 20260320    15:12:14       1    132     37     45 
 20260320    15:12:14       2    131     38     44 
 20260320    15:12:14       3    148     35     41 
 20260320    15:12:29       0    129     34     42 
 20260320    15:12:29       1    132     37     45 
 20260320    15:12:29       2    131     38     43 
 20260320    15:12:29       3    148     35     42 
 20260320    15:12:44       0    130     34     42 
 20260320    15:12:44       1    132     37     45 
 20260320    15:12:44       2    131     38     43 
 20260320    15:12:44       3    148     35     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:12:59       0    130     34     42 
 20260320    15:12:59       1    132     37     45 
 20260320    15:12:59       2    132     38     43 
 20260320    15:12:59       3    148     35     41 
 20260320    15:13:14       0    130     34     42 
 20260320    15:13:14       1    132     37     45 
 20260320    15:13:14       2    131     38     43 
 20260320    15:13:14       3    148     35     42 
 20260320    15:13:29       0    248     37     44 
 20260320    15:13:29       1    255     39     47 
 20260320    15:13:29       2    255     40     45 
 20260320    15:13:29       3    272     37     43 
 20260320    15:13:44       0    144     36     42 
 20260320    15:13:44       1    146     38     45 
 20260320    15:13:44       2    147     39     45 
 20260320    15:13:44       3    162     36     43 
 20260320    15:13:59       0    146     37     44 
 20260320    15:13:59       1    148     39     47 
 20260320    15:13:59       2    149     39     45 
 20260320    15:13:59       3    165     36     43 
 20260320    15:14:14       0    146     37     44 
 20260320    15:14:14       1    149     39     47 
 20260320    15:14:14       2    149     39     45 
 20260320    15:14:14       3    165     36     43 
 20260320    15:14:29       0    253     38     44 
 20260320    15:14:29       1    247     40     48 
 20260320    15:14:29       2    251     41     46 
 20260320    15:14:29       3    264     37     44 
 20260320    15:14:44       0    146     37     44 
 20260320    15:14:44       1    148     39     47 
 20260320    15:14:44       2    148     39     45 
 20260320    15:14:44       3    166     36     43 
 20260320    15:14:59       0    197     38     47 
 20260320    15:14:59       1    196     42     49 
 20260320    15:14:59       2    198     43     51 
 20260320    15:14:59       3    217     40     49 
 20260320    15:15:14       0    146     37     44 
 20260320    15:15:14       1    148     39     47 
 20260320    15:15:14       2    149     40     46 
 20260320    15:15:14       3    166     36     43 
 20260320    15:15:29       0    244     38     44 
 20260320    15:15:29       1    251     41     47 
 20260320    15:15:29       2    242     41     47 
 20260320    15:15:29       3    268     38     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:15:44       0    146     37     44 
 20260320    15:15:44       1    149     39     47 
 20260320    15:15:44       2    149     40     46 
 20260320    15:15:44       3    166     36     43 
 20260320    15:15:59       0    246     38     44 
 20260320    15:15:59       1    252     41     48 
 20260320    15:15:59       2    249     41     47 
 20260320    15:15:59       3    261     38     44 
 20260320    15:16:14       0    147     37     44 
 20260320    15:16:14       1    149     39     47 
 20260320    15:16:14       2    149     40     46 
 20260320    15:16:14       3    166     36     43 
 20260320    15:16:29       0    240     38     44 
 20260320    15:16:29       1    247     40     47 
 20260320    15:16:29       2    247     41     47 
 20260320    15:16:29       3    264     38     43 
 20260320    15:16:44       0    146     37     44 
 20260320    15:16:44       1    149     39     47 
 20260320    15:16:44       2    149     40     46 
 20260320    15:16:44       3    166     36     43 
 20260320    15:16:59       0    244     38     44 
 20260320    15:16:59       1    247     41     48 
 20260320    15:16:59       2    242     41     47 
 20260320    15:16:59       3    264     38     45 
 20260320    15:17:14       0    146     37     44 
 20260320    15:17:14       1    149     39     47 
 20260320    15:17:14       2    149     40     46 
 20260320    15:17:14       3    166     37     43 
 20260320    15:17:29       0    241     38     44 
 20260320    15:17:29       1    245     40     47 
 20260320    15:17:29       2    244     41     47 
 20260320    15:17:29       3    263     37     43 
 20260320    15:17:44       0    147     37     45 
 20260320    15:17:44       1    149     39     47 
 20260320    15:17:44       2    149     40     46 
 20260320    15:17:44       3    166     37     43 
 20260320    15:17:59       0    200     37     44 
 20260320    15:17:59       1    216     40     47 
 20260320    15:17:59       2    213     40     46 
 20260320    15:17:59       3    220     37     43 
 20260320    15:18:14       0    241     38     46 
 20260320    15:18:14       1    136     39     47 
 20260320    15:18:14       2    136     39     46 
 20260320    15:18:14       3    263     39     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:18:29       0    146     37     44 
 20260320    15:18:29       1    149     39     47 
 20260320    15:18:29       2    149     40     46 
 20260320    15:18:29       3    166     37     43 
 20260320    15:18:44       0    272     39     48 
 20260320    15:18:44       1    460     47     57 
 20260320    15:18:44       2    453     47     57 
 20260320    15:18:44       3    473     44     55 
 20260320    15:18:59       0    146     36     44 
 20260320    15:18:59       1    149     39     47 
 20260320    15:18:59       2    149     39     46 
 20260320    15:18:59       3    166     36     43 
 20260320    15:19:14       0    246     38     46 
 20260320    15:19:14       1    250     43     51 
 20260320    15:19:14       2    249     41     48 
 20260320    15:19:14       3    265     38     45 
