#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:07:29       0     93     33     40 
 20260320    15:07:29       1     97     34     42 
 20260320    15:07:29       2     96     34     42 
 20260320    15:07:29       3     86     33     41 
 20260320    15:07:44       0    140     35     40 
 20260320    15:07:44       1    145     36     43 
 20260320    15:07:44       2    144     36     42 
 20260320    15:07:44       3    134     35     41 
 20260320    15:07:59       0    139     35     40 
 20260320    15:07:59       1    145     36     44 
 20260320    15:07:59       2    143     36     44 
 20260320    15:07:59       3    134     35     43 
 20260320    15:08:14       0    139     35     40 
 20260320    15:08:14       1    145     36     44 
 20260320    15:08:14       2    143     36     44 
 20260320    15:08:14       3    134     35     43 
 20260320    15:08:29       0    139     35     42 
 20260320    15:08:29       1    145     37     44 
 20260320    15:08:29       2    143     36     44 
 20260320    15:08:29       3    134     35     43 
 20260320    15:08:44       0    139     35     42 
 20260320    15:08:44       1    146     37     44 
 20260320    15:08:44       2    143     36     44 
 20260320    15:08:44       3    134     35     43 
 20260320    15:08:59       0    139     35     42 
 20260320    15:08:59       1    145     37     44 
 20260320    15:08:59       2    143     36     44 
 20260320    15:08:59       3    134     35     43 
 20260320    15:09:14       0    139     35     42 
 20260320    15:09:14       1    145     37     44 
 20260320    15:09:14       2    143     36     44 
 20260320    15:09:14       3    134     35     43 
 20260320    15:09:29       0    139     35     42 
 20260320    15:09:29       1    146     37     44 
 20260320    15:09:29       2    143     36     44 
 20260320    15:09:29       3    134     35     43 
 20260320    15:09:44       0    139     35     42 
 20260320    15:09:44       1    146     37     44 
 20260320    15:09:44       2    143     36     44 
 20260320    15:09:44       3    134     35     43 
 20260320    15:09:59       0    139     35     42 
 20260320    15:09:59       1    146     37     44 
 20260320    15:09:59       2    143     36     44 
 20260320    15:09:59       3    134     35     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:10:14       0    139     35     42 
 20260320    15:10:14       1    145     37     44 
 20260320    15:10:14       2    143     36     44 
 20260320    15:10:14       3    134     35     43 
 20260320    15:10:29       0    139     35     42 
 20260320    15:10:29       1    145     37     44 
 20260320    15:10:29       2    143     36     44 
 20260320    15:10:29       3    134     35     43 
 20260320    15:10:44       0    139     35     42 
 20260320    15:10:44       1    145     37     44 
 20260320    15:10:44       2    143     36     44 
 20260320    15:10:44       3    134     35     43 
 20260320    15:10:59       0    139     35     42 
 20260320    15:10:59       1    146     37     44 
 20260320    15:10:59       2    143     36     44 
 20260320    15:10:59       3    134     35     43 
 20260320    15:11:14       0    139     35     42 
 20260320    15:11:14       1    145     37     44 
 20260320    15:11:14       2    143     36     44 
 20260320    15:11:14       3    134     35     43 
 20260320    15:11:29       0    139     35     42 
 20260320    15:11:29       1    146     37     44 
 20260320    15:11:29       2    143     36     44 
 20260320    15:11:29       3    134     35     43 
 20260320    15:11:44       0    139     35     42 
 20260320    15:11:44       1    146     37     44 
 20260320    15:11:44       2    143     36     45 
 20260320    15:11:44       3    134     35     43 
 20260320    15:11:59       0    139     35     42 
 20260320    15:11:59       1    145     37     44 
 20260320    15:11:59       2    143     36     44 
 20260320    15:11:59       3    134     35     43 
 20260320    15:12:14       0    139     35     42 
 20260320    15:12:14       1    146     37     44 
 20260320    15:12:14       2    143     36     44 
 20260320    15:12:14       3    134     35     43 
 20260320    15:12:29       0    139     35     42 
 20260320    15:12:29       1    145     37     44 
 20260320    15:12:29       2    143     36     44 
 20260320    15:12:29       3    134     35     43 
 20260320    15:12:44       0    140     35     42 
 20260320    15:12:44       1    145     37     44 
 20260320    15:12:44       2    143     36     44 
 20260320    15:12:44       3    134     35     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:12:59       0    140     35     42 
 20260320    15:12:59       1    145     37     44 
 20260320    15:12:59       2    143     36     44 
 20260320    15:12:59       3    135     35     43 
 20260320    15:13:14       0    140     35     42 
 20260320    15:13:14       1    145     37     44 
 20260320    15:13:14       2    143     36     44 
 20260320    15:13:14       3    135     35     43 
 20260320    15:13:29       0    158     37     42 
 20260320    15:13:29       1    163     39     45 
 20260320    15:13:29       2    160     38     45 
 20260320    15:13:29       3    151     37     43 
 20260320    15:13:44       0    158     37     43 
 20260320    15:13:44       1    164     39     45 
 20260320    15:13:44       2    161     38     45 
 20260320    15:13:44       3    151     37     43 
 20260320    15:13:59       0    158     37     44 
 20260320    15:13:59       1    164     39     45 
 20260320    15:13:59       2    161     38     45 
 20260320    15:13:59       3    151     37     45 
 20260320    15:14:14       0    186     38     44 
 20260320    15:14:14       1    191     41     46 
 20260320    15:14:14       2    186     40     47 
 20260320    15:14:14       3    179     39     45 
 20260320    15:14:29       0    158     38     44 
 20260320    15:14:29       1    164     39     45 
 20260320    15:14:29       2    161     38     45 
 20260320    15:14:29       3    151     37     45 
 20260320    15:14:44       0    196     41     51 
 20260320    15:14:44       1    199     40     47 
 20260320    15:14:44       2    196     40     48 
 20260320    15:14:44       3    188     38     45 
 20260320    15:14:59       0    158     38     44 
 20260320    15:14:59       1    163     39     45 
 20260320    15:14:59       2    161     38     45 
 20260320    15:14:59       3    151     37     45 
 20260320    15:15:14       0    175     41     48 
 20260320    15:15:14       1    182     40     47 
 20260320    15:15:14       2    177     39     47 
 20260320    15:15:14       3    168     38     45 
 20260320    15:15:29       0    158     37     44 
 20260320    15:15:29       1    163     39     45 
 20260320    15:15:29       2    161     38     45 
 20260320    15:15:29       3    151     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:15:44       0    158     37     44 
 20260320    15:15:44       1    163     39     45 
 20260320    15:15:44       2    161     38     45 
 20260320    15:15:44       3    151     37     45 
 20260320    15:15:59       0    158     37     44 
 20260320    15:15:59       1    165     39     45 
 20260320    15:15:59       2    161     38     45 
 20260320    15:15:59       3    152     37     45 
 20260320    15:16:14       0    158     38     44 
 20260320    15:16:14       1    163     39     45 
 20260320    15:16:14       2    161     38     45 
 20260320    15:16:14       3    151     37     45 
 20260320    15:16:29       0    236     41     51 
