#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:36:26       0     91     32     42 
 20260321    07:36:26       1     92     34     42 
 20260321    07:36:26       2     85     33     42 
 20260321    07:36:26       3     87     32     41 
 20260321    07:36:41       0    135     34     42 
 20260321    07:36:41       1    139     36     42 
 20260321    07:36:41       2    134     36     42 
 20260321    07:36:41       3    134     34     41 
 20260321    07:36:56       0    135     34     42 
 20260321    07:36:56       1    139     36     42 
 20260321    07:36:56       2    134     36     43 
 20260321    07:36:56       3    134     34     42 
 20260321    07:37:11       0    134     34     42 
 20260321    07:37:11       1    139     36     42 
 20260321    07:37:11       2    134     36     44 
 20260321    07:37:11       3    134     34     41 
 20260321    07:37:26       0    135     34     42 
 20260321    07:37:26       1    139     36     43 
 20260321    07:37:26       2    134     36     43 
 20260321    07:37:26       3    134     34     41 
 20260321    07:37:41       0    135     34     43 
 20260321    07:37:41       1    139     36     44 
 20260321    07:37:41       2    134     36     44 
 20260321    07:37:41       3    134     34     41 
 20260321    07:37:56       0    135     34     43 
 20260321    07:37:56       1    139     36     44 
 20260321    07:37:56       2    134     36     44 
 20260321    07:37:56       3    134     34     41 
 20260321    07:38:11       0    135     34     42 
 20260321    07:38:11       1    139     37     44 
 20260321    07:38:11       2    134     36     44 
 20260321    07:38:11       3    134     34     41 
 20260321    07:38:26       0    490     42     52 
 20260321    07:38:26       1    491     46     54 
 20260321    07:38:26       2    492     46     55 
 20260321    07:38:26       3    448     42     51 
 20260321    07:38:41       0    383     42     53 
 20260321    07:38:41       1    473     49     60 
 20260321    07:38:41       2    464     48     58 
 20260321    07:38:41       3    375     43     53 
 20260321    07:38:56       0    358     41     53 
 20260321    07:38:56       1    472     50     61 
 20260321    07:38:56       2    469     49     59 
 20260321    07:38:56       3    354     43     53 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:39:11       0    356     42     54 
 20260321    07:39:11       1    167     42     50 
 20260321    07:39:11       2    200     40     50 
 20260321    07:39:11       3    359     42     54 
 20260321    07:39:26       0    487     45     58 
 20260321    07:39:26       1    476     49     60 
 20260321    07:39:26       2    490     48     59 
 20260321    07:39:26       3    474     46     58 
 20260321    07:39:41       0    413     43     55 
 20260321    07:39:41       1    478     50     60 
 20260321    07:39:41       2    481     49     61 
 20260321    07:39:41       3    409     44     55 
 20260321    07:39:56       0    360     42     54 
 20260321    07:39:56       1    472     50     63 
 20260321    07:39:56       2    471     49     62 
 20260321    07:39:56       3    355     43     55 
 20260321    07:40:11       0    338     41     52 
 20260321    07:40:11       1    290     44     54 
 20260321    07:40:11       2    288     43     56 
 20260321    07:40:11       3    333     42     51 
 20260321    07:40:26       0    339     41     52 
 20260321    07:40:26       1    290     44     53 
 20260321    07:40:26       2    285     42     54 
 20260321    07:40:26       3    339     42     53 
 20260321    07:40:41       0    136     35     45 
 20260321    07:40:41       1    293     44     54 
 20260321    07:40:41       2    281     42     52 
 20260321    07:40:41       3    135     35     43 
 20260321    07:40:56       0    334     41     53 
 20260321    07:40:56       1    293     44     52 
 20260321    07:40:56       2    456     49     61 
 20260321    07:40:56       3    336     41     54 
 20260321    07:41:11       0    338     41     54 
 20260321    07:41:11       1    291     43     54 
 20260321    07:41:11       2    269     42     52 
 20260321    07:41:11       3    332     41     53 
 20260321    07:41:26       0    136     35     44 
 20260321    07:41:26       1    295     44     52 
 20260321    07:41:26       2    135     37     46 
 20260321    07:41:26       3    134     35     45 
 20260321    07:41:41       0    348     39     48 
 20260321    07:41:41       1    368     43     51 
 20260321    07:41:41       2    345     42     50 
 20260321    07:41:41       3    353     38     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:41:56       0    440     41     50 
 20260321    07:41:56       1    389     45     52 
 20260321    07:41:56       2    413     44     52 
 20260321    07:41:56       3    340     39     47 
