#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:07:29       0     91     34     42 
 20260320    15:07:29       1     87     34     43 
 20260320    15:07:29       2     89     35     43 
 20260320    15:07:29       3     92     35     43 
 20260320    15:07:44       0    136     35     44 
 20260320    15:07:44       1    133     36     44 
 20260320    15:07:44       2    136     37     43 
 20260320    15:07:44       3    138     36     43 
 20260320    15:07:59       0    137     36     44 
 20260320    15:07:59       1    133     37     44 
 20260320    15:07:59       2    136     37     43 
 20260320    15:07:59       3    138     37     43 
 20260320    15:08:14       0    137     36     44 
 20260320    15:08:14       1    133     37     44 
 20260320    15:08:14       2    137     37     43 
 20260320    15:08:14       3    138     37     45 
 20260320    15:08:29       0    137     36     44 
 20260320    15:08:29       1    133     37     44 
 20260320    15:08:29       2    137     37     43 
 20260320    15:08:29       3    138     37     45 
 20260320    15:08:44       0    137     36     44 
 20260320    15:08:44       1    133     37     44 
 20260320    15:08:44       2    137     37     43 
 20260320    15:08:44       3    138     37     45 
 20260320    15:08:59       0    137     36     44 
 20260320    15:08:59       1    133     37     44 
 20260320    15:08:59       2    137     37     43 
 20260320    15:08:59       3    138     37     45 
 20260320    15:09:14       0    155     37     44 
 20260320    15:09:14       1    151     39     46 
 20260320    15:09:14       2    155     39     44 
 20260320    15:09:14       3    155     38     45 
 20260320    15:09:29       0    216     38     46 
 20260320    15:09:29       1    199     39     46 
 20260320    15:09:29       2    211     40     45 
 20260320    15:09:29       3    226     39     47 
 20260320    15:09:44       0    197     39     46 
 20260320    15:09:44       1    189     40     48 
 20260320    15:09:44       2    201     41     47 
 20260320    15:09:44       3    204     40     47 
 20260320    15:09:59       0    155     37     44 
 20260320    15:09:59       1    151     39     46 
 20260320    15:09:59       2    156     39     45 
 20260320    15:09:59       3    155     38     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:10:14       0    360     42     53 
