#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260318    12:53:10       0     79     33     41 
 20260318    12:53:10       1     98     35     43 
 20260318    12:53:10       2    101     34     43 
 20260318    12:53:10       3     93     34     41 
 20260318    12:53:40       0    127     35     41 
 20260318    12:53:40       1    144     37     45 
 20260318    12:53:40       2    147     36     45 
 20260318    12:53:40       3    140     36     42 
 20260318    12:54:10       0    127     35     41 
 20260318    12:54:10       1    145     37     45 
 20260318    12:54:10       2    147     36     45 
 20260318    12:54:10       3    141     36     42 
 20260318    12:54:40       0    126     34     41 
 20260318    12:54:40       1    144     36     43 
 20260318    12:54:40       2    147     36     43 
 20260318    12:54:40       3    140     35     42 
 20260318    12:55:10       0    426     41     48 
 20260318    12:55:10       1    448     49     56 
 20260318    12:55:10       2    441     47     54 
 20260318    12:55:10       3    437     46     53 
 20260318    12:55:40       0    356     40     52 
 20260318    12:55:40       1    375     44     58 
 20260318    12:55:40       2    366     42     53 
 20260318    12:55:40       3    360     40     50 
 20260318    12:56:10       0    504     47     54 
 20260318    12:56:10       1    518     51     61 
 20260318    12:56:10       2    514     49     57 
 20260318    12:56:10       3    512     47     55 
 20260318    12:56:40       0    353     40     50 
 20260318    12:56:40       1    375     44     59 
 20260318    12:56:40       2    370     43     56 
 20260318    12:56:40       3    359     41     51 
 20260318    12:57:10       0    330     40     49 
 20260318    12:57:10       1    349     44     57 
 20260318    12:57:10       2    349     42     55 
 20260318    12:57:10       3    284     38     46 
 20260318    12:57:40       0    448     44     56 
 20260318    12:57:40       1    354     44     55 
 20260318    12:57:40       2    349     42     53 
 20260318    12:57:40       3    280     38     47 
 20260318    12:58:10       0    124     34     42 
 20260318    12:58:10       1    144     37     46 
 20260318    12:58:10       2    147     36     45 
 20260318    12:58:10       3    282     38     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260318    12:58:40       0    260     37     45 
 20260318    12:58:40       1    267     44     54 
 20260318    12:58:40       2    264     40     49 
 20260318    12:58:40       3    287     37     45 
