#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:07:29       0     90     33     41 
 20260320    15:07:29       1     78     34     43 
 20260320    15:07:29       2     86     34     42 
 20260320    15:07:29       3     99     32     41 
 20260320    15:07:44       0    140     35     41 
 20260320    15:07:44       1     78     34     43 
 20260320    15:07:44       2     86     34     42 
 20260320    15:07:44       3     99     32     41 
 20260320    15:07:59       0    139     35     42 
 20260320    15:07:59       1    124     36     43 
 20260320    15:07:59       2    135     37     43 
 20260320    15:07:59       3    145     34     41 
 20260320    15:08:14       0    138     35     41 
 20260320    15:08:14       1    124     36     43 
 20260320    15:08:14       2    135     37     43 
 20260320    15:08:14       3    145     34     41 
 20260320    15:08:29       0    138     35     43 
 20260320    15:08:29       1    124     36     43 
 20260320    15:08:29       2    135     37     43 
 20260320    15:08:29       3    145     34     41 
 20260320    15:08:44       0    139     35     43 
 20260320    15:08:44       1    124     36     43 
 20260320    15:08:44       2    134     37     43 
 20260320    15:08:44       3    145     34     42 
 20260320    15:08:59       0    138     35     43 
 20260320    15:08:59       1    124     36     43 
 20260320    15:08:59       2    134     37     43 
 20260320    15:08:59       3    145     34     41 
 20260320    15:09:14       0    138     35     43 
 20260320    15:09:14       1    124     36     43 
 20260320    15:09:14       2    134     37     43 
 20260320    15:09:14       3    145     34     41 
 20260320    15:09:29       0    138     35     43 
 20260320    15:09:29       1    124     36     43 
 20260320    15:09:29       2    134     37     43 
 20260320    15:09:29       3    145     34     43 
 20260320    15:09:44       0    138     35     43 
 20260320    15:09:44       1    124     36     43 
 20260320    15:09:44       2    134     37     43 
 20260320    15:09:44       3    145     34     42 
 20260320    15:09:59       0    138     35     43 
 20260320    15:09:59       1    124     36     43 
 20260320    15:09:59       2    135     37     43 
 20260320    15:09:59       3    145     34     41 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:10:14       0    138     35     43 
 20260320    15:10:14       1    124     36     43 
 20260320    15:10:14       2    134     37     43 
 20260320    15:10:14       3    145     34     43 
 20260320    15:10:29       0    139     35     43 
 20260320    15:10:29       1    124     36     44 
 20260320    15:10:29       2    134     37     43 
 20260320    15:10:29       3    145     34     43 
 20260320    15:10:44       0    139     35     43 
 20260320    15:10:44       1    124     36     45 
 20260320    15:10:44       2    134     37     43 
 20260320    15:10:44       3    145     34     43 
 20260320    15:10:59       0    138     36     43 
 20260320    15:10:59       1    124     36     44 
 20260320    15:10:59       2    135     37     43 
 20260320    15:10:59       3    145     34     43 
 20260320    15:11:14       0    138     36     43 
 20260320    15:11:14       1    124     36     45 
 20260320    15:11:14       2    134     37     44 
 20260320    15:11:14       3    145     35     43 
 20260320    15:11:29       0    139     36     43 
 20260320    15:11:29       1    124     36     43 
 20260320    15:11:29       2    134     37     44 
 20260320    15:11:29       3    145     35     43 
 20260320    15:11:44       0    138     36     43 
 20260320    15:11:44       1    124     36     45 
 20260320    15:11:44       2    134     37     43 
 20260320    15:11:44       3    145     35     43 
 20260320    15:11:59       0    139     36     43 
 20260320    15:11:59       1    124     36     45 
 20260320    15:11:59       2    134     37     44 
 20260320    15:11:59       3    145     35     43 
 20260320    15:12:14       0    138     35     43 
 20260320    15:12:14       1    124     36     45 
 20260320    15:12:14       2    134     37     43 
 20260320    15:12:14       3    145     34     43 
 20260320    15:12:29       0    138     35     43 
 20260320    15:12:29       1    124     36     45 
 20260320    15:12:29       2    134     37     43 
 20260320    15:12:29       3    145     34     43 
 20260320    15:12:44       0    138     35     43 
 20260320    15:12:44       1    124     36     44 
 20260320    15:12:44       2    134     37     44 
 20260320    15:12:44       3    145     34     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:12:59       0    139     35     43 
 20260320    15:12:59       1    125     36     45 
 20260320    15:12:59       2    134     37     44 
 20260320    15:12:59       3    145     34     43 
 20260320    15:13:14       0    139     35     43 
 20260320    15:13:14       1    125     36     45 
 20260320    15:13:14       2    135     37     44 
 20260320    15:13:14       3    145     34     43 
 20260320    15:13:29       0    139     36     43 
 20260320    15:13:29       1    124     36     45 
 20260320    15:13:29       2    134     37     44 
 20260320    15:13:29       3    145     35     43 
 20260320    15:13:44       0    157     37     44 
 20260320    15:13:44       1    143     38     45 
 20260320    15:13:44       2    154     38     43 
 20260320    15:13:44       3    163     36     43 
 20260320    15:13:59       0    156     37     43 
 20260320    15:13:59       1    142     38     45 
 20260320    15:13:59       2    155     39     45 
 20260320    15:13:59       3    166     37     43 
 20260320    15:14:14       0    156     38     44 
 20260320    15:14:14       1    142     38     45 
 20260320    15:14:14       2    153     39     45 
 20260320    15:14:14       3    164     37     43 
 20260320    15:14:29       0    218     38     45 
 20260320    15:14:29       1    201     39     47 
 20260320    15:14:29       2    213     39     45 
 20260320    15:14:29       3    222     37     45 
 20260320    15:14:44       0    180     38     45 
 20260320    15:14:44       1    165     38     46 
 20260320    15:14:44       2    176     39     45 
 20260320    15:14:44       3    187     37     45 
 20260320    15:14:59       0    168     38     45 
