System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:10,4,1120,32,35,16,3272320.7096216218,4,1,8,776,185.589,572.862
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:48,4,1024,128,8,16,7108615.174347108,2,1,64,832,1037.6832,2053.302
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_1KPAR_202603232120.OUTCAR,202603232120,2026.03.23 21:21:08,4,1120,32,35,16,3444783.004215054,1,1,32,800,293.9895,715.736
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:31,1,256,32,8,4,6030941.332222222,1,1,32,800,1210.4325,6749.095
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_2KPAR_202603210740.OUTCAR,202603210740,2026.03.21 07:41:17,16,4352,256,17,64,9487309.755428571,2,1,128,896,598.7204,846.206
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_2KPAR_202603232202.OUTCAR,202603232202,2026.03.23 22:02:54,16,4480,128,35,64,7442237.135407407,2,1,64,832,386.2978,580.199
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:09,1,272,16,17,4,3904427.458004435,1,1,16,784,814.508,3406.958
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_2KPAR_202603232121.OUTCAR,202603232121,2026.03.23 21:22:21,4,1088,64,17,16,4417655.597714285,2,1,32,800,264.475,1025.544
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_2KPAR_202603232119.OUTCAR,202603232119,2026.03.23 21:19:55,2,560,16,35,8,2935961.829818182,2,1,8,776,356.8719,1006.716
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_8KPAR_202603231602.OUTCAR,202603231602,2026.03.23 16:03:34,16,4352,256,17,64,5935031.730086956,8,1,32,800,77.1381,355.956
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:11,8,2240,64,35,32,3964975.065945946,8,1,8,776,100.4131,354.22
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_2KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:13:46,1,272,16,17,4,2760617.317883408,2,1,8,776,635.0081,1714.046
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_2KPAR_202603232119.OUTCAR,202603232119,2026.03.23 21:20:27,2,512,64,8,8,6469055.241322835,2,1,32,800,627.5946,3533.179
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_1KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:28:04,1,256,32,8,4,5992887.233226667,1,1,32,800,1211.8879,6766.652
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:50,4,1024,128,8,16,10193357.206407323,1,1,128,896,2092.3694,3306.161
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:40,4,1088,64,17,16,6181405.647368421,1,1,64,832,1084.7236,1594.402
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_8KPAR_202603201520.OUTCAR,202603201520,2026.03.20 15:20:29,16,4480,128,35,64,3852775.4422857147,8,1,16,784,61.0329,233.607
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:23,8,2176,128,17,32,9581045.547384616,1,1,128,896,1174.6018,1569.069
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_8KPAR_202603232142.OUTCAR,202603232142,2026.03.23 21:42:47,8,2240,64,35,32,3584837.055304348,8,1,8,776,100.3361,354.291
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:49,2,512,64,8,8,4145213.383937008,4,1,16,784,407.8325,1951.69
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:21,2,544,32,17,8,4046531.4595081974,2,1,16,784,407.267,1829.969
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:44,4,1024,128,8,16,9792938.556778032,1,1,128,896,2111.4047,3321.976
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:26,2,544,32,17,8,4169621.7375100404,1,1,32,800,515.164,1907.872
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:22,8,2240,64,35,32,7048213.367154472,1,1,64,832,780.4013,1077.751
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_2KPAR_202603210739.OUTCAR,202603210739,2026.03.21 07:40:15,16,4480,128,35,64,7651801.949090908,2,1,64,832,386.7911,580.68
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:58,8,2048,256,8,32,10903700.305742575,2,1,128,896,1062.2831,1747.511
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:29,16,4480,128,35,64,7894972.735015384,2,1,64,832,387.7763,585.154
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:21:59,1,280,8,35,4,2864667.497096774,1,1,8,776,701.3498,1864.307
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_4KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:40,8,2176,128,17,32,4717007.497386666,4,1,32,800,139.7605,595.217
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:17,8,2176,128,17,32,4865788.654628572,8,1,16,784,113.8566,560.743
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_8KPAR_202603232143.OUTCAR,202603232143,2026.03.23 21:44:07,8,2176,128,17,32,4654500.383098591,8,1,16,784,113.9425,560.257
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_2KPAR_202603232132.OUTCAR,202603232132,2026.03.23 21:32:37,8,2240,64,35,32,3675316.1009230767,2,1,32,800,149.475,410.504
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_8KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:28:01,2,544,32,17,8,2891942.3444827585,8,1,4,772,314.7694,884.905
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:14,1,272,16,17,4,2786673.1874509803,4,1,4,772,598.7026,1525.84
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_2KPAR_202603231550.OUTCAR,202603231550,2026.03.23 15:51:06,16,4096,512,8,64,19755343.36441379,2,1,256,1024,1276.3665,1788.088
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_4KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:22,16,4480,128,35,64,4290683.555555556,4,1,32,800,79.4022,265.85
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_2KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:47,4,1024,128,8,16,7147156.7615135135,2,1,64,832,1031.5506,2047.007
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_4KPAR_202603232215.OUTCAR,202603232215,2026.03.23 22:15:57,16,4352,256,17,64,7219961.275345454,4,1,64,832,282.4457,492.121
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_2KPAR_202603232211.OUTCAR,202603232211,2026.03.23 22:12:52,16,4096,512,8,64,20927617.541818183,2,1,256,1024,1284.9155,1798.623
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_2KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:21:09,16,4096,512,8,64,19887242.954133336,2,1,256,1024,1270.2062,1821.566
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_4KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:36:20,4,1024,128,8,16,6365129.853387755,4,1,32,800,330.5356,1863.98
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:47,4,1024,128,8,16,6548510.115850623,4,1,32,800,331.0524,1863.92
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_4KPAR_202603232139.OUTCAR,202603232139,2026.03.23 21:40:19,8,2240,64,35,32,3231724.4373333333,4,1,16,784,114.2195,356.272
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_32cores_36threads_1NCORE_2KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:13,4,1120,32,35,16,3102292.2036,2,1,16,784,219.1386,604.729
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_8KPAR_202603210741.OUTCAR,202603210741,2026.03.21 07:41:59,16,4480,128,35,64,3995625.563428571,8,1,16,784,60.9054,230.509
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_2KPAR_202603232139.OUTCAR,202603232139,2026.03.23 21:40:47,8,2048,256,8,32,10616586.435918367,2,1,128,896,1037.2618,1718.138
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_256cores_18threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:34,16,4352,256,17,64,20068292.774032786,1,1,256,1024,1481.1378,1840.639
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_8KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:57,4,1088,64,17,16,2833159.969,8,1,8,776,173.8244,548.948
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_2KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:10,8,2240,64,35,32,4047328.822943396,2,1,32,800,151.8792,414.583
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_16cores_18threads_1NCORE_1KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:27:40,1,272,16,17,4,3921854.0608986784,1,1,16,784,818.0152,3438.356
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:34,8,2176,128,17,32,9541826.456137143,1,1,128,896,1176.8766,1564.158
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_32cores_9threads_1NCORE_1KPAR_202603232113.OUTCAR,202603232113,2026.03.23 21:14:09,1,256,32,8,4,6350145.304995555,1,1,32,800,1214.7451,6766.982
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_8KPAR_202603231531.OUTCAR,202603231531,2026.03.23 15:31:45,8,2240,64,35,32,3607955.2166956523,8,1,8,776,100.589,355.916
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_64cores_36threads_1NCORE_4KPAR_202603210735.OUTCAR,202603210735,2026.03.21 07:35:45,8,2240,64,35,32,3302982.300521739,4,1,16,784,113.8771,354.143
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_8KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:14,2,560,16,35,8,3029199.7524516126,8,1,2,770,324.5327,925.733
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_8KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:46,4,1024,128,8,16,4200241.992533334,8,1,16,784,216.9635,1071.624
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_128cores_18threads_1NCORE_1KPAR_202603232130.OUTCAR,202603232130,2026.03.23 21:30:56,8,2176,128,17,32,10025013.15812766,1,1,128,896,1173.0896,1561.776
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_4KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:13,2,560,16,35,8,2878940.7698113206,4,1,4,772,321.1375,869.57
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_8nodes_256cores_9threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:51,8,2048,256,8,32,18784211.338039216,1,1,256,1024,2459.3577,3306.91
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_1KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:24,4,1088,64,17,16,6342797.306983784,1,1,64,832,1097.1938,1606.534
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_8KPAR_202603232120.OUTCAR,202603232120,2026.03.23 21:21:03,2,560,16,35,8,3032030.400516129,8,1,2,770,324.7091,924.902
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_8KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:23,2,544,32,17,8,2966136.7855172413,8,1,4,772,315.2801,881.454
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_512cores_9threads_1NCORE_4KPAR_202603201520.OUTCAR,202603201520,2026.03.20 15:21:05,16,4096,512,8,64,11737630.313100917,4,1,128,896,536.282,963.123
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_32cores_18threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:23,2,544,32,17,8,4436400.177057269,1,1,32,800,518.9499,1949.548
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_64cores_18threads_1NCORE_4KPAR_202603231521.OUTCAR,202603231521,2026.03.23 15:22:24,4,1088,64,17,16,4325220.981333333,4,1,16,784,213.4031,988.742
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_16nodes_128cores_36threads_1NCORE_1KPAR_202603201519.OUTCAR,202603201519,2026.03.20 15:20:33,16,4480,128,35,64,12501236.813606298,1,1,128,896,843.4338,1115.022
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_16cores_36threads_1NCORE_4KPAR_202603232119.OUTCAR,202603232119,2026.03.23 21:20:11,2,560,16,35,8,2843912.8965517245,4,1,4,772,323.2511,876.85
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_4nodes_128cores_9threads_1NCORE_1KPAR_202603232121.OUTCAR,202603232121,2026.03.23 21:22:18,4,1024,128,8,16,9785772.229418764,1,1,128,896,2106.4703,3312.591
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_2nodes_64cores_9threads_1NCORE_4KPAR_202603201127.OUTCAR,202603201127,2026.03.20 11:28:11,2,512,64,8,8,4329222.899388235,4,1,16,784,407.9576,1952.234
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/CdTe_Hybrid/6.5.1-NVHPC-LibSci-OpenACC-mps/CdTe_1nodes_8cores_36threads_1NCORE_1KPAR_202603232111.OUTCAR,202603232111,2026.03.23 21:12:01,1,280,8,35,4,3004901.101451613,1,1,8,776,698.0294,1861.19
