System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_1nodes_32cores_1threads_4NCORE_11999299_202512261748.OUTCAR,11999299,2025.12.26 17:48:23,1,32,32,1,2684945,1,4,8,5184,887.5247,6041.899
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_1nodes_64cores_1threads_16NCORE_11999304_202512261815.OUTCAR,11999304,2025.12.26 18:15:45,1,64,64,1,2324314,1,16,4,5184,744.1432,4885.541
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_64nodes_4096cores_1threads_8NCORE_12040213_202512300947.OUTCAR,12040213,2025.12.30 09:48:03,64,4096,4096,1,24051620,1,8,512,5632,16.9981,881.601
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_8nodes_512cores_1threads_4NCORE_12008141_202512271002.OUTCAR,12008141,2025.12.27 10:02:47,8,512,512,1,3541446,1,4,128,5248,98.4165,838.089
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_32nodes_4096cores_1threads_4NCORE_12008164_202512271008.OUTCAR,12008164,2025.12.27 10:08:38,32,4096,4096,1,26979706,1,4,1024,6144,43.6979,1713.781
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_1nodes_128cores_1threads_8NCORE_11999306_202512261844.OUTCAR,11999306,2025.12.26 18:44:38,1,128,128,1,2639984,1,8,16,5184,796.0391,5224.288
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_16nodes_2048cores_1threads_4NCORE_12008154_202512271015.OUTCAR,12008154,2025.12.27 10:16:23,16,2048,2048,1,9743612,1,4,512,5632,62.3825,1168.71
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_32nodes_4096cores_1threads_16NCORE_12008166_202512271011.OUTCAR,12008166,2025.12.27 10:12:23,32,4096,4096,1,25101383,1,16,256,5376,29.717,1556.268
ARCHER2,6.5.1-GCC-MKL,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-MKL/TiO2MCC_1nodes_32cores_1threads_16NCORE_12008110_202512270809.OUTCAR,12008110,2025.12.27 08:09:56,1,32,32,1,2479526,1,16,2,5184,773.2484,5234.273
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_512cores_1threads_8NCORE_12035609_202512292235.OUTCAR,12035609,2025.12.29 22:35:29,4,512,512,1,3280689,1,8,64,5184,197.3804,1497.853
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_64cores_1threads_16NCORE_12035601_202512292223.OUTCAR,12035601,2025.12.29 22:23:51,4,64,64,1,2873636,1,16,4,5184,276.188,2052.535
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_256cores_1threads_4NCORE_12035598_202512292220.OUTCAR,12035598,2025.12.29 22:20:26,2,256,256,1,2808430,1,4,64,5184,415.7944,2800.394
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_32cores_1threads_16NCORE_12035584_202512292102.OUTCAR,12035584,2025.12.29 21:02:21,1,32,32,1,2216240,1,16,2,5184,723.2186,4819.992
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_256cores_1threads_16NCORE_12035614_202512292253.OUTCAR,12035614,2025.12.29 22:54:09,8,256,256,1,2755558,1,16,16,5184,93.1686,797.93
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_64cores_1threads_4NCORE_12035592_202512292115.OUTCAR,12035592,2025.12.29 21:15:36,2,64,64,1,2782582,1,4,16,5184,434.3589,3045.724
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_16cores_1threads_16NCORE_12035581_202512292047.OUTCAR,12035581,2025.12.29 20:48:00,1,16,16,1,3041806,1,16,1,5184,1127.9867,7902.098
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_1024cores_1threads_16NCORE_12035627_202512292127.OUTCAR,12035627,2025.12.29 21:27:55,16,1024,1024,1,4359468,1,16,64,5184,47.4554,586.578
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_128cores_1threads_4NCORE_12035595_202512292137.OUTCAR,12035595,2025.12.29 21:38:17,2,128,128,1,2516294,1,4,32,5184,392.3604,2692.675
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_16NCORE_12035644_202512292115.OUTCAR,12035644,2025.12.29 21:15:47,64,2048,2048,1,10527177,1,16,128,5248,14.0534,442.807
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_2048cores_1threads_4NCORE_12035635_202512292241.OUTCAR,12035635,2025.12.29 22:42:20,32,2048,2048,1,9695592,1,4,512,5632,30.1975,669.376
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_64cores_1threads_8NCORE_12035586_202512292102.OUTCAR,12035586,2025.12.29 21:02:22,1,64,64,1,2377068,1,8,8,5184,756.5511,4967.007
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_2048cores_1threads_16NCORE_12035637_202512292300.OUTCAR,12035637,2025.12.29 23:01:13,32,2048,2048,1,8743381,1,16,128,5248,25.723,617.955
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_128cores_1threads_8NCORE_12035589_202512292111.OUTCAR,12035589,2025.12.29 21:11:34,1,128,128,1,2854363,1,8,16,5184,762.0495,4978.028
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_1024cores_1threads_4NCORE_12035618_202512292256.OUTCAR,12035618,2025.12.29 22:57:05,8,1024,1024,1,4588383,1,4,256,5376,111.1381,1122.66
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_2048cores_1threads_8NCORE_12035629_202512292258.OUTCAR,12035629,2025.12.29 22:58:51,16,2048,2048,1,8975458,1,8,256,5376,54.931,1112.997
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_128cores_1threads_16NCORE_12035590_202512292115.OUTCAR,12035590,2025.12.29 21:15:21,1,128,128,1,2707796,1,16,8,5184,764.1526,5001.039
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_512cores_1threads_16NCORE_12035610_202512292242.OUTCAR,12035610,2025.12.29 22:42:59,4,512,512,1,3251793,1,16,32,5184,195.1056,1513.348
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_128cores_1threads_8NCORE_12035603_202512292226.OUTCAR,12035603,2025.12.29 22:27:19,4,128,128,1,2646329,1,8,16,5184,207.074,1549.95
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_2048cores_1threads_4NCORE_12035628_202512292206.OUTCAR,12035628,2025.12.29 22:07:09,16,2048,2048,1,9458778,1,4,512,5632,61.6452,1170.68
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_64cores_1threads_4NCORE_12035585_202512292102.OUTCAR,12035585,2025.12.29 21:02:24,1,64,64,1,2379582,1,4,16,5184,774.618,5101.258
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_4096cores_1threads_8NCORE_12035639_202512292307.OUTCAR,12035639,2025.12.29 23:08:09,32,4096,4096,1,25822170,1,8,512,5632,31.6287,1587.565
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_4096cores_1threads_8NCORE_12040235_202512301016.OUTCAR,12040235,2025.12.30 10:16:47,64,4096,4096,1,24040476,1,8,512,5632,16.6712,880.946
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_4096cores_1threads_4NCORE_12035638_202512292307.OUTCAR,12035638,2025.12.29 23:07:34,32,4096,4096,1,26686541,1,4,1024,6144,42.4254,1706.005
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_32cores_1threads_4NCORE_12035582_202512292100.OUTCAR,12035582,2025.12.29 21:00:45,1,32,32,1,2468421,1,4,8,5184,858.6304,5783.166
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_512cores_1threads_4NCORE_12035615_202512292253.OUTCAR,12035615,2025.12.29 22:53:57,8,512,512,1,3231572,1,4,128,5248,99.4446,843.289
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_512cores_1threads_8NCORE_12035623_202512292048.OUTCAR,12035623,2025.12.29 20:49:23,16,512,512,1,3708677,1,8,64,5184,52.628,559.967
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_16NCORE_12040233_202512301013.OUTCAR,12040233,2025.12.30 10:13:39,64,2048,2048,1,10648314,1,16,128,5248,14.0654,442.712
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_512cores_1threads_16NCORE_12035617_202512292255.OUTCAR,12035617,2025.12.29 22:55:30,8,512,512,1,3119232,1,16,32,5184,93.1901,811.447
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_128cores_1threads_16NCORE_12035611_202512292210.OUTCAR,12035611,2025.12.29 22:11:12,8,128,128,1,3310208,1,16,8,5184,141.4454,1156.44
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_512cores_1threads_4NCORE_12035622_202512292048.OUTCAR,12035622,2025.12.29 20:49:13,16,512,512,1,3738429,1,4,128,5248,56.4456,578.483
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_256cores_1threads_8NCORE_12035613_202512292253.OUTCAR,12035613,2025.12.29 22:53:59,8,256,256,1,2528077,1,8,32,5184,102.9267,855.298
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_512cores_1threads_16NCORE_12035631_202512292119.OUTCAR,12035631,2025.12.29 21:19:49,32,512,512,1,5238965,1,16,32,5184,36.5094,461.53
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_512cores_1threads_16NCORE_12035624_202512292048.OUTCAR,12035624,2025.12.29 20:49:18,16,512,512,1,3230395,1,16,32,5184,48.048,528.144
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_256cores_1threads_4NCORE_12035612_202512292131.OUTCAR,12035612,2025.12.29 21:32:09,8,256,256,1,3084510,1,4,64,5184,109.2477,907.519
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_256cores_1threads_16NCORE_12035621_202512292048.OUTCAR,12035621,2025.12.29 20:49:25,16,256,256,1,3937327,1,16,16,5184,70.3312,673.59
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_512cores_1threads_8NCORE_12035616_202512292253.OUTCAR,12035616,2025.12.29 22:54:13,8,512,512,1,3168544,1,8,64,5184,96.7405,826.296
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_8192cores_1threads_4NCORE_12040237_202512301021.OUTCAR,12040237,2025.12.30 10:21:39,64,8192,8192,1,90254237,1,4,2048,6144,28.1157,2892.725
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_1024cores_1threads_4NCORE_12035632_202512292123.OUTCAR,12035632,2025.12.29 21:23:49,32,1024,1024,1,5858035,1,4,256,5376,30.2987,458.356
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_256cores_1threads_16NCORE_12035607_202512292232.OUTCAR,12035607,2025.12.29 22:32:33,4,256,256,1,2622229,1,16,16,5184,181.7495,1340.92
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_512cores_1threads_4NCORE_12035608_202512292233.OUTCAR,12035608,2025.12.29 22:33:39,4,512,512,1,3402846,1,4,128,5248,212.4868,1599.501
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_1024cores_1threads_16NCORE_12040230_202512301003.OUTCAR,12040230,2025.12.30 10:04:27,64,1024,1024,1,8015965,1,16,64,5184,19.2301,371.976
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_4096cores_1threads_16NCORE_12035640_202512292307.OUTCAR,12035640,2025.12.29 23:08:02,32,4096,4096,1,24406195,1,16,256,5376,29.3825,1546.278
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_8192cores_1threads_16NCORE_12040239_202512301029.OUTCAR,12040239,2025.12.30 10:29:57,64,8192,8192,1,111091314,1,16,512,5632,31.2393,3563.383
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_128cores_1threads_4NCORE_12035602_202512292226.OUTCAR,12035602,2025.12.29 22:26:36,4,128,128,1,2935519,1,4,32,5184,220.7664,1655.847
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_4096cores_1threads_4NCORE_12040234_202512301013.OUTCAR,12040234,2025.12.30 10:14:07,64,4096,4096,1,25887139,1,4,1024,6144,23.3476,959.901
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_1024cores_1threads_8NCORE_12035626_202512292206.OUTCAR,12035626,2025.12.29 22:06:56,16,1024,1024,1,4633540,1,8,128,5248,50.2269,608.369
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_16nodes_1024cores_1threads_4NCORE_12035625_202512292048.OUTCAR,12035625,2025.12.29 20:49:15,16,1024,1024,1,4735810,1,4,256,5376,52.6107,634.058
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_8nodes_1024cores_1threads_16NCORE_12035620_202512292259.OUTCAR,12035620,2025.12.29 22:59:31,8,1024,1024,1,4154753,1,16,64,5184,98.3131,1027.749
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_64cores_1threads_16NCORE_12035587_202512292104.OUTCAR,12035587,2025.12.29 21:04:18,1,64,64,1,2407925,1,16,4,5184,699.4205,4570.575
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_1nodes_32cores_1threads_8NCORE_12035583_202512292100.OUTCAR,12035583,2025.12.29 21:00:36,1,32,32,1,2648149,1,8,4,5184,793.8532,5313.594
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_128cores_1threads_16NCORE_12035604_202512292228.OUTCAR,12035604,2025.12.29 22:28:29,4,128,128,1,2426926,1,16,8,5184,186.7816,1402.75
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_128cores_1threads_16NCORE_12035597_202512292217.OUTCAR,12035597,2025.12.29 22:17:35,2,128,128,1,2487850,1,16,8,5184,362.5121,2471.205
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_256cores_1threads_8NCORE_12035599_202512292221.OUTCAR,12035599,2025.12.29 22:21:18,2,256,256,1,2625574,1,8,32,5184,395.4645,2710.206
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_32nodes_1024cores_1threads_16NCORE_12035634_202512292202.OUTCAR,12035634,2025.12.29 22:03:24,32,1024,1024,1,5307726,1,16,64,5184,24.8397,418.087
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_4096cores_1threads_16NCORE_12040236_202512301019.OUTCAR,12040236,2025.12.30 10:19:37,64,4096,4096,1,23264078,1,16,256,5376,15.0728,848.034
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_32cores_1threads_16NCORE_12035591_202512292115.OUTCAR,12035591,2025.12.29 21:15:31,2,32,32,1,2883814,1,16,2,5184,547.7336,3864.923
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_4NCORE_12040231_202512301007.OUTCAR,12040231,2025.12.30 10:07:59,64,2048,2048,1,11656169,1,4,512,5632,17.7677,486.371
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_4nodes_256cores_1threads_4NCORE_12035605_202512292229.OUTCAR,12035605,2025.12.29 22:29:55,4,256,256,1,2648006,1,4,64,5184,193.8981,1403.274
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_8192cores_1threads_8NCORE_12040238_202512301025.OUTCAR,12040238,2025.12.30 10:26:07,64,8192,8192,1,89659502,1,8,1024,6144,27.2939,2847.838
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_4NCORE_12035642_202512292106.OUTCAR,12035642,2025.12.29 21:06:59,64,2048,2048,1,11768999,1,4,512,5632,17.722,491.902
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_8NCORE_12035643_202512292110.OUTCAR,12035643,2025.12.29 21:11:21,64,2048,2048,1,11015672,1,8,256,5376,15.8463,458.58
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_64nodes_2048cores_1threads_8NCORE_12040232_202512301010.OUTCAR,12040232,2025.12.30 10:11:19,64,2048,2048,1,11093934,1,8,256,5376,15.7167,459.94
ARCHER2,6.5.1-GCC-OpenBLAS,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/TiO2_MCC/6.5.1-GCC-OpenBLAS/TiO2MCC_2nodes_128cores_1threads_8NCORE_12035596_202512292147.OUTCAR,12035596,2025.12.29 21:47:51,2,128,128,1,2554985,1,8,16,5184,382.705,2636.595
