System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_4NCORE_2KPAR_11956610_202512220144.OUTCAR,11956610,2025.12.22 01:45:34,32,4096,4096,1,22687889,2,4,512,1024,243.3797,1463.099
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_16NCORE_4KPAR_11998580_202512261006.OUTCAR,11998580,2025.12.26 10:07:10,64,8192,8192,1,24456973,4,16,128,640,112.2279,775.143
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_16NCORE_4KPAR_11998568_202512261619.OUTCAR,11998568,2025.12.26 16:19:49,16,2048,2048,1,9098765,4,16,32,640,382.2325,1122.777
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_8NCORE_4KPAR_11956576_202512212245.OUTCAR,11956576,2025.12.21 22:45:55,1,64,64,1,7331961,4,8,2,640,5620.395,15455.479
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_16NCORE_4KPAR_11998574_202512261451.OUTCAR,11998574,2025.12.26 14:52:24,32,4096,4096,1,12681023,4,16,64,640,208.804,785.48
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_4NCORE_2KPAR_11998575_202512261006.OUTCAR,11998575,2025.12.26 10:07:09,64,8192,8192,1,111394902,2,4,1024,1024,148.2414,3799.46
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_8NCORE_2KPAR_11956605_202512220112.OUTCAR,11956605,2025.12.22 01:13:41,16,2048,2048,1,7231852,2,8,128,640,236.1502,832.319
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_8NCORE_2KPAR_11956587_202512220415.OUTCAR,11956587,2025.12.22 04:15:54,2,256,256,1,3911956,2,8,16,640,1466.9368,3759.328
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_8NCORE_4KPAR_11998573_202512261321.OUTCAR,11998573,2025.12.26 13:22:12,32,4096,4096,1,13671110,4,8,128,640,226.1458,819.389
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_4NCORE_2KPAR_11998563_202512261032.OUTCAR,11998563,2025.12.26 10:32:41,16,2048,2048,1,7734104,2,4,256,768,260.3968,971.174
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_8NCORE_4KPAR_11998567_202512261457.OUTCAR,11998567,2025.12.26 14:58:31,16,2048,2048,1,10486627,4,8,64,640,435.788,1198.036
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_8NCORE_4KPAR_11956608_202512220354.OUTCAR,11956608,2025.12.22 03:54:40,16,2048,2048,1,10075811,4,8,64,640,444.6169,1228.958
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_4NCORE_2KPAR_11956592_202512220519.OUTCAR,11956592,2025.12.22 05:20:02,4,512,512,1,3795165,2,4,64,640,664.025,1850.28
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_4NCORE_2KPAR_11998545_202512261519.OUTCAR,11998545,2025.12.26 15:20:01,2,256,256,1,3588489,2,4,32,640,1265.3251,3442.227
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_4NCORE_4KPAR_11956575_202512212243.OUTCAR,11956575,2025.12.21 22:43:10,1,64,64,1,7249604,4,4,4,640,5291.5881,14465.361
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_8NCORE_4KPAR_11998561_202512261737.OUTCAR,11998561,2025.12.26 17:38:24,8,1024,1024,1,8950697,4,8,32,640,858.4595,2195.821
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_8NCORE_2KPAR_11998540_202512261351.OUTCAR,11998540,2025.12.26 13:51:53,1,128,128,1,3394225,2,8,8,640,2477.2856,6496.885
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_16NCORE_4KPAR_11956609_202512220434.OUTCAR,11956609,2025.12.22 04:34:44,16,2048,2048,1,9040950,4,16,32,640,380.6799,1116.483
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_4NCORE_4KPAR_11998566_202512261336.OUTCAR,11998566,2025.12.26 13:36:47,16,2048,2048,1,8706345,4,4,128,640,349.847,1071.224
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_4NCORE_4KPAR_11956607_202512220153.OUTCAR,11956607,2025.12.22 01:54:27,16,2048,2048,1,8611059,4,4,128,640,347.0741,1064.539
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_4NCORE_2KPAR_11956580_202512220206.OUTCAR,11956580,2025.12.22 02:07:19,1,128,128,1,3064709,2,4,16,640,2354.1641,6327.082
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_16NCORE_4KPAR_11956591_202512220454.OUTCAR,11956591,2025.12.22 04:54:30,2,256,256,1,8180663,4,16,4,640,2807.1778,7456.244
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_4NCORE_4KPAR_11956565_202512212241.OUTCAR,11956565,2025.12.21 22:41:23,1,32,32,1,8559799,4,4,2,640,7742.6382,21866.158
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_8NCORE_4KPAR_11956620_202512220129.OUTCAR,11956620,2025.12.22 01:30:34,64,8192,8192,1,30108051,4,8,256,768,166.3204,949.38
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_4NCORE_2KPAR_11998551_202512261541.OUTCAR,11998551,2025.12.26 15:42:26,4,512,512,1,3735972,2,4,64,640,670.2316,1881.631
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_8NCORE_4KPAR_11998555_202512261652.OUTCAR,11998555,2025.12.26 16:53:32,4,512,512,1,57969901,4,8,16,640,10034.3082,28793.767
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_4NCORE_2KPAR_11998521_202512261006.OUTCAR,11998521,2025.12.26 10:06:29,1,32,32,1,4615938,2,4,4,640,3905.5309,11041.33
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_16NCORE_4KPAR_11998536_202512261223.OUTCAR,11998536,2025.12.26 12:24:08,1,64,64,1,8335298,4,16,1,640,6270.322,17782.113
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_4NCORE_2KPAR_11956598_202512220200.OUTCAR,11956598,2025.12.22 02:01:18,8,1024,1024,1,4283799,2,4,128,640,348.1855,1068.445
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_4NCORE_4KPAR_11956589_202512220420.OUTCAR,11956589,2025.12.22 04:20:42,2,256,256,1,6209997,4,4,16,640,2378.6016,6402.709
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_16NCORE_4KPAR_11956615_202512220303.OUTCAR,11956615,2025.12.22 03:03:58,32,4096,4096,1,12841697,4,16,64,640,206.0292,783.851
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_4NCORE_4KPAR_11998548_202512261614.OUTCAR,11998548,2025.12.26 16:14:58,2,256,256,1,6185251,4,4,16,640,2358.4268,6324.719
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_8NCORE_4KPAR_11956602_202512220557.OUTCAR,11956602,2025.12.22 05:57:41,8,1024,1024,1,8396460,4,8,32,640,802.4314,2073.166
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_4NCORE_4KPAR_11956595_202512220526.OUTCAR,11956595,2025.12.22 05:26:48,4,512,512,1,7209121,4,4,32,640,1256.1098,3427.431
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_4NCORE_4KPAR_11998572_202512261249.OUTCAR,11998572,2025.12.26 12:50:10,32,4096,4096,1,15848231,4,4,256,768,261.4798,982.995
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_16NCORE_4KPAR_11998544_202512261444.OUTCAR,11998544,2025.12.26 14:44:33,1,128,128,1,7422357,4,16,2,640,5456.3338,14493.848
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_8NCORE_2KPAR_11998558_202512261716.OUTCAR,11998558,2025.12.26 17:17:15,8,1024,1024,1,5001128,2,8,64,640,438.1984,1201.579
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_8NCORE_2KPAR_11956599_202512220317.OUTCAR,11956599,2025.12.22 03:18:01,8,1024,1024,1,4628491,2,8,64,640,392.1449,1118.078
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_8NCORE_2KPAR_11956593_202512220520.OUTCAR,11956593,2025.12.22 05:21:08,4,512,512,1,4410936,2,8,32,640,820.2946,2097.657
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_8NCORE_2KPAR_11998576_202512261006.OUTCAR,11998576,2025.12.26 10:07:10,64,8192,8192,1,51161911,2,8,512,1024,169.1876,1678.977
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_4NCORE_4KPAR_11956601_202512220556.OUTCAR,11956601,2025.12.22 05:57:06,8,1024,1024,1,7508056,4,4,64,640,665.5343,1856.407
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_16NCORE_2KPAR_11956588_202512220416.OUTCAR,11956588,2025.12.22 04:17:15,2,256,256,1,4085151,2,16,8,640,1413.9382,3783.968
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_16NCORE_4KPAR_11956577_202512220203.OUTCAR,11956577,2025.12.22 02:03:22,1,64,64,1,8506716,4,16,1,640,6248.8614,17740.4
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_8NCORE_2KPAR_11998546_202512261516.OUTCAR,11998546,2025.12.26 15:17:02,2,256,256,1,4031187,2,8,16,640,1538.9553,3846.612
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_4NCORE_2KPAR_11956616_202512220045.OUTCAR,11956616,2025.12.22 00:46:37,64,8192,8192,1,114498079,2,4,1024,1024,150.996,3791.057
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_4NCORE_4KPAR_11998554_202512261649.OUTCAR,11998554,2025.12.26 16:50:32,4,512,512,1,6906211,4,4,32,640,1259.4108,3440.169
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_8NCORE_2KPAR_11956573_202512212241.OUTCAR,11956573,2025.12.21 22:41:30,1,64,64,1,3868318,2,8,4,640,2831.3263,7800.439
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_16NCORE_2KPAR_11956582_202512220212.OUTCAR,11956582,2025.12.22 02:13:04,1,128,128,1,3648349,2,16,4,640,2772.0662,7368.516
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_8NCORE_4KPAR_11998549_202512261618.OUTCAR,11998549,2025.12.26 16:18:50,2,256,256,1,6754507,4,8,8,640,2463.1672,6486.609
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_16NCORE_2KPAR_11956594_202512220522.OUTCAR,11956594,2025.12.22 05:23:06,4,512,512,1,4412797,2,16,16,640,724.9612,1981.008
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_4NCORE_2KPAR_11998530_202512261006.OUTCAR,11998530,2025.12.26 10:06:43,1,64,64,1,3933909,2,4,8,640,2696.7717,7383.82
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_8NCORE_4KPAR_11998543_202512261506.OUTCAR,11998543,2025.12.26 15:06:49,1,128,128,1,6318583,4,8,4,640,4827.2886,12667.408
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_4NCORE_2KPAR_11998520_202512261006.OUTCAR,11998520,2025.12.26 10:06:33,1,32,32,1,3970312,2,4,4,640,3910.656,11060.087
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_4NCORE_2KPAR_11956561_202512212241.OUTCAR,11956561,2025.12.21 22:41:18,1,32,32,1,4656760,2,4,4,640,3908.7178,11067.506
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_4NCORE_2KPAR_11998531_202512261044.OUTCAR,11998531,2025.12.26 10:44:57,1,64,64,1,3760072,2,4,8,640,2700.4909,7382.924
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_16NCORE_2KPAR_11998565_202512261111.OUTCAR,11998565,2025.12.26 11:12:05,16,2048,2048,1,6297712,2,16,64,640,205.5048,770.327
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_8NCORE_8KPAR_11956579_202512220204.OUTCAR,11956579,2025.12.22 02:05:09,1,64,64,1,13246642,8,8,1,640,10949.3217,30238.107
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_8NCORE_4KPAR_11956590_202512220446.OUTCAR,11956590,2025.12.22 04:46:57,2,256,256,1,6588420,4,8,8,640,2480.7695,6534.087
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_16NCORE_2KPAR_11998553_202512261621.OUTCAR,11998553,2025.12.26 16:22:12,4,512,512,1,4456481,2,16,16,640,726.7889,1986.193
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_2nodes_256cores_1threads_4NCORE_2KPAR_11956586_202512220337.OUTCAR,11956586,2025.12.22 03:37:57,2,256,256,1,3334459,2,4,32,640,1226.5167,3349.064
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_16NCORE_4KPAR_11998556_202512261656.OUTCAR,11998556,2025.12.26 16:57:06,4,512,512,1,7995357,4,16,8,640,1422.547,3816.344
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_4nodes_512cores_1threads_16NCORE_4KPAR_11956597_202512220551.OUTCAR,11956597,2025.12.22 05:51:51,4,512,512,1,7890753,4,16,8,640,1417.6542,3797.174
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_64nodes_8192cores_1threads_16NCORE_2KPAR_11956618_202512220052.OUTCAR,11956618,2025.12.22 00:52:53,64,8192,8192,1,36997809,2,16,256,768,89.2477,1182.954
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_8NCORE_4KPAR_11956614_202512220149.OUTCAR,11956614,2025.12.22 01:50:44,32,4096,4096,1,13994610,4,8,128,640,236.4874,836.261
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_8NCORE_2KPAR_11956611_202512220146.OUTCAR,11956611,2025.12.22 01:47:30,32,4096,4096,1,14846226,2,8,256,768,163.6205,935.277
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_16NCORE_2KPAR_11998523_202512261020.OUTCAR,11998523,2025.12.26 10:20:47,1,32,32,1,6628457,2,16,1,640,5483.3629,15756.048
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_32nodes_4096cores_1threads_16NCORE_2KPAR_11998571_202512261210.OUTCAR,11998571,2025.12.26 12:11:05,32,4096,4096,1,12105232,2,16,128,640,112.1776,761.034
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_8NCORE_4KPAR_11998535_202512261125.OUTCAR,11998535,2025.12.26 11:25:57,1,64,64,1,7247587,4,8,2,640,5580.3233,15385.868
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_16nodes_2048cores_1threads_16NCORE_2KPAR_11956606_202512220115.OUTCAR,11956606,2025.12.22 01:15:50,16,2048,2048,1,6886709,2,16,64,640,210.8256,783.296
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_8nodes_1024cores_1threads_4NCORE_4KPAR_11998560_202512261725.OUTCAR,11998560,2025.12.26 17:25:37,8,1024,1024,1,8053302,4,4,64,640,671.8566,1885.974
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_128cores_1threads_4NCORE_2KPAR_11998539_202512261311.OUTCAR,11998539,2025.12.26 13:11:57,1,128,128,1,3096096,2,4,16,640,2338.9494,6301.858
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_32cores_1threads_4NCORE_2KPAR_11956562_202512212241.OUTCAR,11956562,2025.12.21 22:41:16,1,32,32,1,4857273,2,4,4,640,3924.7748,11091.164
ARCHER2,6.5.1-GCC-LibSci,/mnt/lustre/a2fs-work2/work/z19/z19/aturner/benchmark/VASP/Cirrus_comparison/CdTe_Hybrid/6.5.1-GCC-LibSci/CdTe_1nodes_64cores_1threads_8NCORE_8KPAR_11956578_202512220204.OUTCAR,11956578,2025.12.22 02:04:26,1,64,64,1,12627119,8,8,1,640,10922.0393,30121.303
