System,Label,File,JobID,Date,Nodes,Cores,Processes,Threads,GPUs,Energy,KPAR,NCORE,NPAR,Bands,LOOP+ Time,Runtime
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_256cores_18threads_1NCORE_202603232242.OUTCAR,3298638,2026.03.23 22:44:30,16,4352,256,17,64,50458155.586461544,1,1,256,5376,303.308,5616.386
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_32cores_18threads_1NCORE_202603232135.OUTCAR,3298629,2026.03.23 21:36:07,2,544,32,17,8,7318177.352052981,1,1,32,5184,512.7641,6116.969
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_1nodes_8cores_36threads_1NCORE_202603232130.OUTCAR,3298609,2026.03.23 21:31:07,1,280,8,35,4,5952357.6496,1,1,8,5184,886.964,9438.408
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_16cores_18threads_1NCORE_202603201509.OUTCAR,3245024,2026.03.20 15:09:43,2,560,16,35,8,7884763.978938774,1,1,16,5184,588.1275,6428.316
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_64cores_18threads_1NCORE_202603231519.OUTCAR,3290154,2026.03.23 15:20:06,8,2240,64,35,32,14263367.982243903,1,1,64,5184,209.388,2889.713
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_32cores_18threads_1NCORE_202603232131.OUTCAR,3298611,2026.03.23 21:31:58,2,544,32,17,8,7692346.43037788,1,1,32,5184,542.796,6508.144
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_128cores_18threads_1NCORE_202603191618.OUTCAR,3187724,2026.03.19 16:20:11,8,2176,128,17,32,21156436.341530867,1,1,128,5248,302.368,4680.901
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_32cores_18threads_1NCORE_202603201508.OUTCAR,3245023,2026.03.20 15:09:35,2,544,32,17,8,7368719.163336032,1,1,32,5184,516.128,6137.201
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_512cores_9threads_1NCORE_202603210743.OUTCAR,3252491,2026.03.21 07:48:49,16,4096,512,8,64,131456438.14813314,1,1,512,5632,699.72,14694.161
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_4nodes_32cores_18threads_1NCORE_202603232139.OUTCAR,3298633,2026.03.23 21:40:07,4,1120,32,35,16,9616154.403623931,1,1,32,5184,328.0273,3893.287
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_64cores_18threads_1NCORE_202603201508.OUTCAR,3245030,2026.03.20 15:09:23,8,2240,64,35,32,13964925.8496,1,1,64,5184,207.364,2860.13
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_32nodes_256cores_18threads_1NCORE_202603210752.OUTCAR,3252496,2026.03.21 07:53:53,32,8960,256,35,128,64837819.78750145,1,1,256,5376,172.412,3408.431
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_256cores_9threads_1NCORE_202603231519.OUTCAR,3290152,2026.03.23 15:22:26,8,2048,256,8,32,50134036.46941353,1,1,256,5376,629.972,11019.936
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_512cores_9threads_1NCORE_202603231519.OUTCAR,3290155,2026.03.23 15:24:27,16,4096,512,8,64,132544184.57485259,1,1,512,5632,727.4839,15087.286
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_32nodes_256cores_18threads_1NCORE_202603201508.OUTCAR,3245036,2026.03.20 15:09:56,32,8960,256,35,128,62011754.80555648,1,1,256,5376,172.0479,3361.282
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_4nodes_64cores_18threads_1NCORE_202603201508.OUTCAR,3245026,2026.03.20 15:09:44,4,1088,64,17,16,10680109.677309733,1,1,64,5184,344.784,4752.08
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_4nodes_32cores_18threads_1NCORE_202603201508.OUTCAR,3245027,2026.03.20 15:09:20,4,1120,32,35,16,9344085.06702872,1,1,32,5184,319.912,3801.892
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_32nodes_512cores_18threads_1NCORE_202603210752.OUTCAR,3252495,2026.03.21 07:55:06,32,8704,512,17,128,139790521.40222746,1,1,512,5632,340.32,7664.992
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_1nodes_16cores_18threads_1NCORE_202603231519.OUTCAR,3290144,2026.03.23 15:20:09,1,272,16,17,4,11096271.014565658,1,1,16,5184,1762.116,18785.428
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_512cores_9threads_1NCORE_202603232234.OUTCAR,3298619,2026.03.23 22:39:03,16,4096,512,8,64,139845864.2903788,1,1,512,5632,752.16,15390.822
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_4nodes_64cores_18threads_1NCORE_202603232136.OUTCAR,3298614,2026.03.23 21:37:46,4,1088,64,17,16,10872442.207542088,1,1,64,5184,336.728,4642.255
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_1nodes_8cores_36threads_1NCORE_202603210739.OUTCAR,3252481,2026.03.21 07:40:00,1,280,8,35,4,5891610.421026667,1,1,8,5184,851.6243,9001.498
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_32nodes_256cores_18threads_1NCORE_202603231519.OUTCAR,3290160,2026.03.23 15:20:38,32,8960,256,35,128,63441969.53056092,1,1,256,5376,172.552,3413.577
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_16cores_18threads_1NCORE_202603232131.OUTCAR,3298612,2026.03.23 21:31:41,2,560,16,35,8,7504343.598963731,1,1,16,5184,579.484,6447.175
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_128cores_18threads_1NCORE_202603201508.OUTCAR,3245033,2026.03.20 15:09:39,16,4480,128,35,64,25999345.385806452,1,1,128,5248,174.772,2808.251
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_64cores_18threads_1NCORE_202603232154.OUTCAR,3298636,2026.03.23 21:54:58,8,2240,64,35,32,13605161.401936842,1,1,64,5184,205.9,2846.928
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_32nodes_256cores_18threads_1NCORE_202603240214.OUTCAR,3298642,2026.03.24 02:16:06,32,8960,256,35,128,63404677.89253096,1,1,256,5376,171.5801,3399.276
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_4nodes_64cores_18threads_1NCORE_202603231519.OUTCAR,3290150,2026.03.23 15:20:25,4,1088,64,17,16,10584929.061190967,1,1,64,5184,334.452,4555.265
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_1nodes_8cores_36threads_1NCORE_202603231519.OUTCAR,3290145,2026.03.23 15:19:51,1,280,8,35,4,5767616.098576051,1,1,8,5184,876.416,9275.14
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_128cores_18threads_1NCORE_202603201508.OUTCAR,3245029,2026.03.20 15:10:01,8,2176,128,17,32,21400924.502138365,1,1,128,5248,306.556,4785.952
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_2nodes_16cores_18threads_1NCORE_202603232136.OUTCAR,3298630,2026.03.23 21:37:18,2,560,16,35,8,8044637.249023257,1,1,16,5184,582.6361,6468.283
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_8nodes_128cores_18threads_1NCORE_202603232150.OUTCAR,3298617,2026.03.23 21:51:59,8,2176,128,17,32,21908614.35853521,1,1,128,5248,301.6361,4791.532
IsambardAI,6.5.1-NVHPC-LibSci-OpenACC-mps,/lus/lfs1aip2/projects/u6cb/benchmarks/VASP/TiO2_MCC/6.5.1-NVHPC-LibSci-OpenACC-mps/TiO2_16nodes_256cores_18threads_1NCORE_202603232238.OUTCAR,3298620,2026.03.23 22:40:01,16,4352,256,17,64,49981305.429039575,1,1,256,5376,304.6521,5685.324
