#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:21:49       0     84     34     41 
 20260323    15:21:49       1     99     34     44 
 20260323    15:21:49       2     95     34     43 
 20260323    15:21:49       3     95     34     43 
 20260323    15:22:19       0    132     36     43 
 20260323    15:22:19       1    150     36     44 
 20260323    15:22:19       2    143     37     45 
 20260323    15:22:19       3    144     36     44 
 20260323    15:22:49       0    228     42     47 
 20260323    15:22:49       1    248     43     48 
 20260323    15:22:49       2    239     42     47 
 20260323    15:22:49       3    240     41     47 
 20260323    15:23:19       0    349     47     55 
 20260323    15:23:19       1    361     49     58 
 20260323    15:23:19       2    362     48     58 
 20260323    15:23:19       3    364     46     54 
 20260323    15:23:49       0    349     47     58 
 20260323    15:23:49       1    376     50     59 
 20260323    15:23:49       2    371     50     60 
 20260323    15:23:49       3    361     48     58 
 20260323    15:24:19       0    334     48     59 
 20260323    15:24:19       1    358     50     60 
 20260323    15:24:19       2    348     49     60 
 20260323    15:24:19       3    346     48     58 
 20260323    15:24:49       0    156     40     47 
 20260323    15:24:49       1    177     41     50 
 20260323    15:24:49       2    172     41     48 
 20260323    15:24:49       3    171     40     48 
 20260323    15:25:19       0    157     39     47 
 20260323    15:25:19       1    176     40     48 
 20260323    15:25:19       2    171     40     48 
 20260323    15:25:19       3    171     39     48 
 20260323    15:25:49       0    306     43     52 
 20260323    15:25:49       1    318     45     54 
 20260323    15:25:49       2    320     43     52 
 20260323    15:25:49       3    317     44     55 
 20260323    15:26:19       0    396     45     55 
 20260323    15:26:19       1    421     47     56 
 20260323    15:26:19       2    396     49     59 
 20260323    15:26:19       3    380     45     54 
 20260323    15:26:49       0    285     48     59 
 20260323    15:26:49       1    302     49     61 
 20260323    15:26:49       2    300     49     60 
 20260323    15:26:49       3    293     48     59 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:27:19       0    346     45     51 
 20260323    15:27:19       1    360     46     54 
 20260323    15:27:19       2    357     46     54 
 20260323    15:27:19       3    350     45     54 
 20260323    15:27:49       0    285     44     51 
 20260323    15:27:49       1    328     45     54 
 20260323    15:27:49       2    318     45     53 
 20260323    15:27:49       3    309     43     53 
 20260323    15:28:19       0    339     47     55 
 20260323    15:28:19       1    362     48     58 
 20260323    15:28:19       2    353     50     61 
 20260323    15:28:19       3    357     46     54 
 20260323    15:28:49       0    219     45     57 
 20260323    15:28:49       1    242     47     58 
 20260323    15:28:49       2    248     47     58 
 20260323    15:28:49       3    248     45     58 
 20260323    15:29:19       0    356     47     57 
 20260323    15:29:19       1    373     49     61 
 20260323    15:29:19       2    363     49     60 
 20260323    15:29:19       3    362     48     59 
 20260323    15:29:49       0    343     43     51 
 20260323    15:29:49       1    360     45     54 
 20260323    15:29:49       2    357     44     54 
 20260323    15:29:49       3    354     43     52 
 20260323    15:30:19       0    387     48     59 
 20260323    15:30:19       1    407     49     61 
 20260323    15:30:19       2    399     49     59 
 20260323    15:30:19       3    399     48     58 
 20260323    15:30:49       0    396     49     53 
 20260323    15:30:49       1    410     51     58 
 20260323    15:30:49       2    400     50     56 
 20260323    15:30:49       3    382     49     54 
 20260323    15:31:19       0    275     45     52 
 20260323    15:31:19       1    355     50     55 
 20260323    15:31:19       2    351     49     54 
 20260323    15:31:19       3    350     48     53 
 20260323    15:31:49       0    396     49     53 
 20260323    15:31:49       1    415     51     57 
 20260323    15:31:49       2    410     50     55 
 20260323    15:31:49       3    408     49     54 
 20260323    15:32:19       0    363     49     53 
 20260323    15:32:19       1    394     47     54 
 20260323    15:32:19       2    394     47     54 
 20260323    15:32:19       3    376     47     53 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:32:49       0    350     45     51 
 20260323    15:32:49       1    356     47     55 
 20260323    15:32:49       2    351     46     53 
 20260323    15:32:49       3    363     44     52 
 20260323    15:33:19       0    131     37     45 
 20260323    15:33:19       1    151     38     48 
 20260323    15:33:19       2    146     38     47 
 20260323    15:33:19       3    145     37     46 
