#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:41:27       0     98     33     42 
 20260321    07:41:27       1     83     36     44 
 20260321    07:41:27       2     82     36     44 
 20260321    07:41:27       3     90     33     42 
 20260321    07:41:57       0    148     35     42 
 20260321    07:41:57       1    135     38     44 
 20260321    07:41:57       2    133     38     44 
 20260321    07:41:57       3    139     34     44 
 20260321    07:42:27       0    354     41     48 
 20260321    07:42:27       1    341     46     51 
 20260321    07:42:27       2    338     44     50 
 20260321    07:42:27       3    341     39     48 
 20260321    07:42:57       0    172     37     44 
 20260321    07:42:57       1    158     41     48 
 20260321    07:42:57       2    156     41     48 
 20260321    07:42:57       3    161     37     46 
 20260321    07:43:27       0    309     40     48 
 20260321    07:43:27       1    304     46     52 
 20260321    07:43:27       2    301     45     52 
 20260321    07:43:27       3    303     40     50 
 20260321    07:43:57       0    302     44     54 
 20260321    07:43:57       1    288     49     57 
 20260321    07:43:57       2    281     49     57 
 20260321    07:43:57       3    282     44     57 
 20260321    07:44:27       0    389     45     52 
 20260321    07:44:27       1    369     51     55 
 20260321    07:44:27       2    355     50     54 
 20260321    07:44:27       3    369     45     52 
 20260321    07:44:57       0    365     45     51 
 20260321    07:44:57       1    348     51     56 
 20260321    07:44:57       2    352     50     54 
 20260321    07:44:57       3    355     45     52 
 20260321    07:45:27       0    145     35     44 
 20260321    07:45:27       1    131     39     46 
 20260321    07:45:27       2    129     39     46 
 20260321    07:45:27       3    135     35     44 
