#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:11:42       0     94     31     40 
 20260323    21:11:42       1     82     35     43 
 20260323    21:11:42       2     94     34     43 
 20260323    21:11:42       3     93     31     40 
 20260323    21:12:12       0     94     31     40 
 20260323    21:12:12       1    129     36     43 
 20260323    21:12:12       2     94     34     43 
 20260323    21:12:12       3     92     31     41 
 20260323    21:12:42       0    139     34     42 
 20260323    21:12:42       1    130     37     45 
 20260323    21:12:42       2    140     36     44 
 20260323    21:12:42       3    138     33     40 
 20260323    21:13:12       0    140     34     42 
 20260323    21:13:12       1    131     37     45 
 20260323    21:13:12       2    140     36     44 
 20260323    21:13:12       3    137     33     40 
 20260323    21:13:42       0    161     35     43 
 20260323    21:13:42       1    151     39     45 
 20260323    21:13:42       2    161     38     44 
 20260323    21:13:42       3    157     35     42 
 20260323    21:14:12       0    160     36     43 
 20260323    21:14:12       1    151     39     46 
 20260323    21:14:12       2    161     38     44 
 20260323    21:14:12       3    157     35     42 
 20260323    21:14:42       0    164     36     43 
 20260323    21:14:42       1    154     39     47 
 20260323    21:14:42       2    166     38     44 
 20260323    21:14:42       3    161     35     42 
 20260323    21:15:12       0    160     36     43 
 20260323    21:15:12       1    150     39     47 
 20260323    21:15:12       2    161     38     45 
 20260323    21:15:12       3    156     36     42 
 20260323    21:15:42       0    162     36     43 
 20260323    21:15:42       1    151     39     47 
 20260323    21:15:42       2    161     38     46 
 20260323    21:15:42       3    157     36     42 
 20260323    21:16:12       0    163     36     43 
 20260323    21:16:12       1    153     40     47 
 20260323    21:16:12       2    161     38     46 
 20260323    21:16:12       3    158     36     42 
 20260323    21:16:42       0    164     36     44 
 20260323    21:16:42       1    153     40     47 
 20260323    21:16:42       2    167     38     46 
 20260323    21:16:42       3    160     36     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:17:12       0    159     36     43 
 20260323    21:17:12       1    149     40     47 
 20260323    21:17:12       2    161     38     46 
 20260323    21:17:12       3    156     36     42 
 20260323    21:17:42       0    163     36     43 
 20260323    21:17:42       1    152     40     47 
 20260323    21:17:42       2    164     39     46 
 20260323    21:17:42       3    160     36     42 
 20260323    21:18:12       0    162     36     44 
 20260323    21:18:12       1    152     40     47 
 20260323    21:18:12       2    162     39     46 
 20260323    21:18:12       3    158     36     43 
 20260323    21:18:42       0    165     37     44 
 20260323    21:18:42       1    154     40     47 
 20260323    21:18:42       2    165     39     46 
 20260323    21:18:42       3    162     36     44 
 20260323    21:19:12       0    161     36     44 
 20260323    21:19:12       1    151     40     48 
 20260323    21:19:12       2    161     39     46 
 20260323    21:19:12       3    159     36     44 
 20260323    21:19:42       0    164     37     44 
 20260323    21:19:42       1    154     40     47 
 20260323    21:19:42       2    162     39     46 
 20260323    21:19:42       3    158     36     44 
 20260323    21:20:12       0    162     36     44 
 20260323    21:20:12       1    150     40     48 
 20260323    21:20:12       2    163     39     46 
 20260323    21:20:12       3    159     36     44 
 20260323    21:20:42       0    168     37     44 
 20260323    21:20:42       1    155     40     48 
 20260323    21:20:42       2    168     39     46 
 20260323    21:20:42       3    165     37     44 
 20260323    21:21:12       0    163     36     43 
 20260323    21:21:12       1    152     40     48 
 20260323    21:21:12       2    167     39     46 
 20260323    21:21:12       3    161     36     44 
 20260323    21:21:42       0    156     36     43 
 20260323    21:21:42       1    147     40     47 
 20260323    21:21:42       2    157     38     46 
 20260323    21:21:42       3    154     36     44 
 20260323    21:22:12       0    307     43     53 
 20260323    21:22:12       1    298     47     55 
 20260323    21:22:12       2    304     44     52 
 20260323    21:22:12       3    297     41     50 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:22:42       0    273     40     48 
 20260323    21:22:42       1    252     43     51 
 20260323    21:22:42       2    273     42     50 
 20260323    21:22:42       3    261     38     46 
 20260323    21:23:12       0    312     43     53 
 20260323    21:23:12       1    297     46     57 
 20260323    21:23:12       2    312     46     56 
 20260323    21:23:12       3    307     42     52 
 20260323    21:23:42       0    314     41     51 
 20260323    21:23:42       1    298     43     51 
 20260323    21:23:42       2    314     42     50 
 20260323    21:23:42       3    300     39     48 
 20260323    21:24:12       0    304     40     48 
 20260323    21:24:12       1    299     43     51 
 20260323    21:24:12       2    300     42     50 
 20260323    21:24:12       3    293     42     52 
 20260323    21:24:42       0    159     36     44 
 20260323    21:24:42       1    148     40     47 
 20260323    21:24:42       2    158     39     46 
 20260323    21:24:42       3    154     36     44 
 20260323    21:25:12       0    160     36     43 
 20260323    21:25:12       1    149     40     47 
 20260323    21:25:12       2    159     38     46 
 20260323    21:25:12       3    156     36     43 
 20260323    21:25:42       0    161     37     43 
 20260323    21:25:42       1    150     40     47 
 20260323    21:25:42       2    159     38     46 
 20260323    21:25:42       3    156     36     42 
 20260323    21:26:12       0    158     36     44 
 20260323    21:26:12       1    147     39     47 
 20260323    21:26:12       2    158     38     46 
 20260323    21:26:12       3    154     35     42 
 20260323    21:26:42       0    160     36     43 
 20260323    21:26:42       1    148     39     47 
 20260323    21:26:42       2    159     38     46 
 20260323    21:26:42       3    156     35     42 
 20260323    21:27:12       0    159     36     43 
 20260323    21:27:12       1    147     39     47 
 20260323    21:27:12       2    159     38     46 
 20260323    21:27:12       3    155     35     42 
 20260323    21:27:42       0    307     42     52 
 20260323    21:27:42       1    295     43     51 
 20260323    21:27:42       2    302     45     54 
 20260323    21:27:42       3    297     42     51 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:28:12       0    312     40     48 
 20260323    21:28:12       1    296     43     51 
 20260323    21:28:12       2    310     42     50 
 20260323    21:28:12       3    299     39     48 
