#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:50:05       0     84     33     41 
 20260323    15:50:05       1    100     34     44 
 20260323    15:50:05       2     95     34     43 
 20260323    15:50:05       3     95     34     43 
 20260323    15:50:35       0     84     33     41 
 20260323    15:50:35       1    151     36     44 
 20260323    15:50:35       2     95     34     44 
 20260323    15:50:35       3     95     34     43 
 20260323    15:51:05       0    130     35     43 
 20260323    15:51:05       1    148     36     44 
 20260323    15:51:05       2    144     36     45 
 20260323    15:51:05       3    144     36     44 
 20260323    15:51:35       0    131     36     43 
 20260323    15:51:35       1    149     36     44 
 20260323    15:51:35       2    145     37     45 
 20260323    15:51:35       3    144     36     44 
 20260323    15:52:05       0    151     38     45 
 20260323    15:52:05       1    170     39     46 
 20260323    15:52:05       2    165     38     45 
 20260323    15:52:05       3    164     38     44 
 20260323    15:52:35       0    150     38     45 
 20260323    15:52:35       1    168     38     46 
 20260323    15:52:35       2    164     38     46 
 20260323    15:52:35       3    165     38     46 
 20260323    15:53:05       0    151     38     45 
 20260323    15:53:05       1    169     39     46 
 20260323    15:53:05       2    165     38     46 
 20260323    15:53:05       3    165     38     46 
 20260323    15:53:35       0    162     38     45 
 20260323    15:53:35       1    178     39     46 
 20260323    15:53:35       2    171     39     46 
 20260323    15:53:35       3    171     38     46 
 20260323    15:54:05       0    152     38     45 
 20260323    15:54:05       1    171     39     46 
 20260323    15:54:05       2    165     39     46 
 20260323    15:54:05       3    165     38     46 
 20260323    15:54:35       0    267     43     52 
 20260323    15:54:35       1    273     43     52 
 20260323    15:54:35       2    276     42     50 
 20260323    15:54:35       3    275     42     50 
 20260323    15:55:05       0    263     41     47 
 20260323    15:55:05       1    257     41     50 
 20260323    15:55:05       2    253     43     53 
 20260323    15:55:05       3    254     41     49 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:55:35       0    242     42     51 
 20260323    15:55:35       1    264     42     52 
 20260323    15:55:35       2    274     42     50 
 20260323    15:55:35       3    264     42     51 
 20260323    15:56:05       0    151     38     45 
 20260323    15:56:05       1    168     39     48 
 20260323    15:56:05       2    163     39     49 
 20260323    15:56:05       3    164     38     46 
 20260323    15:56:35       0    145     38     45 
 20260323    15:56:35       1    167     39     46 
 20260323    15:56:35       2    159     39     46 
 20260323    15:56:35       3    161     38     46 
 20260323    15:57:05       0    237     41     47 
 20260323    15:57:05       1    252     41     50 
 20260323    15:57:05       2    245     41     49 
 20260323    15:57:05       3    244     40     48 
 20260323    15:57:35       0    250     41     50 
 20260323    15:57:35       1    282     42     54 
 20260323    15:57:35       2    275     44     53 
 20260323    15:57:35       3    275     41     50 
 20260323    15:58:05       0    149     38     45 
 20260323    15:58:05       1    167     39     48 
 20260323    15:58:05       2    161     39     47 
 20260323    15:58:05       3    161     39     46 
 20260323    15:58:35       0    235     42     51 
 20260323    15:58:35       1    252     43     52 
 20260323    15:58:35       2    247     41     49 
 20260323    15:58:35       3    253     42     51 
 20260323    15:59:05       0    252     43     52 
 20260323    15:59:05       1    278     41     50 
 20260323    15:59:05       2    261     41     50 
 20260323    15:59:05       3    265     43     53 
