#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:17:57       0     86     33     42 
 20260320    08:17:57       1     98     35     43 
 20260320    08:17:57       2     90     35     43 
 20260320    08:17:57       3     94     32     41 
 20260320    08:18:27       0    132     35     44 
 20260320    08:18:27       1    145     37     45 
 20260320    08:18:27       2    137     37     44 
 20260320    08:18:27       3    140     34     43 
 20260320    08:18:57       0    133     35     44 
 20260320    08:18:57       1    146     37     45 
 20260320    08:18:57       2    138     37     44 
 20260320    08:18:57       3    140     34     43 
 20260320    08:19:27       0    375     45     50 
 20260320    08:19:27       1    387     48     53 
 20260320    08:19:27       2    390     49     51 
 20260320    08:19:27       3    394     46     49 
 20260320    08:19:57       0    139     35     44 
 20260320    08:19:57       1    151     38     47 
 20260320    08:19:57       2    145     38     46 
 20260320    08:19:57       3    148     35     43 
 20260320    08:20:27       0    514     48     59 
 20260320    08:20:27       1    532     53     63 
 20260320    08:20:27       2    524     53     62 
 20260320    08:20:27       3    525     49     60 
 20260320    08:20:57       0    512     48     58 
 20260320    08:20:57       1    536     54     64 
 20260320    08:20:57       2    522     53     62 
 20260320    08:20:57       3    527     49     59 
 20260320    08:21:27       0    514     48     61 
 20260320    08:21:27       1    532     54     65 
 20260320    08:21:27       2    524     53     62 
 20260320    08:21:27       3    525     49     61 
 20260320    08:21:57       0    513     48     59 
 20260320    08:21:57       1    534     54     66 
 20260320    08:21:57       2    524     53     64 
 20260320    08:21:57       3    527     49     61 
 20260320    08:22:27       0    516     49     62 
 20260320    08:22:27       1    533     54     65 
 20260320    08:22:27       2    525     54     62 
 20260320    08:22:27       3    527     49     60 
 20260320    08:22:57       0    515     49     59 
 20260320    08:22:57       1    538     54     65 
 20260320    08:22:57       2    527     54     62 
 20260320    08:22:57       3    528     49     61 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:23:27       0    163     37     46 
 20260320    08:23:27       1    178     41     51 
 20260320    08:23:27       2    168     41     50 
 20260320    08:23:27       3    169     37     47 
 20260320    08:23:57       0    506     48     60 
 20260320    08:23:57       1    524     54     65 
 20260320    08:23:57       2    513     53     64 
 20260320    08:23:57       3    516     49     59 
 20260320    08:24:27       0    515     49     59 
 20260320    08:24:27       1    534     54     66 
 20260320    08:24:27       2    527     54     64 
 20260320    08:24:27       3    527     49     60 
 20260320    08:24:57       0    515     49     59 
 20260320    08:24:57       1    524     54     64 
 20260320    08:24:57       2    515     53     61 
 20260320    08:24:57       3    528     50     62 
 20260320    08:25:27       0    517     49     61 
 20260320    08:25:27       1    536     55     65 
 20260320    08:25:27       2    525     54     63 
 20260320    08:25:27       3    527     50     61 
 20260320    08:25:57       0    515     49     60 
 20260320    08:25:57       1    538     55     67 
 20260320    08:25:57       2    525     54     64 
 20260320    08:25:57       3    528     49     61 
 20260320    08:26:27       0    514     49     60 
 20260320    08:26:27       1    535     55     67 
 20260320    08:26:27       2    528     54     62 
 20260320    08:26:27       3    528     50     62 
 20260320    08:26:57       0    136     37     49 
 20260320    08:26:57       1    152     42     53 
 20260320    08:26:57       2    142     41     51 
 20260320    08:26:57       3    145     37     47 
 20260320    08:27:27       0    517     49     60 
 20260320    08:27:27       1    533     54     66 
 20260320    08:27:27       2    527     53     62 
 20260320    08:27:27       3    525     49     62 
 20260320    08:27:57       0    509     49     60 
 20260320    08:27:57       1    520     54     67 
 20260320    08:27:57       2    514     54     64 
 20260320    08:27:57       3    520     50     61 
 20260320    08:28:27       0    516     49     60 
 20260320    08:28:27       1    537     55     67 
 20260320    08:28:27       2    528     54     65 
 20260320    08:28:27       3    526     50     61 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:28:57       0    515     49     61 
 20260320    08:28:57       1    534     55     67 
 20260320    08:28:57       2    528     54     64 
 20260320    08:28:57       3    527     50     61 
 20260320    08:29:27       0    516     49     60 
 20260320    08:29:27       1    534     55     67 
 20260320    08:29:27       2    528     54     64 
 20260320    08:29:27       3    527     50     62 
 20260320    08:29:57       0    519     49     60 
 20260320    08:29:57       1    540     55     67 
 20260320    08:29:57       2    527     54     64 
 20260320    08:29:57       3    527     50     62 
 20260320    08:30:27       0    476     47     60 
 20260320    08:30:27       1    503     53     64 
 20260320    08:30:27       2    489     52     62 
 20260320    08:30:27       3    494     48     59 
 20260320    08:30:57       0    516     49     60 
 20260320    08:30:57       1    538     55     67 
 20260320    08:30:57       2    527     54     65 
 20260320    08:30:57       3    528     50     62 
 20260320    08:31:27       0    513     49     61 
 20260320    08:31:27       1    523     55     66 
 20260320    08:31:27       2    522     54     64 
 20260320    08:31:27       3    524     50     61 
 20260320    08:31:57       0    524     49     61 
 20260320    08:31:57       1    533     55     66 
 20260320    08:31:57       2    526     54     64 
 20260320    08:31:57       3    529     50     63 
 20260320    08:32:27       0    520     49     60 
 20260320    08:32:27       1    524     55     63 
 20260320    08:32:27       2    520     54     63 
 20260320    08:32:27       3    522     50     62 
 20260320    08:32:57       0    517     49     62 
 20260320    08:32:57       1    536     55     67 
 20260320    08:32:57       2    528     54     65 
 20260320    08:32:57       3    527     50     62 
 20260320    08:33:27       0    518     49     62 
 20260320    08:33:27       1    535     55     67 
 20260320    08:33:27       2    526     54     64 
 20260320    08:33:27       3    526     50     61 
 20260320    08:33:57       0    385     46     52 
 20260320    08:33:57       1    407     51     57 
 20260320    08:33:57       2    400     51     57 
 20260320    08:33:57       3    399     47     53 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:34:27       0    386     46     53 
 20260320    08:34:27       1    410     51     57 
 20260320    08:34:27       2    400     51     56 
 20260320    08:34:27       3    398     47     54 
 20260320    08:34:57       0    386     46     52 
 20260320    08:34:57       1    413     51     57 
 20260320    08:34:57       2    404     51     56 
