#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:21:49       0    102     32     43 
 20260323    15:21:49       1     87     34     44 
 20260323    15:21:49       2     81     34     42 
 20260323    15:21:49       3     81     32     41 
 20260323    15:22:19       0    151     34     43 
 20260323    15:22:19       1    134     36     45 
 20260323    15:22:19       2    128     36     43 
 20260323    15:22:19       3    126     34     41 
 20260323    15:22:49       0    302     41     47 
 20260323    15:22:49       1    284     43     48 
 20260323    15:22:49       2    275     42     47 
 20260323    15:22:49       3    268     42     47 
 20260323    15:23:19       0    251     37     47 
 20260323    15:23:19       1    235     40     48 
 20260323    15:23:19       2    225     40     47 
 20260323    15:23:19       3    212     38     45 
 20260323    15:23:49       0    526     47     58 
 20260323    15:23:49       1    510     51     61 
 20260323    15:23:49       2    505     50     59 
 20260323    15:23:49       3    503     49     59 
 20260323    15:24:19       0    529     47     59 
 20260323    15:24:19       1    509     51     62 
 20260323    15:24:19       2    508     51     61 
 20260323    15:24:19       3    504     49     60 
 20260323    15:24:49       0    527     47     58 
 20260323    15:24:49       1    515     52     64 
 20260323    15:24:49       2    509     51     61 
 20260323    15:24:49       3    501     49     61 
 20260323    15:25:19       0    524     48     60 
 20260323    15:25:19       1    521     53     64 
 20260323    15:25:19       2    512     52     62 
 20260323    15:25:19       3    501     50     61 
 20260323    15:25:49       0    180     37     47 
 20260323    15:25:49       1    164     40     48 
 20260323    15:25:49       2    156     40     47 
 20260323    15:25:49       3    154     38     46 
 20260323    15:26:19       0    182     37     47 
 20260323    15:26:19       1    165     40     48 
 20260323    15:26:19       2    157     39     47 
 20260323    15:26:19       3    152     38     45 
 20260323    15:26:49       0    181     37     45 
 20260323    15:26:49       1    164     39     48 
 20260323    15:26:49       2    156     39     46 
 20260323    15:26:49       3    153     38     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:27:19       0    430     45     59 
 20260323    15:27:19       1    417     49     60 
 20260323    15:27:19       2    401     49     59 
 20260323    15:27:19       3    405     48     57 
 20260323    15:27:49       0    432     45     57 
 20260323    15:27:49       1    416     50     60 
 20260323    15:27:49       2    405     49     60 
 20260323    15:27:49       3    398     47     59 
 20260323    15:28:19       0    429     44     56 
 20260323    15:28:19       1    418     49     60 
 20260323    15:28:19       2    405     46     54 
 20260323    15:28:19       3    401     46     57 
 20260323    15:28:49       0    484     46     59 
 20260323    15:28:49       1    471     51     62 
 20260323    15:28:49       2    453     50     58 
 20260323    15:28:49       3    451     48     59 
 20260323    15:29:19       0    467     44     55 
 20260323    15:29:19       1    485     49     58 
 20260323    15:29:19       2    467     47     55 
 20260323    15:29:19       3    449     49     57 
 20260323    15:29:49       0    531     48     61 
 20260323    15:29:49       1    525     53     65 
 20260323    15:29:49       2    508     52     62 
 20260323    15:29:49       3    506     50     61 
 20260323    15:30:19       0    531     48     60 
 20260323    15:30:19       1    521     53     64 
 20260323    15:30:19       2    509     52     63 
 20260323    15:30:19       3    504     50     62 
 20260323    15:30:49       0    530     48     60 
 20260323    15:30:49       1    521     53     62 
 20260323    15:30:49       2    510     52     63 
 20260323    15:30:49       3    507     50     62 
 20260323    15:31:19       0    531     48     60 
 20260323    15:31:19       1    520     53     64 
 20260323    15:31:19       2    512     53     64 
 20260323    15:31:19       3    502     50     60 
 20260323    15:31:49       0    532     48     57 
 20260323    15:31:49       1    518     53     65 
 20260323    15:31:49       2    507     52     63 
 20260323    15:31:49       3    506     50     62 
 20260323    15:32:19       0    532     48     60 
 20260323    15:32:19       1    526     53     66 
 20260323    15:32:19       2    509     53     63 
 20260323    15:32:19       3    506     50     61 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:32:49       0    530     48     61 
 20260323    15:32:49       1    524     53     66 
 20260323    15:32:49       2    508     53     63 
 20260323    15:32:49       3    505     50     61 
 20260323    15:33:19       0    375     45     53 
 20260323    15:33:19       1    370     50     57 
 20260323    15:33:19       2    333     49     56 
 20260323    15:33:19       3    346     47     52 
 20260323    15:33:49       0    391     45     51 
 20260323    15:33:49       1    367     49     56 
 20260323    15:33:49       2    332     45     52 
 20260323    15:33:49       3    380     47     52 
 20260323    15:34:19       0    354     44     52 
 20260323    15:34:19       1    330     48     56 
 20260323    15:34:19       2    318     47     54 
 20260323    15:34:19       3    330     45     51 
 20260323    15:34:49       0    412     45     53 
 20260323    15:34:49       1    405     50     56 
 20260323    15:34:49       2    390     49     55 
 20260323    15:34:49       3    384     47     53 
 20260323    15:35:19       0    412     45     52 
 20260323    15:35:19       1    404     50     55 
 20260323    15:35:19       2    391     49     54 
 20260323    15:35:19       3    387     47     52 
 20260323    15:35:49       0    415     45     52 
 20260323    15:35:49       1    407     50     57 
 20260323    15:35:49       2    389     49     54 
 20260323    15:35:49       3    391     48     53 
 20260323    15:36:19       0    392     45     49 
 20260323    15:36:19       1    229     42     52 
 20260323    15:36:19       2    198     41     50 
 20260323    15:36:19       3    215     38     47 
 20260323    15:36:49       0    410     45     51 
 20260323    15:36:49       1    405     50     56 
 20260323    15:36:49       2    393     49     54 
 20260323    15:36:49       3    384     47     52 
 20260323    15:37:19       0    418     45     53 
 20260323    15:37:19       1    403     50     56 
 20260323    15:37:19       2    393     49     55 
 20260323    15:37:19       3    393     48     53 
 20260323    15:37:49       0    156     35     45 
 20260323    15:37:49       1    142     39     48 
 20260323    15:37:49       2    133     38     47 
 20260323    15:37:49       3    129     36     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:38:19       0    150     34     45 
 20260323    15:38:19       1    136     38     46 
 20260323    15:38:19       2    128     37     46 
 20260323    15:38:19       3    125     35     43 
