#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:39:39       0     88     33     41 
 20260321    07:39:39       1     88     35     42 
 20260321    07:39:39       2     84     34     43 
 20260321    07:39:39       3     98     32     42 
 20260321    07:40:09       0     88     33     42 
 20260321    07:40:09       1     88     35     42 
 20260321    07:40:09       2     84     34     44 
 20260321    07:40:09       3    147     34     42 
 20260321    07:40:39       0    134     34     43 
 20260321    07:40:39       1    136     37     43 
 20260321    07:40:39       2    132     36     44 
 20260321    07:40:39       3    144     34     42 
 20260321    07:41:09       0    135     35     43 
 20260321    07:41:09       1    137     37     43 
 20260321    07:41:09       2    132     36     44 
 20260321    07:41:09       3    145     34     43 
 20260321    07:41:39       0    159     36     43 
 20260321    07:41:39       1    156     39     45 
 20260321    07:41:39       2    150     38     46 
 20260321    07:41:39       3    164     36     43 
 20260321    07:42:09       0    156     36     43 
 20260321    07:42:09       1    156     39     45 
 20260321    07:42:09       2    151     37     46 
 20260321    07:42:09       3    165     36     43 
 20260321    07:42:39       0    156     36     43 
 20260321    07:42:39       1    155     39     45 
 20260321    07:42:39       2    149     37     46 
 20260321    07:42:39       3    164     36     43 
 20260321    07:43:09       0    159     36     43 
 20260321    07:43:09       1    156     39     45 
 20260321    07:43:09       2    150     37     46 
 20260321    07:43:09       3    164     36     43 
 20260321    07:43:39       0    159     36     43 
 20260321    07:43:39       1    154     39     45 
 20260321    07:43:39       2    151     38     46 
 20260321    07:43:39       3    163     36     43 
 20260321    07:44:09       0    158     36     44 
 20260321    07:44:09       1    157     39     45 
 20260321    07:44:09       2    152     38     46 
 20260321    07:44:09       3    165     36     43 
 20260321    07:44:39       0    231     37     45 
 20260321    07:44:39       1    228     40     47 
 20260321    07:44:39       2    224     39     48 
 20260321    07:44:39       3    226     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:45:09       0    231     38     46 
 20260321    07:45:09       1    227     42     49 
 20260321    07:45:09       2    221     41     51 
 20260321    07:45:09       3    237     40     49 
 20260321    07:45:39       0    229     38     45 
 20260321    07:45:39       1    224     40     47 
 20260321    07:45:39       2    222     39     48 
 20260321    07:45:39       3    226     37     46 
 20260321    07:46:09       0    218     38     45 
 20260321    07:46:09       1    224     40     47 
 20260321    07:46:09       2    220     39     50 
 20260321    07:46:09       3    217     37     45 
 20260321    07:46:39       0    152     36     43 
 20260321    07:46:39       1    153     39     45 
 20260321    07:46:39       2    148     38     46 
 20260321    07:46:39       3    161     36     45 
 20260321    07:47:09       0    155     36     43 
 20260321    07:47:09       1    155     39     45 
 20260321    07:47:09       2    148     37     46 
 20260321    07:47:09       3    162     35     43 
 20260321    07:47:39       0    147     35     43 
 20260321    07:47:39       1    153     38     45 
 20260321    07:47:39       2    149     36     46 
 20260321    07:47:39       3    157     34     43 
 20260321    07:48:09       0    230     37     44 
 20260321    07:48:09       1    209     43     51 
 20260321    07:48:09       2    207     41     52 
 20260321    07:48:09       3    232     36     45 
 20260321    07:48:39       0    224     39     47 
 20260321    07:48:39       1    224     40     48 
 20260321    07:48:39       2    223     39     48 
 20260321    07:48:39       3    232     36     45 
 20260321    07:49:09       0    230     38     45 
 20260321    07:49:09       1    226     40     47 
 20260321    07:49:09       2    219     39     48 
 20260321    07:49:09       3    231     37     45 
 20260321    07:49:39       0    232     37     45 
 20260321    07:49:39       1    229     40     47 
 20260321    07:49:39       2    222     39     48 
 20260321    07:49:39       3    230     36     46 
 20260321    07:50:09       0    155     36     43 
 20260321    07:50:09       1    156     39     45 
