#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:31:22       0     94     33     41 
 20260323    15:31:22       1     97     34     44 
 20260323    15:31:22       2     82     34     43 
 20260323    15:31:22       3     96     33     43 
 20260323    15:31:52       0    139     35     42 
 20260323    15:31:52       1    143     36     45 
 20260323    15:31:52       2    127     36     45 
 20260323    15:31:52       3    142     35     43 
 20260323    15:32:22       0    237     40     45 
 20260323    15:32:22       1    237     42     47 
 20260323    15:32:22       2    216     42     47 
 20260323    15:32:22       3    240     41     48 
 20260323    15:32:52       0    512     48     57 
 20260323    15:32:52       1    509     50     59 
 20260323    15:32:52       2    469     50     60 
 20260323    15:32:52       3    492     45     57 
 20260323    15:33:22       0    170     37     43 
 20260323    15:33:22       1    173     39     47 
 20260323    15:33:22       2    156     39     47 
 20260323    15:33:22       3    171     38     47 
 20260323    15:33:52       0    504     47     57 
 20260323    15:33:52       1    490     51     61 
 20260323    15:33:52       2    498     50     61 
 20260323    15:33:52       3    475     48     61 
 20260323    15:34:22       0    515     48     55 
 20260323    15:34:22       1    526     52     61 
 20260323    15:34:22       2    505     51     62 
 20260323    15:34:22       3    515     49     62 
 20260323    15:34:52       0    458     43     52 
 20260323    15:34:52       1    445     46     55 
 20260323    15:34:52       2    443     46     56 
 20260323    15:34:52       3    444     43     55 
 20260323    15:35:22       0    395     46     50 
 20260323    15:35:22       1    404     49     55 
 20260323    15:35:22       2    386     49     56 
 20260323    15:35:22       3    395     46     53 
 20260323    15:35:52       0    402     46     50 
 20260323    15:35:52       1    405     50     55 
 20260323    15:35:52       2    392     49     55 
 20260323    15:35:52       3    402     47     56 
 20260323    15:36:22       0    143     36     44 
 20260323    15:36:22       1    150     39     49 
 20260323    15:36:22       2    132     38     48 
 20260323    15:36:22       3    146     36     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:36:52       0    139     35     43 
 20260323    15:36:52       1    144     37     47 
 20260323    15:36:52       2    129     37     47 
 20260323    15:36:52       3    142     35     45 
 20260323    15:37:22       0    142     35     43 
 20260323    15:37:22       1    146     37     47 
 20260323    15:37:22       2    131     37     45 
 20260323    15:37:22       3    144     35     45 
