#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:20:04       0     74     32     41 
 20260320    15:20:04       1     91     34     42 
 20260320    15:20:04       2     92     33     43 
 20260320    15:20:04       3     95     32     41 
 20260320    15:20:34       0     73     32     42 
 20260320    15:20:34       1     91     34     42 
 20260320    15:20:34       2     92     33     41 
 20260320    15:20:34       3    142     34     41 
 20260320    15:21:04       0    121     34     43 
 20260320    15:21:04       1    139     37     44 
 20260320    15:21:04       2    139     35     43 
 20260320    15:21:04       3    143     34     42 
 20260320    15:21:34       0    145     34     43 
 20260320    15:21:34       1    163     40     44 
 20260320    15:21:34       2    159     39     43 
 20260320    15:21:34       3    158     38     43 
 20260320    15:22:04       0    142     37     45 
 20260320    15:22:04       1    163     39     45 
 20260320    15:22:04       2    160     37     45 
 20260320    15:22:04       3    164     36     43 
 20260320    15:22:34       0    142     37     45 
 20260320    15:22:34       1    160     39     45 
 20260320    15:22:34       2    161     37     45 
 20260320    15:22:34       3    164     36     43 
 20260320    15:23:04       0    144     37     45 
 20260320    15:23:04       1    161     40     46 
 20260320    15:23:04       2    161     38     45 
 20260320    15:23:04       3    165     37     43 
 20260320    15:23:34       0    143     38     45 
 20260320    15:23:34       1    160     39     46 
 20260320    15:23:34       2    163     38     45 
 20260320    15:23:34       3    164     37     43 
 20260320    15:24:04       0    297     43     52 
 20260320    15:24:04       1    311     45     52 
 20260320    15:24:04       2    306     44     55 
 20260320    15:24:04       3    309     39     47 
 20260320    15:24:34       0    293     41     49 
 20260320    15:24:34       1    309     43     50 
 20260320    15:24:34       2    305     41     51 
 20260320    15:24:34       3    312     41     50 
 20260320    15:25:04       0    138     37     45 
 20260320    15:25:04       1    157     40     46 
 20260320    15:25:04       2    159     38     45 
 20260320    15:25:04       3    160     37     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:25:34       0    183     39     47 
 20260320    15:25:34       1    199     41     48 
 20260320    15:25:34       2    197     39     47 
 20260320    15:25:34       3    201     37     45 
 20260320    15:26:04       0    293     42     53 
 20260320    15:26:04       1    304     44     51 
 20260320    15:26:04       2    306     42     51 
 20260320    15:26:04       3    311     44     54 
 20260320    15:26:34       0    136     36     46 
 20260320    15:26:34       1    154     39     46 
 20260320    15:26:34       2    155     37     45 
 20260320    15:26:34       3    157     36     43 
 20260320    15:27:04       0    294     41     51 
 20260320    15:27:04       1    308     43     50 
 20260320    15:27:04       2    310     44     53 
 20260320    15:27:04       3    311     43     52 
 20260320    15:27:34       0    122     35     45 
 20260320    15:27:34       1    141     38     46 
 20260320    15:27:34       2    143     37     45 
 20260320    15:27:34       3    143     35     43 
 20260320    15:28:04       0    122     35     43 
 20260320    15:28:04       1    141     38     45 
 20260320    15:28:04       2    142     36     45 
 20260320    15:28:04       3    143     35     43 
 20260320    15:28:34       0    121     35     43 
 20260320    15:28:34       1    141     37     45 
 20260320    15:28:34       2    140     36     43 
 20260320    15:28:34       3    143     34     43 
 20260320    15:29:04       0    121     35     43 
 20260320    15:29:04       1    141     37     44 
 20260320    15:29:04       2    140     36     43 
 20260320    15:29:04       3    143     34     41 
 20260320    15:29:34       0    121     35     43 
 20260320    15:29:34       1    141     37     44 
 20260320    15:29:34       2    141     36     43 
