#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:21:49       0     85     33     42 
 20260323    15:21:49       1     98     34     44 
 20260323    15:21:49       2     87     34     44 
 20260323    15:21:49       3     94     35     43 
 20260323    15:22:19       0    133     35     42 
 20260323    15:22:19       1    145     36     45 
 20260323    15:22:19       2    136     36     46 
 20260323    15:22:19       3    144     37     43 
 20260323    15:22:49       0    270     42     46 
 20260323    15:22:49       1    295     43     48 
 20260323    15:22:49       2    284     43     49 
 20260323    15:22:49       3    290     43     47 
 20260323    15:23:19       0    515     49     59 
 20260323    15:23:19       1    528     51     61 
 20260323    15:23:19       2    524     51     62 
 20260323    15:23:19       3    530     51     60 
 20260323    15:23:49       0    516     50     60 
 20260323    15:23:49       1    523     52     63 
 20260323    15:23:49       2    528     52     64 
 20260323    15:23:49       3    533     52     60 
 20260323    15:24:19       0    164     39     48 
 20260323    15:24:19       1    179     40     48 
 20260323    15:24:19       2    163     40     50 
 20260323    15:24:19       3    174     40     47 
 20260323    15:24:49       0    165     39     46 
 20260323    15:24:49       1    177     40     49 
 20260323    15:24:49       2    165     39     49 
 20260323    15:24:49       3    173     40     47 
 20260323    15:25:19       0    414     49     60 
 20260323    15:25:19       1    427     51     62 
 20260323    15:25:19       2    419     51     62 
 20260323    15:25:19       3    432     51     60 
 20260323    15:25:49       0    415     49     60 
 20260323    15:25:49       1    429     51     64 
 20260323    15:25:49       2    422     51     62 
 20260323    15:25:49       3    432     51     60 
 20260323    15:26:19       0    515     51     62 
 20260323    15:26:19       1    529     53     64 
 20260323    15:26:19       2    524     53     65 
 20260323    15:26:19       3    533     53     62 
 20260323    15:26:49       0    523     52     63 
 20260323    15:26:49       1    532     54     64 
 20260323    15:26:49       2    527     53     65 
 20260323    15:26:49       3    535     53     62 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:27:19       0    469     51     62 
 20260323    15:27:19       1    491     51     60 
 20260323    15:27:19       2    478     52     62 
 20260323    15:27:19       3    515     51     59 
 20260323    15:27:49       0    518     52     64 
 20260323    15:27:49       1    532     54     65 
 20260323    15:27:49       2    527     54     65 
 20260323    15:27:49       3    533     54     63 
 20260323    15:28:19       0    405     49     56 
 20260323    15:28:19       1    411     51     57 
 20260323    15:28:19       2    409     51     58 
 20260323    15:28:19       3    410     50     55 
 20260323    15:28:49       0    349     48     55 
 20260323    15:28:49       1    362     50     57 
 20260323    15:28:49       2    346     50     58 
 20260323    15:28:49       3    351     50     55 
 20260323    15:29:19       0    352     48     54 
 20260323    15:29:19       1    363     50     56 
 20260323    15:29:19       2    348     50     56 
 20260323    15:29:19       3    355     50     54 
 20260323    15:29:49       0    353     45     52 
 20260323    15:29:49       1    388     47     54 
 20260323    15:29:49       2    363     48     56 
 20260323    15:29:49       3    367     47     53 
 20260323    15:30:19       0    320     43     50 
 20260323    15:30:19       1    332     44     52 
 20260323    15:30:19       2    324     43     52 
 20260323    15:30:19       3    328     44     51 
 20260323    15:30:49       0    143     37     46 
 20260323    15:30:49       1    158     38     48 
 20260323    15:30:49       2    144     38     48 
 20260323    15:30:49       3    155     39     47 
 20260323    15:31:19       0    135     37     46 
 20260323    15:31:19       1    149     38     46 
 20260323    15:31:19       2    137     37     48 
 20260323    15:31:19       3    145     38     45 
