#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:23:36       0     88     32     40 
 20260320    08:23:36       1     94     34     44 
 20260320    08:23:36       2     92     34     43 
 20260320    08:23:36       3     95     33     40 
 20260320    08:24:06       0    135     34     41 
 20260320    08:24:06       1    140     36     43 
 20260320    08:24:06       2    137     36     43 
 20260320    08:24:06       3    142     35     42 
 20260320    08:24:36       0    135     34     41 
 20260320    08:24:36       1    141     37     45 
 20260320    08:24:36       2    137     36     43 
 20260320    08:24:36       3    143     35     42 
 20260320    08:25:06       0    156     36     43 
 20260320    08:25:06       1    163     38     45 
 20260320    08:25:06       2    159     38     45 
 20260320    08:25:06       3    167     37     42 
 20260320    08:25:36       0    187     37     43 
 20260320    08:25:36       1    192     40     47 
 20260320    08:25:36       2    189     39     46 
 20260320    08:25:36       3    193     38     43 
 20260320    08:26:06       0    186     37     43 
 20260320    08:26:06       1    194     40     47 
 20260320    08:26:06       2    189     39     47 
 20260320    08:26:06       3    194     38     43 
 20260320    08:26:36       0    188     37     43 
 20260320    08:26:36       1    194     40     47 
 20260320    08:26:36       2    190     40     47 
 20260320    08:26:36       3    197     38     43 
 20260320    08:27:06       0    187     38     43 
 20260320    08:27:06       1    194     40     47 
 20260320    08:27:06       2    190     39     47 
 20260320    08:27:06       3    195     38     43 
 20260320    08:27:36       0    187     38     43 
 20260320    08:27:36       1    193     40     47 
 20260320    08:27:36       2    189     40     47 
 20260320    08:27:36       3    195     38     43 
 20260320    08:28:06       0    430     45     53 
 20260320    08:28:06       1    425     49     58 
 20260320    08:28:06       2    427     47     59 
 20260320    08:28:06       3    423     45     52 
 20260320    08:28:36       0    437     45     55 
 20260320    08:28:36       1    446     49     61 
 20260320    08:28:36       2    436     48     57 
 20260320    08:28:36       3    445     45     53 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:29:06       0    413     45     55 
 20260320    08:29:06       1    428     50     61 
 20260320    08:29:06       2    411     48     59 
 20260320    08:29:06       3    424     45     55 
 20260320    08:29:36       0    388     45     55 
 20260320    08:29:36       1    418     50     63 
 20260320    08:29:36       2    393     48     59 
 20260320    08:29:36       3    413     46     53 
 20260320    08:30:06       0    154     37     45 
 20260320    08:30:06       1    159     40     49 
 20260320    08:30:06       2    155     40     49 
 20260320    08:30:06       3    162     37     44 
 20260320    08:30:36       0    178     37     43 
 20260320    08:30:36       1    185     40     49 
 20260320    08:30:36       2    180     40     47 
 20260320    08:30:36       3    185     38     43 
 20260320    08:31:06       0    135     35     43 
 20260320    08:31:06       1    142     38     47 
 20260320    08:31:06       2    137     37     45 
 20260320    08:31:06       3    143     35     42 
 20260320    08:31:36       0    426     43     51 
 20260320    08:31:36       1    437     50     60 
 20260320    08:31:36       2    422     47     57 
 20260320    08:31:36       3    444     46     54 
 20260320    08:32:06       0    413     44     54 
 20260320    08:32:06       1    417     49     59 
 20260320    08:32:06       2    406     48     57 
 20260320    08:32:06       3    412     44     52 
 20260320    08:32:36       0    377     44     53 
 20260320    08:32:36       1    402     49     58 
 20260320    08:32:36       2    385     47     57 
 20260320    08:32:36       3    401     44     51 
 20260320    08:33:06       0    386     45     53 
 20260320    08:33:06       1    390     50     60 
 20260320    08:33:06       2    382     48     59 
 20260320    08:33:06       3    391     45     54 
 20260320    08:33:36       0    152     37     45 
 20260320    08:33:36       1    158     40     49 
 20260320    08:33:36       2    154     39     49 
 20260320    08:33:36       3    162     37     44 
 20260320    08:34:06       0    418     44     53 
 20260320    08:34:06       1    438     49     60 
 20260320    08:34:06       2    426     47     58 
 20260320    08:34:06       3    439     45     52 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:34:36       0    407     44     51 
 20260320    08:34:36       1    425     49     59 
 20260320    08:34:36       2    414     48     57 
 20260320    08:34:36       3    418     44     53 
 20260320    08:35:06       0    384     44     52 
 20260320    08:35:06       1    395     49     59 
 20260320    08:35:06       2    385     47     57 
 20260320    08:35:06       3    397     44     53 
 20260320    08:35:36       0    332     44     55 
 20260320    08:35:36       1    316     49     61 
 20260320    08:35:36       2    308     47     60 
 20260320    08:35:36       3    324     45     53 
 20260320    08:36:06       0    433     45     55 
 20260320    08:36:06       1    446     50     63 
 20260320    08:36:06       2    435     49     60 
 20260320    08:36:06       3    447     46     54 
 20260320    08:36:36       0    276     42     51 
 20260320    08:36:36       1    297     46     58 
 20260320    08:36:36       2    287     46     59 
 20260320    08:36:36       3    306     43     51 
 20260320    08:37:06       0    434     45     55 
 20260320    08:37:06       1    448     50     61 
 20260320    08:37:06       2    436     49     60 
 20260320    08:37:06       3    446     46     53 
 20260320    08:37:36       0    434     45     56 
 20260320    08:37:36       1    448     51     63 
 20260320    08:37:36       2    436     49     60 
 20260320    08:37:36       3    445     46     55 
 20260320    08:38:06       0    429     45     55 
 20260320    08:38:06       1    431     51     61 
 20260320    08:38:06       2    424     48     58 
 20260320    08:38:06       3    446     46     54 
 20260320    08:38:36       0    154     37     45 
 20260320    08:38:36       1    161     41     51 
 20260320    08:38:36       2    157     40     49 
 20260320    08:38:36       3    163     37     45 
 20260320    08:39:06       0    350     43     49 
 20260320    08:39:06       1    366     48     53 
 20260320    08:39:06       2    355     47     54 
 20260320    08:39:06       3    366     44     47 
 20260320    08:39:36       0    232     42     48 
 20260320    08:39:36       1    243     46     55 
 20260320    08:39:36       2    214     45     52 
 20260320    08:39:36       3    238     42     48 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    08:40:06       0    267     42     47 
 20260320    08:40:06       1    272     46     51 
 20260320    08:40:06       2    269     46     51 
 20260320    08:40:06       3    280     43     46 
 20260320    08:40:36       0    224     39     45 
 20260320    08:40:36       1    244     43     53 
 20260320    08:40:36       2    209     42     51 
 20260320    08:40:36       3    240     41     48 
 20260320    08:41:06       0    352     43     48 
 20260320    08:41:06       1    364     48     55 
 20260320    08:41:06       2    353     47     53 
 20260320    08:41:06       3    365     44     48 
 20260320    08:41:36       0    351     43     47 
 20260320    08:41:36       1    364     48     53 
 20260320    08:41:36       2    354     47     53 
 20260320    08:41:36       3    364     44     49 
