#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    16:17:27       0     93     33     42 
 20260319    16:17:27       1    103     37     47 
 20260319    16:17:27       2     84     36     45 
 20260319    16:17:27       3     89     33     42 
 20260319    16:17:57       0    139     35     44 
 20260319    16:17:57       1    153     40     48 
 20260319    16:17:57       2    130     38     45 
 20260319    16:17:57       3    135     35     42 
 20260319    16:18:27       0    139     35     44 
 20260319    16:18:27       1    153     40     49 
 20260319    16:18:27       2    130     39     45 
 20260319    16:18:27       3    136     35     42 
 20260319    16:18:57       0    140     35     44 
 20260319    16:18:57       1    154     40     47 
 20260319    16:18:57       2    131     39     45 
 20260319    16:18:57       3    135     35     42 
 20260319    16:19:27       0    397     45     49 
 20260319    16:19:27       1    419     54     57 
 20260319    16:19:27       2    390     50     53 
 20260319    16:19:27       3    393     45     50 
 20260319    16:19:57       0    168     37     46 
 20260319    16:19:57       1    188     46     55 
 20260319    16:19:57       2    161     43     51 
 20260319    16:19:57       3    165     37     46 
 20260319    16:20:27       0    443     45     55 
 20260319    16:20:27       1    471     56     65 
 20260319    16:20:27       2    437     52     60 
 20260319    16:20:27       3    419     45     55 
 20260319    16:20:57       0    444     45     56 
 20260319    16:20:57       1    473     58     68 
 20260319    16:20:57       2    436     53     61 
 20260319    16:20:57       3    432     45     55 
 20260319    16:21:27       0    443     45     56 
 20260319    16:21:27       1    470     58     69 
 20260319    16:21:27       2    440     53     63 
 20260319    16:21:27       3    430     45     56 
 20260319    16:21:57       0    443     45     56 
 20260319    16:21:57       1    471     59     69 
 20260319    16:21:57       2    439     53     62 
 20260319    16:21:57       3    430     45     56 
 20260319    16:22:27       0    443     45     57 
 20260319    16:22:27       1    474     59     67 
 20260319    16:22:27       2    442     53     63 
 20260319    16:22:27       3    432     45     58 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    16:22:57       0    431     45     56 
 20260319    16:22:57       1    461     59     68 
 20260319    16:22:57       2    427     53     63 
 20260319    16:22:57       3    420     45     56 
