#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:46:26       0     93     34     45 
 20260320    11:46:26       1     97     35     45 
 20260320    11:46:26       2    104     35     45 
 20260320    11:46:26       3     99     35     44 
 20260320    11:46:56       0    143     36     45 
 20260320    11:46:56       1    145     37     45 
 20260320    11:46:56       2    152     37     47 
 20260320    11:46:56       3    148     37     45 
 20260320    11:47:26       0    143     36     45 
 20260320    11:47:26       1    145     37     45 
 20260320    11:47:26       2    153     37     47 
 20260320    11:47:26       3    149     37     45 
 20260320    11:47:56       0    341     46     51 
 20260320    11:47:56       1    352     48     52 
 20260320    11:47:56       2    359     47     53 
 20260320    11:47:56       3    359     48     50 
 20260320    11:48:26       0    446     47     57 
 20260320    11:48:26       1    452     50     60 
 20260320    11:48:26       2    461     50     60 
 20260320    11:48:26       3    456     49     58 
 20260320    11:48:56       0    443     48     59 
 20260320    11:48:56       1    454     51     62 
 20260320    11:48:56       2    466     51     61 
 20260320    11:48:56       3    457     50     59 
 20260320    11:49:26       0    444     49     60 
 20260320    11:49:26       1    454     51     61 
 20260320    11:49:26       2    466     51     61 
 20260320    11:49:26       3    463     51     60 
 20260320    11:49:56       0    442     49     59 
 20260320    11:49:56       1    453     52     62 
 20260320    11:49:56       2    468     51     62 
 20260320    11:49:56       3    462     51     61 
 20260320    11:50:26       0    174     40     49 
 20260320    11:50:26       1    178     42     51 
 20260320    11:50:26       2    186     42     51 
 20260320    11:50:26       3    181     42     50 
 20260320    11:50:56       0    443     49     59 
 20260320    11:50:56       1    454     52     63 
 20260320    11:50:56       2    468     52     61 
 20260320    11:50:56       3    461     51     61 
 20260320    11:51:26       0    444     49     61 
 20260320    11:51:26       1    456     52     62 
 20260320    11:51:26       2    468     52     63 
 20260320    11:51:26       3    463     51     61 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:51:56       0    446     49     61 
 20260320    11:51:56       1    456     52     63 
 20260320    11:51:56       2    468     52     63 
 20260320    11:51:56       3    463     52     62 
 20260320    11:52:26       0    447     49     62 
 20260320    11:52:26       1    456     52     64 
 20260320    11:52:26       2    468     52     63 
 20260320    11:52:26       3    463     52     62 
 20260320    11:52:56       0    444     49     59 
 20260320    11:52:56       1    454     52     62 
 20260320    11:52:56       2    467     51     62 
 20260320    11:52:56       3    460     51     61 
 20260320    11:53:26       0    441     49     61 
 20260320    11:53:26       1    457     52     62 
 20260320    11:53:26       2    467     52     64 
 20260320    11:53:26       3    460     51     62 
 20260320    11:53:56       0    442     49     61 
 20260320    11:53:56       1    458     52     62 
 20260320    11:53:56       2    468     52     62 
 20260320    11:53:56       3    460     52     62 
 20260320    11:54:26       0    443     49     61 
 20260320    11:54:26       1    457     52     63 
 20260320    11:54:26       2    468     52     63 
 20260320    11:54:26       3    462     52     62 
 20260320    11:54:56       0    443     49     60 
 20260320    11:54:56       1    454     52     62 
 20260320    11:54:56       2    465     52     63 
 20260320    11:54:56       3    460     51     62 
 20260320    11:55:26       0    444     49     61 
 20260320    11:55:26       1    455     52     63 
 20260320    11:55:26       2    466     52     64 
 20260320    11:55:26       3    461     51     63 
 20260320    11:55:56       0    444     49     61 
 20260320    11:55:56       1    455     52     62 
 20260320    11:55:56       2    466     52     63 
 20260320    11:55:56       3    460     51     62 
 20260320    11:56:26       0    446     49     62 
 20260320    11:56:26       1    456     52     62 
 20260320    11:56:26       2    469     52     63 
 20260320    11:56:26       3    461     52     63 
 20260320    11:56:56       0    357     47     55 
 20260320    11:56:56       1    370     50     57 
 20260320    11:56:56       2    377     50     57 
 20260320    11:56:56       3    376     50     55 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:57:26       0    359     47     55 
 20260320    11:57:26       1    371     50     56 
 20260320    11:57:26       2    378     49     57 
 20260320    11:57:26       3    376     49     55 
 20260320    11:57:56       0    360     47     55 
 20260320    11:57:56       1    372     50     56 
 20260320    11:57:56       2    379     49     56 
 20260320    11:57:56       3    374     49     56 
 20260320    11:58:26       0    356     47     55 
 20260320    11:58:26       1    370     50     56 
 20260320    11:58:26       2    375     49     58 
 20260320    11:58:26       3    375     49     55 
 20260320    11:58:56       0    358     47     53 
 20260320    11:58:56       1    356     48     54 
 20260320    11:58:56       2    372     49     56 
 20260320    11:58:56       3    351     48     53 
 20260320    11:59:26       0    356     47     53 
 20260320    11:59:26       1    370     49     56 
 20260320    11:59:26       2    376     49     55 
 20260320    11:59:26       3    375     49     56 
 20260320    11:59:56       0    357     47     53 
 20260320    11:59:56       1    371     49     55 
 20260320    11:59:56       2    375     49     57 
 20260320    11:59:56       3    374     49     54 
 20260320    12:00:26       0    357     47     54 
 20260320    12:00:26       1    371     49     55 
 20260320    12:00:26       2    376     49     55 
 20260320    12:00:26       3    375     49     54 
 20260320    12:00:56       0    357     47     54 
 20260320    12:00:56       1    369     49     55 
 20260320    12:00:56       2    377     49     55 
 20260320    12:00:56       3    375     49     55 
 20260320    12:01:26       0    357     47     53 
 20260320    12:01:26       1    371     49     56 
 20260320    12:01:26       2    377     49     55 
 20260320    12:01:26       3    374     49     54 
 20260320    12:01:56       0    147     38     49 
 20260320    12:01:56       1    150     39     50 
 20260320    12:01:56       2    159     39     51 
 20260320    12:01:56       3    152     40     48 
 20260320    12:02:26       0    147     37     47 
 20260320    12:02:26       1    148     38     48 
 20260320    12:02:26       2    157     38     49 
 20260320    12:02:26       3    152     39     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    12:02:56       0    142     37     47 
 20260320    12:02:56       1    144     38     47 
 20260320    12:02:56       2    155     38     47 
 20260320    12:02:56       3    150     38     46 
