#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:46:26       0     92     34     43 
 20260320    11:46:26       1     81     34     43 
 20260320    11:46:26       2     83     34     44 
 20260320    11:46:26       3     87     34     43 
 20260320    11:46:56       0    138     36     44 
 20260320    11:46:56       1    128     36     43 
 20260320    11:46:56       2    128     36     43 
 20260320    11:46:56       3    132     36     43 
 20260320    11:47:26       0    138     36     44 
 20260320    11:47:26       1    128     36     44 
 20260320    11:47:26       2    128     36     43 
 20260320    11:47:26       3    133     36     43 
 20260320    11:47:56       0    357     46     49 
 20260320    11:47:56       1    364     48     49 
 20260320    11:47:56       2    352     46     49 
 20260320    11:47:56       3    354     46     50 
 20260320    11:48:26       0    351     46     50 
 20260320    11:48:26       1    349     48     51 
 20260320    11:48:26       2    343     47     51 
 20260320    11:48:26       3    347     47     51 
 20260320    11:48:56       0    434     47     58 
 20260320    11:48:56       1    434     50     57 
 20260320    11:48:56       2    432     49     57 
 20260320    11:48:56       3    433     48     57 
 20260320    11:49:26       0    430     48     57 
 20260320    11:49:26       1    430     50     59 
 20260320    11:49:26       2    428     49     57 
 20260320    11:49:26       3    429     49     59 
 20260320    11:49:56       0    436     48     58 
 20260320    11:49:56       1    435     51     60 
 20260320    11:49:56       2    433     50     59 
 20260320    11:49:56       3    433     49     60 
 20260320    11:50:26       0    437     48     58 
 20260320    11:50:26       1    437     51     60 
 20260320    11:50:26       2    429     50     59 
 20260320    11:50:26       3    432     49     59 
 20260320    11:50:56       0    438     48     58 
 20260320    11:50:56       1    434     51     59 
 20260320    11:50:56       2    436     50     60 
 20260320    11:50:56       3    433     49     60 
 20260320    11:51:26       0    436     48     59 
 20260320    11:51:26       1    434     51     60 
 20260320    11:51:26       2    435     50     61 
 20260320    11:51:26       3    434     49     60 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:51:56       0    436     48     59 
 20260320    11:51:56       1    435     51     59 
 20260320    11:51:56       2    434     50     61 
 20260320    11:51:56       3    434     49     61 
 20260320    11:52:26       0    437     49     60 
 20260320    11:52:26       1    436     51     60 
 20260320    11:52:26       2    436     50     60 
 20260320    11:52:26       3    435     50     61 
 20260320    11:52:56       0    168     39     48 
 20260320    11:52:56       1    158     40     48 
 20260320    11:52:56       2    161     40     49 
 20260320    11:52:56       3    162     39     49 
 20260320    11:53:26       0    437     48     59 
