#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:28:06       0     94     33     41 
 20260323    21:28:06       1     87     35     44 
 20260323    21:28:06       2     97     35     44 
 20260323    21:28:06       3     92     33     42 
 20260323    21:28:36       0    141     35     42 
 20260323    21:28:36       1    132     37     44 
 20260323    21:28:36       2    145     37     44 
 20260323    21:28:36       3    138     35     43 
 20260323    21:29:06       0    142     35     43 
 20260323    21:29:06       1    133     37     44 
 20260323    21:29:06       2    145     37     44 
 20260323    21:29:06       3    138     35     44 
 20260323    21:29:36       0    323     40     45 
 20260323    21:29:36       1    311     43     49 
 20260323    21:29:36       2    325     42     48 
 20260323    21:29:36       3    306     39     47 
 20260323    21:30:06       0    435     45     53 
 20260323    21:30:06       1    433     47     58 
 20260323    21:30:06       2    448     47     54 
 20260323    21:30:06       3    436     44     56 
 20260323    21:30:36       0    446     46     56 
 20260323    21:30:36       1    436     49     60 
 20260323    21:30:36       2    443     49     58 
 20260323    21:30:36       3    434     46     58 
 20260323    21:31:06       0    446     46     57 
 20260323    21:31:06       1    437     49     62 
 20260323    21:31:06       2    451     49     59 
 20260323    21:31:06       3    440     46     57 
 20260323    21:31:36       0    442     47     56 
 20260323    21:31:36       1    428     49     60 
 20260323    21:31:36       2    450     49     60 
 20260323    21:31:36       3    441     46     58 
 20260323    21:32:06       0    370     46     51 
 20260323    21:32:06       1    362     49     54 
 20260323    21:32:06       2    371     48     54 
 20260323    21:32:06       3    364     45     53 
 20260323    21:32:36       0    447     46     57 
 20260323    21:32:36       1    438     49     61 
 20260323    21:32:36       2    450     49     59 
 20260323    21:32:36       3    443     46     58 
 20260323    21:33:06       0    441     46     55 
 20260323    21:33:06       1    431     50     62 
 20260323    21:33:06       2    445     49     59 
 20260323    21:33:06       3    438     46     58 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:33:36       0    445     46     59 
 20260323    21:33:36       1    439     50     60 
 20260323    21:33:36       2    452     49     60 
 20260323    21:33:36       3    440     46     59 
 20260323    21:34:06       0    446     47     57 
 20260323    21:34:06       1    440     50     61 
 20260323    21:34:06       2    450     49     60 
 20260323    21:34:06       3    442     46     58 
 20260323    21:34:36       0    146     36     45 
 20260323    21:34:36       1    136     39     48 
 20260323    21:34:36       2    146     38     48 
 20260323    21:34:36       3    143     35     46 
 20260323    21:35:06       0    445     46     57 
 20260323    21:35:06       1    440     50     62 
 20260323    21:35:06       2    450     49     59 
 20260323    21:35:06       3    443     46     58 
 20260323    21:35:36       0    447     46     58 
 20260323    21:35:36       1    440     50     64 
 20260323    21:35:36       2    451     49     62 
 20260323    21:35:36       3    442     46     60 
 20260323    21:36:06       0    445     47     57 
 20260323    21:36:06       1    440     50     63 
 20260323    21:36:06       2    451     49     60 
 20260323    21:36:06       3    444     46     58 
 20260323    21:36:36       0    449     46     60 
 20260323    21:36:36       1    443     50     62 
 20260323    21:36:36       2    450     49     61 
 20260323    21:36:36       3    443     46     59 
 20260323    21:37:06       0    445     47     57 
 20260323    21:37:06       1    444     50     61 
 20260323    21:37:06       2    452     50     60 
 20260323    21:37:06       3    443     46     58 
 20260323    21:37:36       0    448     46     59 
 20260323    21:37:36       1    445     50     64 
 20260323    21:37:36       2    450     49     61 
 20260323    21:37:36       3    442     46     58 
 20260323    21:38:06       0    447     47     59 
