#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:34:48       0     85     32     41 
 20260321    07:34:48       1     98     34     43 
 20260321    07:34:48       2     85     34     43 
 20260321    07:34:48       3     91     33     40 
 20260321    07:35:18       0    131     34     41 
 20260321    07:35:18       1    145     36     43 
 20260321    07:35:18       2    134     36     44 
 20260321    07:35:18       3    138     35     40 
 20260321    07:35:48       0    131     34     43 
 20260321    07:35:48       1    145     36     43 
 20260321    07:35:48       2    134     36     44 
 20260321    07:35:48       3    138     35     40 
 20260321    07:36:18       0    148     35     43 
 20260321    07:36:18       1    164     37     44 
 20260321    07:36:18       2    151     37     45 
 20260321    07:36:18       3    156     36     42 
 20260321    07:36:48       0    152     35     43 
 20260321    07:36:48       1    168     38     45 
 20260321    07:36:48       2    155     38     45 
 20260321    07:36:48       3    160     37     42 
 20260321    07:37:18       0    175     37     45 
 20260321    07:37:18       1    184     39     45 
 20260321    07:37:18       2    179     39     46 
 20260321    07:37:18       3    186     39     44 
 20260321    07:37:48       0    149     36     43 
 20260321    07:37:48       1    165     38     45 
 20260321    07:37:48       2    151     38     45 
 20260321    07:37:48       3    159     38     42 
 20260321    07:38:18       0    271     41     50 
 20260321    07:38:18       1    281     43     49 
 20260321    07:38:18       2    271     44     51 
 20260321    07:38:18       3    279     43     48 
 20260321    07:38:48       0    164     37     45 
 20260321    07:38:48       1    175     40     47 
 20260321    07:38:48       2    177     40     47 
 20260321    07:38:48       3    182     39     44 
 20260321    07:39:18       0    262     39     47 
 20260321    07:39:18       1    278     42     47 
 20260321    07:39:18       2    263     42     48 
 20260321    07:39:18       3    267     41     47 
 20260321    07:39:48       0    250     39     46 
 20260321    07:39:48       1    264     42     47 
 20260321    07:39:48       2    261     42     48 
 20260321    07:39:48       3    256     40     46 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:40:18       0    132     35     43 
 20260321    07:40:18       1    146     38     45 
 20260321    07:40:18       2    134     37     46 
 20260321    07:40:18       3    140     36     42 
 20260321    07:40:48       0    132     35     44 
 20260321    07:40:48       1    146     37     45 
 20260321    07:40:48       2    134     37     45 
 20260321    07:40:48       3    139     36     42 
