#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    16:19:48       0     93     33     42 
 20260319    16:19:48       1     92     34     43 
 20260319    16:19:48       2     79     34     44 
 20260319    16:19:48       3     91     33     40 
 20260319    16:20:18       0    141     35     43 
 20260319    16:20:18       1    138     36     43 
 20260319    16:20:18       2    124     36     44 
 20260319    16:20:18       3    139     35     42 
 20260319    16:20:48       0    141     35     43 
 20260319    16:20:48       1    139     36     43 
 20260319    16:20:48       2    124     36     44 
 20260319    16:20:48       3    140     34     42 
 20260319    16:21:18       0    172     37     44 
 20260319    16:21:18       1    171     38     45 
 20260319    16:21:18       2    156     38     44 
 20260319    16:21:18       3    172     37     42 
 20260319    16:21:48       0    145     36     43 
 20260319    16:21:48       1    143     37     45 
 20260319    16:21:48       2    129     37     45 
 20260319    16:21:48       3    144     36     42 
 20260319    16:22:18       0    167     37     45 
 20260319    16:22:18       1    165     38     47 
 20260319    16:22:18       2    152     38     46 
 20260319    16:22:18       3    166     37     44 
 20260319    16:22:48       0    394     45     55 
 20260319    16:22:48       1    389     46     56 
 20260319    16:22:48       2    368     46     55 
 20260319    16:22:48       3    380     45     53 
 20260319    16:23:18       0    400     45     56 
 20260319    16:23:18       1    402     46     58 
 20260319    16:23:18       2    384     46     55 
 20260319    16:23:18       3    402     45     55 
 20260319    16:23:48       0    396     44     54 
 20260319    16:23:48       1    396     46     55 
 20260319    16:23:48       2    380     45     55 
 20260319    16:23:48       3    387     43     51 
 20260319    16:24:18       0    339     44     49 
 20260319    16:24:18       1    351     45     52 
 20260319    16:24:18       2    322     45     51 
 20260319    16:24:18       3    338     43     48 
 20260319    16:24:48       0    144     36     45 
 20260319    16:24:48       1    141     39     47 
 20260319    16:24:48       2    129     38     48 
 20260319    16:24:48       3    143     36     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    16:25:18       0    141     35     43 
 20260319    16:25:18       1    139     37     45 
 20260319    16:25:18       2    128     37     44 
 20260319    16:25:18       3    140     35     42 
