#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:26:59       0     83     32     43 
 20260319    12:26:59       1     95     34     43 
 20260319    12:26:59       2     79     34     43 
 20260319    12:26:59       3    101     32     43 
 20260319    12:27:29       0    131     34     42 
 20260319    12:27:29       1    140     37     44 
 20260319    12:27:29       2    126     37     45 
 20260319    12:27:29       3    148     34     44 
 20260319    12:27:59       0    131     34     43 
 20260319    12:27:59       1    140     37     44 
 20260319    12:27:59       2    126     37     45 
 20260319    12:27:59       3    149     34     44 
 20260319    12:28:29       0    132     35     43 
 20260319    12:28:29       1    141     37     44 
 20260319    12:28:29       2    127     37     45 
 20260319    12:28:29       3    149     34     43 
 20260319    12:28:59       0    378     44     48 
 20260319    12:28:59       1    398     48     50 
 20260319    12:28:59       2    388     49     52 
 20260319    12:28:59       3    398     43     49 
 20260319    12:29:29       0    284     39     47 
 20260319    12:29:29       1    260     43     50 
 20260319    12:29:29       2    267     44     52 
 20260319    12:29:29       3    273     38     47 
 20260319    12:29:59       0    427     44     54 
 20260319    12:29:59       1    445     49     56 
 20260319    12:29:59       2    432     50     59 
 20260319    12:29:59       3    443     43     55 
 20260319    12:30:29       0    427     45     57 
 20260319    12:30:29       1    445     50     62 
 20260319    12:30:29       2    433     51     60 
 20260319    12:30:29       3    444     43     56 
 20260319    12:30:59       0    428     45     55 
 20260319    12:30:59       1    445     50     60 
 20260319    12:30:59       2    435     51     60 
 20260319    12:30:59       3    444     43     56 
 20260319    12:31:29       0    428     45     57 
 20260319    12:31:29       1    446     50     60 
 20260319    12:31:29       2    435     51     61 
 20260319    12:31:29       3    445     43     56 
 20260319    12:31:59       0    429     45     56 
 20260319    12:31:59       1    446     50     60 
 20260319    12:31:59       2    437     51     62 
 20260319    12:31:59       3    443     43     55 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:32:29       0    428     45     57 
 20260319    12:32:29       1    447     51     61 
 20260319    12:32:29       2    435     51     61 
 20260319    12:32:29       3    443     44     57 
 20260319    12:32:59       0    429     45     57 
 20260319    12:32:59       1    447     51     62 
