#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:46:26       0     91     34     43 
 20260320    11:46:26       1     88     35     42 
 20260320    11:46:26       2     93     34     45 
 20260320    11:46:26       3     87     35     42 
 20260320    11:46:56       0    140     36     43 
 20260320    11:46:56       1    135     37     43 
 20260320    11:46:56       2    144     36     45 
 20260320    11:46:56       3    135     37     42 
 20260320    11:47:26       0    152     37     45 
 20260320    11:47:26       1    146     39     44 
 20260320    11:47:26       2    156     37     46 
 20260320    11:47:26       3    146     38     43 
 20260320    11:47:56       0    169     38     45 
 20260320    11:47:56       1    161     39     44 
 20260320    11:47:56       2    170     38     48 
 20260320    11:47:56       3    162     39     44 
 20260320    11:48:26       0    166     38     45 
 20260320    11:48:26       1    159     39     44 
 20260320    11:48:26       2    169     38     48 
 20260320    11:48:26       3    161     39     44 
 20260320    11:48:56       0    168     39     47 
 20260320    11:48:56       1    163     41     46 
 20260320    11:48:56       2    172     39     49 
 20260320    11:48:56       3    161     40     46 
 20260320    11:49:26       0    406     46     55 
 20260320    11:49:26       1    429     49     55 
 20260320    11:49:26       2    432     47     56 
 20260320    11:49:26       3    422     47     52 
 20260320    11:49:56       0    378     46     55 
 20260320    11:49:56       1    351     47     55 
 20260320    11:49:56       2    367     46     56 
 20260320    11:49:56       3    351     46     51 
 20260320    11:50:26       0    417     48     59 
 20260320    11:50:26       1    390     50     58 
 20260320    11:50:26       2    408     48     58 
 20260320    11:50:26       3    412     49     55 
 20260320    11:50:56       0    371     47     52 
 20260320    11:50:56       1    359     49     53 
 20260320    11:50:56       2    374     47     54 
 20260320    11:50:56       3    362     48     50 
 20260320    11:51:26       0    370     47     55 
 20260320    11:51:26       1    356     49     53 
 20260320    11:51:26       2    375     48     55 
 20260320    11:51:26       3    363     48     51 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    11:51:56       0    143     37     45 
 20260320    11:51:56       1    138     39     45 
 20260320    11:51:56       2    145     37     48 
 20260320    11:51:56       3    137     38     44 
