#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:45:30       0     84     34     42 
 20260319    12:45:30       1     85     33     44 
 20260319    12:45:30       2     85     34     43 
 20260319    12:45:30       3     89     34     43 
 20260319    12:46:01       0    134     36     44 
 20260319    12:46:01       1    130     35     43 
 20260319    12:46:01       2    134     36     45 
 20260319    12:46:01       3    138     35     43 
 20260319    12:46:31       0    134     36     44 
 20260319    12:46:31       1    131     35     44 
 20260319    12:46:31       2    134     37     45 
 20260319    12:46:31       3    139     36     43 
 20260319    12:47:01       0    256     44     49 
 20260319    12:47:01       1    251     44     50 
 20260319    12:47:01       2    253     46     49 
 20260319    12:47:01       3    256     43     49 
 20260319    12:47:31       0    432     46     56 
 20260319    12:47:31       1    424     46     57 
 20260319    12:47:31       2    443     48     57 
 20260319    12:47:31       3    432     45     56 
 20260319    12:48:01       0    432     47     56 
 20260319    12:48:01       1    421     48     59 
 20260319    12:48:01       2    439     50     59 
 20260319    12:48:01       3    439     48     57 
 20260319    12:48:31       0    439     48     58 
 20260319    12:48:31       1    435     48     61 
 20260319    12:48:31       2    446     50     61 
 20260319    12:48:31       3    449     48     57 
 20260319    12:49:01       0    438     48     59 
 20260319    12:49:01       1    436     49     61 
 20260319    12:49:01       2    441     50     61 
 20260319    12:49:01       3    445     48     58 
 20260319    12:49:31       0    370     47     53 
 20260319    12:49:31       1    359     47     55 
 20260319    12:49:31       2    379     50     55 
 20260319    12:49:31       3    378     47     53 
 20260319    12:50:01       0    439     47     58 
 20260319    12:50:01       1    435     48     61 
 20260319    12:50:01       2    445     50     59 
 20260319    12:50:01       3    447     48     58 
 20260319    12:50:31       0    433     48     58 
 20260319    12:50:31       1    433     49     61 
 20260319    12:50:31       2    438     50     60 
 20260319    12:50:31       3    450     48     60 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:51:01       0    440     48     59 
 20260319    12:51:01       1    436     49     60 
 20260319    12:51:01       2    445     50     61 
 20260319    12:51:01       3    450     48     59 
 20260319    12:51:31       0    439     48     60 
 20260319    12:51:31       1    437     49     62 
 20260319    12:51:31       2    447     50     62 
 20260319    12:51:31       3    449     48     59 
 20260319    12:52:01       0    134     37     46 
 20260319    12:52:01       1    139     37     47 
 20260319    12:52:01       2    135     38     49 
 20260319    12:52:01       3    140     37     47 
 20260319    12:52:31       0    439     48     59 
 20260319    12:52:31       1    434     49     60 
 20260319    12:52:31       2    444     50     61 
 20260319    12:52:31       3    448     48     59 
 20260319    12:53:01       0    439     48     62 
 20260319    12:53:01       1    435     49     61 
 20260319    12:53:01       2    446     50     63 
 20260319    12:53:01       3    450     48     59 
 20260319    12:53:31       0    438     48     58 
 20260319    12:53:31       1    435     49     59 
 20260319    12:53:31       2    446     50     61 
 20260319    12:53:31       3    450     48     59 
 20260319    12:54:01       0    438     48     61 
 20260319    12:54:01       1    435     49     63 
 20260319    12:54:01       2    446     50     63 
 20260319    12:54:01       3    449     48     61 
 20260319    12:54:31       0    439     48     58 
 20260319    12:54:31       1    435     49     62 
 20260319    12:54:31       2    446     50     61 
 20260319    12:54:31       3    451     48     61 
 20260319    12:55:01       0    440     48     60 
 20260319    12:55:01       1    436     49     62 
 20260319    12:55:01       2    447     50     61 
 20260319    12:55:01       3    451     48     61 
 20260319    12:55:31       0    439     48     59 
 20260319    12:55:31       1    439     49     62 
 20260319    12:55:31       2    445     51     60 
 20260319    12:55:31       3    450     48     58 
 20260319    12:56:01       0    440     48     61 
 20260319    12:56:01       1    436     49     63 
 20260319    12:56:01       2    447     50     61 
 20260319    12:56:01       3    451     48     59 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:56:31       0    354     46     52 
 20260319    12:56:31       1    350     47     55 
 20260319    12:56:31       2    356     48     56 
 20260319    12:56:31       3    363     46     53 
 20260319    12:57:01       0    356     46     53 
 20260319    12:57:01       1    352     47     54 
 20260319    12:57:01       2    357     48     53 
 20260319    12:57:01       3    366     47     53 
 20260319    12:57:31       0    355     46     53 
 20260319    12:57:31       1    352     47     53 
 20260319    12:57:31       2    356     48     54 
 20260319    12:57:31       3    368     46     55 
 20260319    12:58:01       0    351     46     53 
 20260319    12:58:01       1    351     47     54 
 20260319    12:58:01       2    356     48     53 
 20260319    12:58:01       3    364     46     52 
 20260319    12:58:31       0    355     46     52 
 20260319    12:58:31       1    352     47     53 
 20260319    12:58:31       2    357     49     54 
 20260319    12:58:31       3    368     47     52 
 20260319    12:59:01       0    352     46     53 
 20260319    12:59:01       1    350     47     55 
 20260319    12:59:01       2    357     48     54 
 20260319    12:59:01       3    364     47     53 
