#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260319    12:45:30       0     95     35     44 
 20260319    12:45:30       1     97     36     46 
 20260319    12:45:30       2     86     35     45 
 20260319    12:45:30       3     89     35     43 
 20260319    12:46:00       0    143     37     44 
 20260319    12:46:00       1    145     38     46 
 20260319    12:46:00       2    133     37     47 
 20260319    12:46:00       3    134     36     44 
 20260319    12:46:30       0    143     37     44 
 20260319    12:46:30       1    144     38     44 
 20260319    12:46:30       2    133     37     45 
 20260319    12:46:30       3    134     36     43 
 20260319    12:47:00       0    364     47     50 
 20260319    12:47:00       1    364     48     51 
 20260319    12:47:00       2    353     47     53 
 20260319    12:47:00       3    356     47     49 
 20260319    12:47:30       0    337     44     50 
 20260319    12:47:30       1    342     46     50 
 20260319    12:47:30       2    319     45     53 
 20260319    12:47:30       3    330     44     50 
 20260319    12:48:00       0    440     48     58 
 20260319    12:48:00       1    442     50     60 
 20260319    12:48:00       2    435     49     61 
 20260319    12:48:00       3    437     48     59 
 20260319    12:48:30       0    449     49     59 
 20260319    12:48:30       1    449     51     60 
 20260319    12:48:30       2    436     50     61 
 20260319    12:48:30       3    439     49     59 
 20260319    12:49:00       0    448     49     58 
 20260319    12:49:00       1    449     51     62 
 20260319    12:49:00       2    435     50     62 
 20260319    12:49:00       3    439     49     61 
 20260319    12:49:31       0    449     49     58 
 20260319    12:49:31       1    451     51     61 
 20260319    12:49:31       2    435     50     61 
 20260319    12:49:31       3    438     49     61 
 20260319    12:50:01       0    449     49     61 
 20260319    12:50:01       1    451     51     61 
 20260319    12:50:01       2    436     50     61 
 20260319    12:50:01       3    439     49     61 
 20260319    12:50:31       0    449     49     58 
 20260319    12:50:31       1    450     51     62 
 20260319    12:50:31       2    436     50     61 
 20260319    12:50:31       3    438     49     60 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
