#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:39:39       0     81     35     44 
 20260321    07:39:39       1     82     36     44 
 20260321    07:39:39       2     91     34     44 
 20260321    07:39:39       3     82     35     43 
 20260321    07:40:09       0    129     37     45 
 20260321    07:40:09       1    131     38     45 
 20260321    07:40:09       2    139     36     45 
 20260321    07:40:09       3    129     37     43 
 20260321    07:40:39       0    129     37     45 
 20260321    07:40:39       1    131     38     45 
 20260321    07:40:39       2    139     37     45 
 20260321    07:40:39       3    129     37     43 
 20260321    07:41:09       0    128     37     45 
 20260321    07:41:09       1    131     38     45 
 20260321    07:41:09       2    139     37     45 
 20260321    07:41:09       3    129     37     44 
 20260321    07:41:39       0    128     37     45 
 20260321    07:41:39       1    131     38     45 
 20260321    07:41:39       2    140     37     45 
 20260321    07:41:39       3    129     37     45 
 20260321    07:42:09       0    128     37     45 
 20260321    07:42:09       1    131     38     45 
 20260321    07:42:09       2    140     37     45 
 20260321    07:42:09       3    129     37     45 
 20260321    07:42:39       0    129     37     45 
 20260321    07:42:39       1    132     38     45 
 20260321    07:42:39       2    140     37     45 
 20260321    07:42:39       3    131     37     45 
 20260321    07:43:09       0    128     37     45 
 20260321    07:43:09       1    131     38     45 
 20260321    07:43:09       2    140     37     45 
 20260321    07:43:09       3    129     37     45 
 20260321    07:43:39       0    128     37     45 
 20260321    07:43:39       1    131     39     45 
 20260321    07:43:39       2    139     37     45 
 20260321    07:43:39       3    129     37     45 
 20260321    07:44:09       0    128     38     45 
 20260321    07:44:09       1    132     39     45 
 20260321    07:44:09       2    139     37     45 
 20260321    07:44:09       3    129     37     45 
 20260321    07:44:39       0    128     38     45 
 20260321    07:44:39       1    132     39     45 
 20260321    07:44:39       2    139     37     45 
 20260321    07:44:39       3    129     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:45:09       0    128     37     45 
 20260321    07:45:09       1    132     39     45 
 20260321    07:45:09       2    139     37     45 
 20260321    07:45:09       3    129     37     45 
 20260321    07:45:39       0    128     37     45 
 20260321    07:45:39       1    132     38     45 
 20260321    07:45:39       2    139     37     45 
 20260321    07:45:39       3    129     37     45 
 20260321    07:46:09       0    128     37     45 
 20260321    07:46:09       1    132     38     45 
 20260321    07:46:09       2    140     37     45 
 20260321    07:46:09       3    129     37     45 
 20260321    07:46:39       0    128     37     45 
 20260321    07:46:39       1    132     38     45 
 20260321    07:46:39       2    140     37     45 
 20260321    07:46:39       3    129     37     45 
 20260321    07:47:09       0    128     37     45 
 20260321    07:47:09       1    132     38     45 
 20260321    07:47:09       2    139     37     45 
 20260321    07:47:09       3    129     37     44 
 20260321    07:47:39       0    128     37     45 
 20260321    07:47:39       1    132     38     45 
 20260321    07:47:39       2    139     36     45 
 20260321    07:47:39       3    129     37     43 
 20260321    07:48:09       0    128     37     45 
 20260321    07:48:09       1    132     38     45 
 20260321    07:48:09       2    139     36     45 
 20260321    07:48:09       3    129     37     43 
 20260321    07:48:39       0    128     37     45 
 20260321    07:48:39       1    131     38     45 
 20260321    07:48:39       2    139     36     45 
 20260321    07:48:39       3    129     37     43 
 20260321    07:49:09       0    128     37     45 
 20260321    07:49:09       1    132     38     45 
 20260321    07:49:09       2    139     36     45 
 20260321    07:49:09       3    129     37     43 
 20260321    07:49:39       0    128     37     45 
 20260321    07:49:39       1    132     38     45 
