#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:39:47       0     97     32     42 
 20260323    22:39:47       1     95     35     43 
 20260323    22:39:47       2     91     34     42 
 20260323    22:39:47       3     80     33     42 
 20260323    22:40:17       0    146     34     43 
 20260323    22:40:17       1    144     37     45 
 20260323    22:40:17       2    136     36     44 
 20260323    22:40:17       3    129     35     42 
 20260323    22:40:47       0    146     34     42 
 20260323    22:40:47       1    144     37     45 
 20260323    22:40:47       2    136     36     44 
 20260323    22:40:47       3    128     35     42 
 20260323    22:41:17       0    145     34     42 
 20260323    22:41:17       1    144     37     45 
 20260323    22:41:17       2    136     36     44 
 20260323    22:41:17       3    128     35     42 
 20260323    22:41:47       0    145     34     42 
 20260323    22:41:47       1    144     37     45 
 20260323    22:41:47       2    136     36     44 
 20260323    22:41:47       3    128     35     42 
 20260323    22:42:17       0    145     34     42 
 20260323    22:42:17       1    144     37     45 
 20260323    22:42:17       2    135     36     44 
 20260323    22:42:17       3    128     34     42 
 20260323    22:42:47       0    145     34     42 
 20260323    22:42:47       1    144     37     45 
 20260323    22:42:47       2    135     36     44 
 20260323    22:42:47       3    128     35     42 
 20260323    22:43:17       0    145     34     42 
 20260323    22:43:17       1    144     37     45 
 20260323    22:43:17       2    135     36     44 
 20260323    22:43:17       3    128     35     42 
 20260323    22:43:47       0    145     34     42 
 20260323    22:43:47       1    144     37     45 
 20260323    22:43:47       2    135     36     44 
 20260323    22:43:47       3    128     34     42 
 20260323    22:44:17       0    145     34     42 
 20260323    22:44:17       1    144     37     45 
 20260323    22:44:17       2    136     36     44 
 20260323    22:44:17       3    128     34     42 
 20260323    22:44:47       0    145     34     42 
 20260323    22:44:47       1    144     37     45 
 20260323    22:44:47       2    136     36     44 
 20260323    22:44:47       3    128     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:45:17       0    145     34     42 
 20260323    22:45:17       1    144     37     45 
 20260323    22:45:17       2    136     36     44 
 20260323    22:45:17       3    128     35     42 
 20260323    22:45:47       0    145     34     42 
 20260323    22:45:47       1    144     37     45 
 20260323    22:45:47       2    135     36     44 
 20260323    22:45:47       3    128     34     42 
 20260323    22:46:17       0    145     34     42 
 20260323    22:46:17       1    144     37     45 
 20260323    22:46:17       2    135     36     44 
 20260323    22:46:17       3    128     35     42 
 20260323    22:46:47       0    145     34     42 
 20260323    22:46:47       1    144     37     45 
 20260323    22:46:47       2    136     36     44 
 20260323    22:46:47       3    128     35     42 
 20260323    22:47:17       0    145     34     42 
 20260323    22:47:17       1    144     37     45 
 20260323    22:47:17       2    136     36     44 
 20260323    22:47:17       3    128     35     42 
 20260323    22:47:47       0    145     34     42 
 20260323    22:47:47       1    144     37     45 
 20260323    22:47:47       2    136     36     44 
 20260323    22:47:47       3    128     35     42 
 20260323    22:48:17       0    145     34     42 
 20260323    22:48:17       1    144     37     45 
 20260323    22:48:17       2    136     36     44 
 20260323    22:48:17       3    128     35     42 
 20260323    22:48:47       0    145     34     42 
 20260323    22:48:47       1    144     37     45 
 20260323    22:48:47       2    136     36     44 
 20260323    22:48:47       3    128     35     42 
 20260323    22:49:17       0    145     35     42 
 20260323    22:49:17       1    144     37     45 
 20260323    22:49:17       2    136     36     44 
 20260323    22:49:17       3    128     35     43 
 20260323    22:49:47       0    145     35     42 
 20260323    22:49:47       1    144     37     45 
 20260323    22:49:47       2    135     36     44 
 20260323    22:49:47       3    128     35     42 
 20260323    22:50:17       0    145     34     42 
 20260323    22:50:17       1    144     37     45 
 20260323    22:50:17       2    135     36     44 
 20260323    22:50:17       3    128     35     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:50:47       0    145     34     42 
 20260323    22:50:47       1    144     37     45 
 20260323    22:50:47       2    135     36     44 
 20260323    22:50:47       3    128     35     42 
 20260323    22:51:17       0    145     34     42 
 20260323    22:51:17       1    144     37     45 
 20260323    22:51:17       2    135     36     44 
 20260323    22:51:17       3    128     35     42 
 20260323    22:51:47       0    145     34     42 
 20260323    22:51:47       1    144     37     45 
 20260323    22:51:47       2    135     36     44 
 20260323    22:51:47       3    128     35     42 
 20260323    22:52:17       0    145     35     42 
 20260323    22:52:17       1    144     37     45 
 20260323    22:52:17       2    136     36     44 
 20260323    22:52:17       3    128     35     43 
 20260323    22:52:47       0    146     34     42 
 20260323    22:52:47       1    144     37     45 
 20260323    22:52:47       2    136     36     44 
 20260323    22:52:47       3    128     35     42 
 20260323    22:53:17       0    145     34     42 
 20260323    22:53:17       1    144     37     45 
 20260323    22:53:17       2    136     36     44 
 20260323    22:53:17       3    128     35     42 
 20260323    22:53:47       0    145     35     42 
 20260323    22:53:47       1    144     37     45 
 20260323    22:53:47       2    136     36     44 
 20260323    22:53:47       3    128     35     42 
 20260323    22:54:17       0    145     34     42 
 20260323    22:54:17       1    144     37     45 
 20260323    22:54:17       2    135     36     44 
 20260323    22:54:17       3    128     35     42 
 20260323    22:54:47       0    145     35     42 
 20260323    22:54:47       1    144     37     45 
 20260323    22:54:47       2    135     36     44 
 20260323    22:54:47       3    128     35     42 
 20260323    22:55:17       0    147     35     42 
 20260323    22:55:17       1    145     37     45 
 20260323    22:55:17       2    137     36     44 
 20260323    22:55:17       3    128     35     44 
 20260323    22:55:47       0    146     35     42 
 20260323    22:55:47       1    145     37     45 
 20260323    22:55:47       2    137     36     44 
 20260323    22:55:47       3    129     35     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:56:17       0    146     35     42 
 20260323    22:56:17       1    144     37     45 
 20260323    22:56:17       2    137     37     44 
 20260323    22:56:17       3    128     35     42 
 20260323    22:56:47       0    147     35     42 
 20260323    22:56:47       1    145     37     45 
 20260323    22:56:47       2    137     37     44 
 20260323    22:56:47       3    129     35     44 
 20260323    22:57:17       0    155     36     44 
 20260323    22:57:17       1    154     38     45 
 20260323    22:57:17       2    147     38     44 
 20260323    22:57:17       3    139     36     44 
 20260323    22:57:47       0    145     35     42 
 20260323    22:57:47       1    145     37     45 
 20260323    22:57:47       2    137     37     44 
 20260323    22:57:47       3    128     35     44 
 20260323    22:58:17       0    146     35     42 
 20260323    22:58:17       1    145     37     45 
 20260323    22:58:17       2    137     37     44 
 20260323    22:58:17       3    128     35     44 
 20260323    22:58:47       0    146     35     42 
 20260323    22:58:47       1    144     38     45 
 20260323    22:58:47       2    137     37     45 
 20260323    22:58:47       3    130     35     44 
 20260323    22:59:17       0    146     35     42 
 20260323    22:59:17       1    144     37     45 
 20260323    22:59:17       2    137     37     44 
 20260323    22:59:17       3    129     35     44 
 20260323    22:59:47       0    146     35     42 
 20260323    22:59:47       1    145     37     45 
 20260323    22:59:47       2    137     37     44 
 20260323    22:59:47       3    129     35     44 
 20260323    23:00:17       0    146     35     42 
 20260323    23:00:17       1    144     37     45 
 20260323    23:00:17       2    138     37     45 
 20260323    23:00:17       3    128     35     44 
 20260323    23:00:47       0    146     35     42 
 20260323    23:00:47       1    144     37     45 
 20260323    23:00:47       2    138     36     44 
 20260323    23:00:47       3    128     35     44 
 20260323    23:01:17       0    144     35     42 
 20260323    23:01:17       1    144     37     45 
 20260323    23:01:17       2    137     37     44 
 20260323    23:01:17       3    128     35     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:01:47       0    146     35     42 
 20260323    23:01:47       1    145     37     45 
 20260323    23:01:47       2    138     36     44 
 20260323    23:01:47       3    129     35     44 
 20260323    23:02:17       0    146     35     42 
 20260323    23:02:17       1    144     37     45 
 20260323    23:02:17       2    137     36     44 
 20260323    23:02:17       3    129     35     42 
 20260323    23:02:47       0    147     35     42 
 20260323    23:02:47       1    145     37     45 
 20260323    23:02:47       2    138     36     44 
 20260323    23:02:47       3    129     35     44 
 20260323    23:03:17       0    144     34     42 
 20260323    23:03:17       1    144     37     45 
 20260323    23:03:17       2    138     36     44 
 20260323    23:03:17       3    128     35     42 
 20260323    23:03:47       0    144     34     42 
 20260323    23:03:47       1    144     37     45 
 20260323    23:03:47       2    137     36     44 
 20260323    23:03:47       3    128     35     42 
 20260323    23:04:17       0    164     35     44 
 20260323    23:04:17       1    173     38     45 
 20260323    23:04:17       2    142     37     45 
 20260323    23:04:17       3    137     35     44 
 20260323    23:04:47       0    145     34     42 
 20260323    23:04:47       1    144     37     45 
 20260323    23:04:47       2    137     36     44 
 20260323    23:04:47       3    128     34     42 
 20260323    23:05:17       0    145     34     43 
 20260323    23:05:17       1    144     37     45 
 20260323    23:05:17       2    137     36     44 
 20260323    23:05:17       3    128     34     42 
 20260323    23:05:47       0    147     34     42 
 20260323    23:05:47       1    144     37     45 
 20260323    23:05:47       2    137     36     44 
 20260323    23:05:47       3    130     35     42 
 20260323    23:06:17       0    146     34     42 
 20260323    23:06:17       1    145     37     45 
 20260323    23:06:17       2    138     36     44 
 20260323    23:06:17       3    129     34     42 
 20260323    23:06:47       0    146     34     42 
 20260323    23:06:47       1    145     37     45 
 20260323    23:06:47       2    137     36     44 
 20260323    23:06:47       3    128     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:07:18       0    144     34     42 
 20260323    23:07:18       1    143     37     45 
 20260323    23:07:18       2    136     36     44 
 20260323    23:07:18       3    128     34     42 
 20260323    23:07:48       0    147     34     42 
 20260323    23:07:48       1    144     37     45 
 20260323    23:07:48       2    137     36     44 
 20260323    23:07:48       3    128     34     42 
 20260323    23:08:18       0    146     34     42 
 20260323    23:08:18       1    144     37     45 
 20260323    23:08:18       2    137     36     44 
 20260323    23:08:18       3    128     34     42 
 20260323    23:08:48       0    155     35     43 
 20260323    23:08:48       1    154     38     45 
 20260323    23:08:48       2    147     37     44 
 20260323    23:08:48       3    138     36     44 
 20260323    23:09:18       0    145     34     42 
 20260323    23:09:18       1    144     37     45 
 20260323    23:09:18       2    136     36     44 
 20260323    23:09:18       3    128     35     42 
 20260323    23:09:48       0    145     34     42 
 20260323    23:09:48       1    144     37     45 
 20260323    23:09:48       2    136     36     44 
 20260323    23:09:48       3    128     35     42 
 20260323    23:10:18       0    162     35     44 
 20260323    23:10:18       1    155     38     45 
 20260323    23:10:18       2    152     37     44 
 20260323    23:10:18       3    146     35     44 
 20260323    23:10:48       0    145     34     42 
 20260323    23:10:48       1    144     37     45 
 20260323    23:10:48       2    138     36     44 
 20260323    23:10:48       3    129     35     42 
 20260323    23:11:18       0    162     35     42 
 20260323    23:11:18       1    159     37     45 
 20260323    23:11:18       2    150     36     44 
 20260323    23:11:18       3    141     35     44 
 20260323    23:11:48       0    170     36     44 
 20260323    23:11:48       1    166     38     45 
 20260323    23:11:48       2    163     37     44 
 20260323    23:11:48       3    153     36     44 
 20260323    23:12:18       0    145     34     42 
 20260323    23:12:18       1    144     37     45 
 20260323    23:12:18       2    138     36     44 
 20260323    23:12:18       3    128     35     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:12:48       0    145     34     42 
 20260323    23:12:48       1    144     37     45 
 20260323    23:12:48       2    137     36     44 
 20260323    23:12:48       3    128     35     42 
 20260323    23:13:18       0    145     34     42 
 20260323    23:13:18       1    144     37     45 
 20260323    23:13:18       2    137     36     44 
 20260323    23:13:18       3    128     35     43 
 20260323    23:13:48       0    145     34     42 
 20260323    23:13:48       1    144     37     45 
 20260323    23:13:48       2    137     36     44 
 20260323    23:13:48       3    128     35     42 
 20260323    23:14:18       0    156     36     42 
 20260323    23:14:18       1    154     38     45 
 20260323    23:14:18       2    148     37     44 
 20260323    23:14:18       3    140     36     44 
 20260323    23:14:48       0    145     34     42 
 20260323    23:14:48       1    145     37     45 
 20260323    23:14:48       2    137     36     44 
 20260323    23:14:48       3    128     35     42 
 20260323    23:15:18       0    145     34     42 
 20260323    23:15:18       1    144     37     45 
 20260323    23:15:18       2    137     36     44 
 20260323    23:15:18       3    128     35     42 
 20260323    23:15:48       0    154     36     43 
 20260323    23:15:48       1    154     38     45 
 20260323    23:15:48       2    146     37     45 
 20260323    23:15:48       3    138     36     44 
 20260323    23:16:18       0    145     34     42 
 20260323    23:16:18       1    145     37     45 
 20260323    23:16:18       2    137     36     44 
 20260323    23:16:18       3    131     35     44 
 20260323    23:16:48       0    145     34     42 
 20260323    23:16:48       1    144     37     45 
 20260323    23:16:48       2    137     36     44 
 20260323    23:16:48       3    130     35     42 
 20260323    23:17:18       0    146     34     42 
 20260323    23:17:18       1    145     37     45 
 20260323    23:17:18       2    137     36     44 
 20260323    23:17:18       3    130     35     42 
 20260323    23:17:48       0    145     34     42 
 20260323    23:17:48       1    144     37     45 
 20260323    23:17:48       2    137     36     44 
 20260323    23:17:48       3    128     35     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:18:18       0    145     34     42 
 20260323    23:18:18       1    144     37     45 
 20260323    23:18:18       2    137     36     44 
 20260323    23:18:18       3    128     35     42 
 20260323    23:18:48       0    144     34     42 
 20260323    23:18:48       1    144     37     45 
 20260323    23:18:48       2    137     36     44 
 20260323    23:18:48       3    128     35     44 
 20260323    23:19:18       0    146     34     42 
 20260323    23:19:18       1    144     37     45 
 20260323    23:19:18       2    137     36     44 
 20260323    23:19:18       3    129     35     42 
 20260323    23:19:48       0    145     34     42 
 20260323    23:19:48       1    144     37     45 
 20260323    23:19:48       2    137     36     44 
 20260323    23:19:48       3    128     35     42 
 20260323    23:20:18       0    145     34     42 
 20260323    23:20:18       1    144     37     45 
 20260323    23:20:18       2    137     36     44 
 20260323    23:20:18       3    130     35     42 
 20260323    23:20:48       0    145     34     42 
 20260323    23:20:48       1    144     37     45 
 20260323    23:20:48       2    138     36     44 
 20260323    23:20:48       3    129     35     42 
 20260323    23:21:18       0    145     34     42 
 20260323    23:21:18       1    144     37     45 
 20260323    23:21:18       2    137     36     44 
 20260323    23:21:18       3    129     35     42 
 20260323    23:21:48       0    144     35     42 
 20260323    23:21:48       1    144     37     45 
 20260323    23:21:48       2    137     36     44 
 20260323    23:21:48       3    128     35     44 
 20260323    23:22:18       0    145     34     42 
 20260323    23:22:18       1    144     37     45 
 20260323    23:22:18       2    137     36     44 
 20260323    23:22:18       3    129     35     42 
 20260323    23:22:48       0    145     34     42 
 20260323    23:22:48       1    144     37     45 
 20260323    23:22:48       2    137     36     44 
 20260323    23:22:48       3    129     35     42 
 20260323    23:23:18       0    154     36     44 
 20260323    23:23:18       1    155     38     45 
 20260323    23:23:18       2    146     37     44 
 20260323    23:23:18       3    138     36     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:23:48       0    145     34     42 
 20260323    23:23:48       1    144     37     45 
 20260323    23:23:48       2    138     36     44 
 20260323    23:23:48       3    128     35     44 
 20260323    23:24:18       0    145     34     42 
 20260323    23:24:18       1    144     37     45 
 20260323    23:24:18       2    137     36     44 
 20260323    23:24:18       3    128     35     42 
 20260323    23:24:48       0    144     34     42 
 20260323    23:24:48       1    144     37     45 
 20260323    23:24:48       2    136     36     44 
 20260323    23:24:48       3    128     35     42 
 20260323    23:25:18       0    144     34     42 
 20260323    23:25:18       1    144     37     45 
 20260323    23:25:18       2    137     36     44 
 20260323    23:25:18       3    130     35     42 
 20260323    23:25:48       0    144     34     42 
 20260323    23:25:48       1    144     37     45 
 20260323    23:25:48       2    137     36     44 
 20260323    23:25:48       3    129     34     42 
 20260323    23:26:18       0    146     34     42 
 20260323    23:26:18       1    144     37     45 
 20260323    23:26:18       2    137     36     44 
 20260323    23:26:18       3    130     34     42 
 20260323    23:26:48       0    146     34     42 
 20260323    23:26:48       1    144     37     45 
 20260323    23:26:48       2    137     36     44 
 20260323    23:26:48       3    127     34     42 
 20260323    23:27:18       0    144     34     42 
 20260323    23:27:18       1    144     37     45 
 20260323    23:27:18       2    137     36     44 
 20260323    23:27:18       3    129     35     42 
