#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:08:48       0     93     32     42 
 20260320    15:08:48       1     97     34     43 
 20260320    15:08:48       2     85     34     44 
 20260320    15:08:48       3    100     33     42 
 20260320    15:09:18       0    139     34     41 
 20260320    15:09:18       1    145     36     45 
 20260320    15:09:18       2    133     36     43 
 20260320    15:09:18       3    146     35     42 
 20260320    15:09:48       0    139     34     41 
 20260320    15:09:48       1    145     36     45 
 20260320    15:09:48       2    134     36     45 
 20260320    15:09:48       3    146     35     42 
 20260320    15:10:18       0    139     35     42 
 20260320    15:10:18       1    145     37     45 
 20260320    15:10:18       2    133     36     45 
 20260320    15:10:18       3    146     35     42 
 20260320    15:10:48       0    139     35     43 
 20260320    15:10:48       1    145     36     45 
 20260320    15:10:48       2    133     36     45 
 20260320    15:10:48       3    146     35     42 
 20260320    15:11:18       0    139     34     42 
 20260320    15:11:18       1    145     36     45 
 20260320    15:11:18       2    133     36     45 
 20260320    15:11:18       3    146     35     42 
 20260320    15:11:48       0    139     34     43 
 20260320    15:11:48       1    145     36     45 
 20260320    15:11:48       2    133     36     45 
 20260320    15:11:48       3    146     35     42 
 20260320    15:12:19       0    139     34     43 
 20260320    15:12:19       1    145     36     45 
 20260320    15:12:19       2    133     36     45 
 20260320    15:12:19       3    146     35     42 
 20260320    15:12:49       0    139     34     43 
 20260320    15:12:49       1    145     36     45 
 20260320    15:12:49       2    133     36     45 
 20260320    15:12:49       3    146     35     42 
 20260320    15:13:19       0    139     34     42 
 20260320    15:13:19       1    145     36     45 
 20260320    15:13:19       2    133     36     45 
 20260320    15:13:19       3    146     35     42 
 20260320    15:13:49       0    139     34     43 
 20260320    15:13:49       1    145     36     45 
 20260320    15:13:49       2    133     36     45 
 20260320    15:13:49       3    146     35     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:14:19       0    139     34     42 
 20260320    15:14:19       1    145     36     45 
 20260320    15:14:19       2    133     36     45 
 20260320    15:14:19       3    146     35     42 
 20260320    15:14:49       0    139     34     43 
 20260320    15:14:49       1    145     36     45 
 20260320    15:14:49       2    133     36     45 
 20260320    15:14:49       3    146     35     42 
 20260320    15:15:19       0    139     34     43 
 20260320    15:15:19       1    145     36     45 
 20260320    15:15:19       2    133     36     45 
 20260320    15:15:19       3    146     35     42 
 20260320    15:15:49       0    139     34     43 
 20260320    15:15:49       1    145     36     45 
 20260320    15:15:49       2    133     36     45 
 20260320    15:15:49       3    146     35     42 
 20260320    15:16:19       0    139     34     43 
 20260320    15:16:19       1    145     36     45 
 20260320    15:16:19       2    133     36     45 
 20260320    15:16:19       3    146     35     42 
 20260320    15:16:49       0    140     34     43 
 20260320    15:16:49       1    145     37     45 
 20260320    15:16:49       2    133     36     45 
 20260320    15:16:49       3    146     35     42 
 20260320    15:17:19       0    140     34     43 
 20260320    15:17:19       1    145     37     46 
 20260320    15:17:19       2    134     36     45 
 20260320    15:17:19       3    146     35     42 
 20260320    15:17:49       0    140     34     43 
 20260320    15:17:49       1    145     37     45 
 20260320    15:17:49       2    133     36     45 
 20260320    15:17:49       3    146     35     42 
 20260320    15:18:19       0    140     34     43 
 20260320    15:18:19       1    145     37     45 
 20260320    15:18:19       2    133     36     45 
 20260320    15:18:19       3    146     35     42 
 20260320    15:18:49       0    140     34     43 
 20260320    15:18:49       1    145     37     45 
 20260320    15:18:49       2    133     37     45 
 20260320    15:18:49       3    146     35     42 
 20260320    15:19:19       0    140     34     43 
 20260320    15:19:19       1    145     37     45 
 20260320    15:19:19       2    133     36     45 
 20260320    15:19:19       3    146     35     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:19:49       0    140     35     43 
 20260320    15:19:49       1    145     37     45 
 20260320    15:19:49       2    133     37     45 
 20260320    15:19:49       3    146     35     42 
 20260320    15:20:19       0    139     35     43 
 20260320    15:20:19       1    145     37     45 
 20260320    15:20:19       2    133     37     45 
