#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:41:05       0     95     32     40 
 20260323    23:41:05       1     95     34     42 
 20260323    23:41:05       2     98     34     44 
 20260323    23:41:05       3     87     32     41 
 20260323    23:41:35       0    141     34     40 
 20260323    23:41:35       1    142     36     42 
 20260323    23:41:35       2    146     36     45 
 20260323    23:41:35       3    133     34     42 
 20260323    23:42:05       0    140     34     40 
 20260323    23:42:05       1    142     36     42 
 20260323    23:42:05       2    146     37     45 
 20260323    23:42:05       3    133     34     42 
 20260323    23:42:35       0    140     34     40 
 20260323    23:42:35       1    142     36     42 
 20260323    23:42:35       2    146     37     45 
 20260323    23:42:35       3    133     35     41 
 20260323    23:43:05       0    141     34     42 
 20260323    23:43:05       1    143     37     43 
 20260323    23:43:05       2    146     37     45 
 20260323    23:43:05       3    134     35     42 
 20260323    23:43:35       0    140     34     41 
 20260323    23:43:35       1    143     37     43 
 20260323    23:43:35       2    146     37     43 
 20260323    23:43:35       3    134     35     42 
 20260323    23:44:05       0    140     34     40 
 20260323    23:44:05       1    142     36     43 
 20260323    23:44:05       2    146     37     43 
 20260323    23:44:05       3    134     34     41 
 20260323    23:44:35       0    140     34     40 
 20260323    23:44:35       1    142     36     42 
 20260323    23:44:35       2    146     36     43 
 20260323    23:44:35       3    133     34     41 
 20260323    23:45:05       0    140     34     41 
 20260323    23:45:05       1    142     36     42 
 20260323    23:45:05       2    146     37     45 
 20260323    23:45:05       3    134     34     41 
 20260323    23:45:35       0    141     34     40 
 20260323    23:45:35       1    142     36     42 
 20260323    23:45:35       2    146     37     45 
 20260323    23:45:35       3    133     34     41 
 20260323    23:46:05       0    140     34     40 
 20260323    23:46:05       1    142     36     42 
 20260323    23:46:05       2    146     37     45 
 20260323    23:46:05       3    134     34     41 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:46:35       0    140     34     40 
 20260323    23:46:35       1    143     36     42 
 20260323    23:46:35       2    146     37     45 
 20260323    23:46:35       3    134     34     42 
 20260323    23:47:05       0    140     34     40 
 20260323    23:47:05       1    142     36     42 
 20260323    23:47:05       2    146     37     44 
 20260323    23:47:05       3    133     34     42 
 20260323    23:47:35       0    140     34     40 
 20260323    23:47:35       1    142     36     42 
 20260323    23:47:35       2    146     37     45 
 20260323    23:47:35       3    134     34     41 
 20260323    23:48:05       0    140     34     40 
 20260323    23:48:05       1    142     37     43 
 20260323    23:48:05       2    146     37     45 
 20260323    23:48:05       3    134     35     42 
 20260323    23:48:35       0    140     35     42 
 20260323    23:48:35       1    143     37     43 
 20260323    23:48:35       2    146     37     45 
 20260323    23:48:35       3    134     35     42 
 20260323    23:49:05       0    140     34     42 
 20260323    23:49:05       1    143     37     43 
 20260323    23:49:05       2    146     37     45 
 20260323    23:49:05       3    134     35     42 
 20260323    23:49:35       0    140     34     40 
 20260323    23:49:35       1    142     36     42 
 20260323    23:49:35       2    146     37     45 
 20260323    23:49:35       3    134     34     41 
 20260323    23:50:05       0    140     34     40 
 20260323    23:50:05       1    142     36     42 
 20260323    23:50:05       2    146     37     45 
 20260323    23:50:05       3    133     34     42 
 20260323    23:50:35       0    140     34     42 
 20260323    23:50:35       1    142     36     43 
 20260323    23:50:35       2    146     37     45 
 20260323    23:50:35       3    134     34     42 
 20260323    23:51:05       0    140     34     40 
 20260323    23:51:05       1    142     36     43 
 20260323    23:51:05       2    146     37     45 
 20260323    23:51:05       3    134     34     42 
 20260323    23:51:35       0    140     34     40 
 20260323    23:51:35       1    142     36     42 
 20260323    23:51:35       2    146     37     45 
 20260323    23:51:35       3    134     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:52:05       0    140     34     40 
 20260323    23:52:05       1    143     36     43 
 20260323    23:52:05       2    146     37     45 
 20260323    23:52:05       3    134     34     42 
 20260323    23:52:35       0    140     34     40 
 20260323    23:52:35       1    142     36     42 
 20260323    23:52:35       2    146     37     45 
 20260323    23:52:35       3    134     34     42 
 20260323    23:53:05       0    140     34     40 
 20260323    23:53:05       1    142     36     42 
 20260323    23:53:05       2    146     37     44 
 20260323    23:53:05       3    134     34     42 
 20260323    23:53:35       0    140     34     40 
 20260323    23:53:35       1    142     36     42 
 20260323    23:53:35       2    146     37     45 
 20260323    23:53:35       3    134     34     42 
 20260323    23:54:05       0    140     34     40 
 20260323    23:54:05       1    143     36     43 
 20260323    23:54:05       2    146     37     45 
 20260323    23:54:05       3    134     35     42 
 20260323    23:54:35       0    140     34     42 
 20260323    23:54:35       1    142     37     43 
 20260323    23:54:35       2    146     37     45 
 20260323    23:54:35       3    134     35     42 
 20260323    23:55:05       0    140     34     42 
 20260323    23:55:05       1    142     37     43 
 20260323    23:55:05       2    146     37     45 
 20260323    23:55:05       3    134     35     42 
 20260323    23:55:35       0    140     34     42 
 20260323    23:55:35       1    143     37     43 
 20260323    23:55:35       2    146     37     45 
 20260323    23:55:35       3    134     35     42 
 20260323    23:56:05       0    140     34     42 
 20260323    23:56:05       1    143     37     43 
 20260323    23:56:05       2    146     37     45 
 20260323    23:56:05       3    134     35     42 
 20260323    23:56:35       0    141     35     42 
 20260323    23:56:35       1    143     37     44 
 20260323    23:56:35       2    146     37     45 
 20260323    23:56:35       3    134     35     42 
 20260323    23:57:05       0    140     34     42 
 20260323    23:57:05       1    143     37     44 
 20260323    23:57:05       2    146     37     45 
 20260323    23:57:05       3    134     35     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    23:57:35       0    141     34     42 
 20260323    23:57:35       1    142     37     44 
 20260323    23:57:35       2    146     37     45 
 20260323    23:57:35       3    134     35     42 
 20260323    23:58:05       0    141     34     41 
 20260323    23:58:05       1    142     37     43 
 20260323    23:58:05       2    146     37     45 
 20260323    23:58:05       3    134     35     42 
 20260323    23:58:35       0    140     34     42 
 20260323    23:58:35       1    143     37     44 
 20260323    23:58:35       2    146     37     45 
 20260323    23:58:35       3    134     35     42 
 20260323    23:59:05       0    141     34     42 
 20260323    23:59:05       1    142     37     43 
 20260323    23:59:05       2    146     37     45 
 20260323    23:59:05       3    134     35     42 
 20260323    23:59:35       0    141     34     41 
 20260323    23:59:35       1    143     37     43 
 20260323    23:59:35       2    146     37     45 
 20260323    23:59:35       3    134     35     42 
 20260324    00:00:05       0    140     34     42 
 20260324    00:00:05       1    143     37     43 
 20260324    00:00:05       2    146     37     45 
 20260324    00:00:05       3    134     35     42 
 20260324    00:00:35       0    140     35     42 
 20260324    00:00:35       1    143     37     44 
 20260324    00:00:35       2    146     37     45 
