#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:39:39       0     90     34     44 
 20260321    07:39:39       1     79     34     44 
 20260321    07:39:39       2    100     34     43 
 20260321    07:39:39       3     95     36     42 
 20260321    07:40:09       0    119     36     43 
 20260321    07:40:09       1     78     34     43 
 20260321    07:40:09       2     99     34     44 
 20260321    07:40:09       3     95     36     43 
 20260321    07:40:39       0    136     36     44 
 20260321    07:40:39       1    124     37     45 
 20260321    07:40:39       2    148     37     45 
 20260321    07:40:39       3    145     38     44 
 20260321    07:41:09       0    136     36     44 
 20260321    07:41:09       1    124     37     45 
 20260321    07:41:09       2    148     37     44 
 20260321    07:41:09       3    145     38     45 
 20260321    07:41:39       0    136     36     44 
 20260321    07:41:39       1    124     37     46 
 20260321    07:41:39       2    148     37     44 
 20260321    07:41:39       3    145     38     44 
 20260321    07:42:09       0    136     37     44 
 20260321    07:42:09       1    124     37     46 
 20260321    07:42:09       2    149     37     44 
 20260321    07:42:09       3    145     38     44 
 20260321    07:42:39       0    136     37     44 
 20260321    07:42:39       1    124     37     46 
 20260321    07:42:39       2    149     37     45 
 20260321    07:42:39       3    145     38     44 
 20260321    07:43:09       0    136     36     44 
 20260321    07:43:09       1    124     37     46 
 20260321    07:43:09       2    149     37     44 
 20260321    07:43:09       3    145     38     44 
 20260321    07:43:39       0    136     36     44 
 20260321    07:43:39       1    124     37     46 
 20260321    07:43:39       2    149     37     44 
 20260321    07:43:39       3    145     38     44 
 20260321    07:44:09       0    136     36     44 
 20260321    07:44:09       1    124     37     45 
 20260321    07:44:09       2    149     37     44 
 20260321    07:44:09       3    145     38     44 
 20260321    07:44:39       0    136     36     44 
 20260321    07:44:39       1    124     37     45 
 20260321    07:44:39       2    149     37     44 
 20260321    07:44:39       3    145     38     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:45:09       0    136     36     44 
 20260321    07:45:09       1    124     37     46 
 20260321    07:45:09       2    149     37     44 
 20260321    07:45:09       3    145     38     44 
 20260321    07:45:39       0    136     36     44 
 20260321    07:45:39       1    124     37     45 
 20260321    07:45:39       2    149     37     44 
 20260321    07:45:39       3    145     38     44 
 20260321    07:46:09       0    136     36     44 
 20260321    07:46:09       1    124     37     45 
 20260321    07:46:09       2    149     37     44 
 20260321    07:46:09       3    145     38     44 
 20260321    07:46:39       0    136     36     44 
 20260321    07:46:39       1    124     37     45 
 20260321    07:46:39       2    149     37     44 
 20260321    07:46:39       3    144     38     44 
 20260321    07:47:09       0    136     36     44 
 20260321    07:47:09       1    124     37     45 
 20260321    07:47:09       2    149     37     44 
 20260321    07:47:09       3    145     38     44 
 20260321    07:47:39       0    136     36     44 
 20260321    07:47:39       1    124     37     45 
 20260321    07:47:39       2    148     37     44 
 20260321    07:47:39       3    145     38     44 
 20260321    07:48:09       0    136     36     45 
 20260321    07:48:09       1    124     37     45 
 20260321    07:48:09       2    148     37     45 
 20260321    07:48:09       3    145     38     44 
 20260321    07:48:39       0    136     36     44 
 20260321    07:48:39       1    124     37     45 
 20260321    07:48:39       2    148     37     45 
 20260321    07:48:39       3    145     38     44 
 20260321    07:49:09       0    137     36     44 
 20260321    07:49:09       1    125     37     45 
 20260321    07:49:09       2    149     37     44 
 20260321    07:49:09       3    145     38     44 
 20260321    07:49:39       0    136     36     44 
 20260321    07:49:39       1    124     37     45 
 20260321    07:49:39       2    148     37     44 
 20260321    07:49:39       3    145     38     44 
 20260321    07:50:09       0    136     36     44 
 20260321    07:50:09       1    124     37     45 
 20260321    07:50:09       2    149     37     44 
 20260321    07:50:09       3    145     38     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:50:39       0    136     36     44 
 20260321    07:50:39       1    124     37     46 
 20260321    07:50:39       2    148     37     44 
 20260321    07:50:39       3    145     38     44 
 20260321    07:51:09       0    136     36     44 
 20260321    07:51:09       1    124     37     45 
 20260321    07:51:09       2    149     37     44 
 20260321    07:51:09       3    145     38     44 
 20260321    07:51:39       0    136     36     44 
 20260321    07:51:39       1    124     37     45 
 20260321    07:51:39       2    149     37     44 
 20260321    07:51:39       3    145     38     44 
 20260321    07:52:09       0    136     36     45 
 20260321    07:52:09       1    124     37     45 
 20260321    07:52:09       2    149     37     44 
 20260321    07:52:09       3    145     38     44 
 20260321    07:52:39       0    136     36     45 
 20260321    07:52:39       1    124     37     46 
 20260321    07:52:39       2    149     37     44 
 20260321    07:52:39       3    145     38     44 
 20260321    07:53:09       0    136     36     44 
 20260321    07:53:09       1    124     37     46 
 20260321    07:53:09       2    149     37     45 
 20260321    07:53:09       3    145     38     44 
