#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:38:13       0     87     35     44 
 20260323    22:38:13       1     83     36     44 
 20260323    22:38:13       2     76     35     45 
 20260323    22:38:13       3     92     35     44 
 20260323    22:38:44       0    133     37     44 
 20260323    22:38:44       1    133     38     46 
 20260323    22:38:44       2    123     37     45 
 20260323    22:38:44       3    140     37     44 
 20260323    22:39:14       0    133     37     44 
 20260323    22:39:14       1    133     38     46 
 20260323    22:39:14       2    124     38     46 
 20260323    22:39:14       3    140     37     44 
 20260323    22:39:44       0    134     37     45 
 20260323    22:39:44       1    133     38     46 
 20260323    22:39:44       2    123     38     46 
 20260323    22:39:44       3    141     37     45 
 20260323    22:40:14       0    133     37     44 
 20260323    22:40:14       1    133     38     46 
 20260323    22:40:14       2    124     37     46 
 20260323    22:40:14       3    140     37     44 
 20260323    22:40:44       0    133     37     44 
 20260323    22:40:44       1    133     38     46 
 20260323    22:40:44       2    123     37     46 
 20260323    22:40:44       3    140     37     44 
 20260323    22:41:14       0    133     37     44 
 20260323    22:41:14       1    133     38     46 
 20260323    22:41:14       2    124     37     45 
 20260323    22:41:14       3    141     37     44 
 20260323    22:41:44       0    133     37     44 
 20260323    22:41:44       1    133     38     46 
 20260323    22:41:44       2    124     37     45 
 20260323    22:41:44       3    140     37     44 
 20260323    22:42:14       0    133     37     44 
 20260323    22:42:14       1    133     38     46 
 20260323    22:42:14       2    124     37     45 
 20260323    22:42:14       3    141     37     44 
 20260323    22:42:44       0    133     37     44 
 20260323    22:42:44       1    133     38     45 
 20260323    22:42:44       2    124     37     45 
 20260323    22:42:44       3    140     37     44 
 20260323    22:43:14       0    133     37     44 
 20260323    22:43:14       1    133     38     46 
 20260323    22:43:14       2    124     37     45 
 20260323    22:43:14       3    140     37     44 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:43:44       0    133     37     44 
 20260323    22:43:44       1    133     38     45 
 20260323    22:43:44       2    124     37     45 
 20260323    22:43:44       3    141     37     44 
 20260323    22:44:14       0    133     37     44 
 20260323    22:44:14       1    133     38     45 
 20260323    22:44:14       2    124     37     45 
 20260323    22:44:14       3    140     37     44 
 20260323    22:44:44       0    133     37     44 
 20260323    22:44:44       1    133     38     46 
 20260323    22:44:44       2    123     37     45 
 20260323    22:44:44       3    140     37     44 
 20260323    22:45:14       0    133     37     44 
 20260323    22:45:14       1    133     38     46 
 20260323    22:45:14       2    124     37     45 
 20260323    22:45:14       3    141     37     44 
 20260323    22:45:44       0    133     37     44 
 20260323    22:45:44       1    133     38     44 
 20260323    22:45:44       2    124     37     45 
 20260323    22:45:44       3    140     37     44 
 20260323    22:46:14       0    133     37     44 
 20260323    22:46:14       1    133     38     45 
 20260323    22:46:14       2    124     37     45 
 20260323    22:46:14       3    141     37     44 
