#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:19:29       0     94     34     42 
 20260323    15:19:29       1     80     34     44 
 20260323    15:19:29       2     86     34     44 
 20260323    15:19:29       3    104     34     45 
 20260323    15:19:59       0    141     37     44 
 20260323    15:19:59       1    127     37     45 
 20260323    15:19:59       2    133     36     44 
 20260323    15:19:59       3    155     37     45 
 20260323    15:20:29       0    140     37     44 
 20260323    15:20:29       1    127     37     44 
 20260323    15:20:29       2    133     37     44 
 20260323    15:20:29       3    154     37     45 
 20260323    15:20:59       0    140     37     44 
 20260323    15:20:59       1    126     37     44 
 20260323    15:20:59       2    133     37     44 
 20260323    15:20:59       3    154     37     45 
 20260323    15:21:29       0    140     37     44 
 20260323    15:21:29       1    126     37     45 
 20260323    15:21:29       2    133     37     44 
 20260323    15:21:29       3    155     37     47 
 20260323    15:21:59       0    140     37     44 
 20260323    15:21:59       1    126     37     44 
 20260323    15:21:59       2    133     37     44 
 20260323    15:21:59       3    155     37     46 
 20260323    15:22:29       0    140     37     44 
 20260323    15:22:29       1    126     37     45 
 20260323    15:22:29       2    133     37     44 
 20260323    15:22:29       3    155     37     47 
 20260323    15:22:59       0    140     37     44 
 20260323    15:22:59       1    126     37     44 
 20260323    15:22:59       2    134     37     46 
 20260323    15:22:59       3    155     37     47 
 20260323    15:23:29       0    140     37     44 
 20260323    15:23:29       1    126     37     44 
 20260323    15:23:29       2    134     37     46 
 20260323    15:23:29       3    155     37     47 
 20260323    15:23:59       0    140     37     44 
 20260323    15:23:59       1    126     37     45 
 20260323    15:23:59       2    134     37     44 
 20260323    15:23:59       3    155     37     47 
 20260323    15:24:29       0    140     37     44 
 20260323    15:24:29       1    126     37     45 
 20260323    15:24:29       2    134     37     46 
 20260323    15:24:29       3    155     38     47 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    15:24:59       0    140     37     44 
 20260323    15:24:59       1    126     37     45 
 20260323    15:24:59       2    134     37     46 
 20260323    15:24:59       3    155     38     47 
 20260323    15:25:29       0    141     37     44 
 20260323    15:25:29       1    126     37     46 
 20260323    15:25:29       2    134     37     46 
 20260323    15:25:29       3    155     38     47 
 20260323    15:25:59       0    141     37     44 
 20260323    15:25:59       1    126     37     46 
 20260323    15:25:59       2    134     37     46 
 20260323    15:25:59       3    155     38     47 
 20260323    15:26:29       0    141     37     44 
 20260323    15:26:29       1    126     38     46 
 20260323    15:26:29       2    134     37     46 
 20260323    15:26:29       3    155     38     47 
 20260323    15:26:59       0    141     37     45 
 20260323    15:26:59       1    126     38     46 
 20260323    15:26:59       2    134     37     46 
 20260323    15:26:59       3    155     38     47 
 20260323    15:27:29       0    141     37     45 
 20260323    15:27:29       1    126     38     46 
 20260323    15:27:29       2    134     37     46 
 20260323    15:27:29       3    155     38     47 
 20260323    15:27:59       0    141     37     44 
 20260323    15:27:59       1    126     38     46 
 20260323    15:27:59       2    133     37     46 
 20260323    15:27:59       3    155     38     47 
 20260323    15:28:29       0    141     37     44 
 20260323    15:28:29       1    126     38     46 
 20260323    15:28:29       2    133     37     46 
 20260323    15:28:29       3    155     38     47 
 20260323    15:28:59       0    141     37     44 
 20260323    15:28:59       1    126     38     46 
 20260323    15:28:59       2    134     37     46 
 20260323    15:28:59       3    155     38     47 
 20260323    15:29:29       0    141     37     45 
 20260323    15:29:29       1    126     38     46 
 20260323    15:29:29       2    133     37     46 
 20260323    15:29:29       3    155     38     47 
 20260323    15:29:59       0    140     37     45 
