#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:30:45       0     91     34     44 
 20260323    21:30:45       1    101     35     42 
 20260323    21:30:45       2     81     34     43 
 20260323    21:30:45       3     99     34     43 
 20260323    21:31:15       0    136     36     44 
 20260323    21:31:15       1    100     35     42 
 20260323    21:31:15       2     81     34     43 
 20260323    21:31:15       3     99     34     43 
 20260323    21:31:45       0    136     36     44 
 20260323    21:31:45       1    148     37     42 
 20260323    21:31:45       2    129     36     45 
 20260323    21:31:45       3    146     36     43 
 20260323    21:32:15       0    136     36     44 
 20260323    21:32:15       1    148     37     43 
 20260323    21:32:15       2    129     36     45 
 20260323    21:32:15       3    147     36     43 
 20260323    21:32:45       0    136     36     46 
 20260323    21:32:45       1    148     37     43 
 20260323    21:32:45       2    129     36     45 
 20260323    21:32:45       3    146     37     43 
 20260323    21:33:15       0    136     36     46 
 20260323    21:33:15       1    148     37     44 
 20260323    21:33:15       2    129     36     45 
 20260323    21:33:15       3    146     37     43 
 20260323    21:33:45       0    136     36     46 
 20260323    21:33:45       1    148     37     44 
 20260323    21:33:45       2    128     36     45 
 20260323    21:33:45       3    146     37     43 
 20260323    21:34:15       0    136     36     44 
 20260323    21:34:15       1    148     37     44 
 20260323    21:34:15       2    128     36     45 
 20260323    21:34:15       3    146     37     43 
 20260323    21:34:45       0    136     36     46 
 20260323    21:34:45       1    148     37     44 
 20260323    21:34:45       2    129     36     45 
 20260323    21:34:45       3    146     37     44 
 20260323    21:35:15       0    136     36     46 
 20260323    21:35:15       1    148     37     44 
 20260323    21:35:15       2    128     36     45 
 20260323    21:35:15       3    146     37     45 
 20260323    21:35:45       0    136     36     45 
 20260323    21:35:45       1    148     37     44 
 20260323    21:35:45       2    128     36     45 
 20260323    21:35:45       3    146     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:36:15       0    137     36     46 
 20260323    21:36:15       1    149     37     44 
 20260323    21:36:15       2    129     36     45 
 20260323    21:36:15       3    147     37     45 
 20260323    21:36:45       0    136     36     46 
 20260323    21:36:45       1    148     37     44 
 20260323    21:36:45       2    128     36     45 
 20260323    21:36:45       3    147     37     45 
 20260323    21:37:15       0    136     36     46 
 20260323    21:37:15       1    148     37     44 
 20260323    21:37:15       2    128     36     46 
 20260323    21:37:15       3    146     37     45 
 20260323    21:37:45       0    136     36     46 
 20260323    21:37:45       1    148     37     44 
 20260323    21:37:45       2    128     36     45 
 20260323    21:37:45       3    147     37     45 
