#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:35:16       0     97     35     43 
 20260323    21:35:16       1     97     35     45 
 20260323    21:35:16       2     91     35     44 
 20260323    21:35:16       3     83     35     45 
 20260323    21:35:46       0    147     37     44 
 20260323    21:35:46       1    143     38     45 
 20260323    21:35:46       2    136     37     43 
 20260323    21:35:46       3    130     37     45 
 20260323    21:36:16       0    147     37     44 
 20260323    21:36:16       1    143     38     45 
 20260323    21:36:16       2    137     37     45 
 20260323    21:36:16       3    131     37     46 
 20260323    21:36:46       0    147     37     44 
 20260323    21:36:46       1    144     38     46 
 20260323    21:36:46       2    137     37     45 
 20260323    21:36:46       3    130     37     46 
 20260323    21:37:16       0    147     37     43 
 20260323    21:37:16       1    143     38     45 
 20260323    21:37:16       2    137     37     43 
 20260323    21:37:16       3    130     37     45 
 20260323    21:37:46       0    147     37     43 
 20260323    21:37:46       1    143     38     45 
 20260323    21:37:46       2    137     37     43 
 20260323    21:37:46       3    130     37     46 
 20260323    21:38:16       0    147     37     43 
 20260323    21:38:16       1    143     38     45 
 20260323    21:38:16       2    137     37     44 
 20260323    21:38:16       3    131     37     45 
 20260323    21:38:46       0    147     37     43 
 20260323    21:38:46       1    143     38     45 
 20260323    21:38:46       2    137     37     44 
 20260323    21:38:46       3    130     37     46 
 20260323    21:39:16       0    147     37     44 
 20260323    21:39:16       1    143     38     45 
 20260323    21:39:16       2    137     37     44 
 20260323    21:39:16       3    131     37     46 
 20260323    21:39:46       0    147     37     44 
 20260323    21:39:46       1    143     38     45 
 20260323    21:39:46       2    137     37     44 
 20260323    21:39:46       3    131     37     46 
 20260323    21:40:16       0    147     37     43 
 20260323    21:40:16       1    143     38     45 
 20260323    21:40:16       2    137     37     43 
 20260323    21:40:16       3    131     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:40:46       0    147     37     43 
 20260323    21:40:46       1    143     38     45 
 20260323    21:40:46       2    137     37     43 
 20260323    21:40:46       3    131     37     45 
 20260323    21:41:16       0    147     37     43 
 20260323    21:41:16       1    143     38     45 
 20260323    21:41:16       2    137     37     43 
 20260323    21:41:16       3    131     37     45 
 20260323    21:41:46       0    147     37     43 
 20260323    21:41:46       1    143     38     45 
 20260323    21:41:46       2    137     37     43 
 20260323    21:41:46       3    130     37     45 
 20260323    21:42:16       0    147     37     44 
 20260323    21:42:16       1    143     37     45 
 20260323    21:42:16       2    137     37     43 
 20260323    21:42:16       3    130     37     45 
 20260323    21:42:46       0    147     37     43 
 20260323    21:42:46       1    143     38     45 
 20260323    21:42:46       2    137     37     43 
 20260323    21:42:46       3    131     37     45 
 20260323    21:43:16       0    147     37     43 
 20260323    21:43:16       1    143     38     45 
 20260323    21:43:16       2    137     37     43 
 20260323    21:43:16       3    131     37     45 
 20260323    21:43:46       0    147     37     43 
 20260323    21:43:46       1    143     37     45 
 20260323    21:43:46       2    137     37     43 
 20260323    21:43:46       3    131     37     45 
 20260323    21:44:16       0    147     37     43 
 20260323    21:44:16       1    143     37     45 
 20260323    21:44:16       2    137     37     44 
 20260323    21:44:16       3    130     37     45 
 20260323    21:44:46       0    147     37     43 
 20260323    21:44:46       1    143     37     45 
 20260323    21:44:46       2    137     37     44 
 20260323    21:44:46       3    130     37     46 
 20260323    21:45:16       0    147     37     43 
 20260323    21:45:16       1    143     37     45 
 20260323    21:45:16       2    137     37     44 
 20260323    21:45:16       3    131     37     45 
 20260323    21:45:46       0    147     37     43 
 20260323    21:45:46       1    143     37     45 
 20260323    21:45:46       2    137     37     43 
 20260323    21:45:46       3    130     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:46:16       0    147     37     43 
 20260323    21:46:16       1    143     37     45 
 20260323    21:46:16       2    137     37     43 
 20260323    21:46:16       3    130     37     45 
 20260323    21:46:46       0    147     37     43 
 20260323    21:46:46       1    143     37     45 
 20260323    21:46:46       2    137     37     44 
 20260323    21:46:46       3    130     37     45 
 20260323    21:47:16       0    147     37     43 
 20260323    21:47:16       1    143     37     45 
 20260323    21:47:16       2    137     37     43 
 20260323    21:47:16       3    130     37     45 
 20260323    21:47:46       0    159     38     44 
 20260323    21:47:46       1    155     39     45 
 20260323    21:47:46       2    149     38     45 
 20260323    21:47:46       3    142     38     46 
 20260323    21:48:16       0    159     38     44 
 20260323    21:48:16       1    156     39     45 
 20260323    21:48:16       2    150     38     45 
 20260323    21:48:16       3    143     38     46 
 20260323    21:48:46       0    146     37     44 
 20260323    21:48:46       1    143     38     45 
 20260323    21:48:46       2    139     37     45 
 20260323    21:48:46       3    130     37     45 
 20260323    21:49:16       0    145     37     43 
 20260323    21:49:16       1    143     38     45 
 20260323    21:49:16       2    139     37     43 
 20260323    21:49:16       3    130     37     45 
 20260323    21:49:46       0    145     37     43 
 20260323    21:49:46       1    143     37     45 
 20260323    21:49:46       2    139     37     43 
 20260323    21:49:46       3    130     37     45 
 20260323    21:50:16       0    158     38     44 
 20260323    21:50:16       1    155     39     45 
 20260323    21:50:16       2    149     38     45 
 20260323    21:50:16       3    142     38     46 
 20260323    21:50:46       0    160     38     44 
 20260323    21:50:46       1    157     39     45 
 20260323    21:50:46       2    150     38     45 
 20260323    21:50:46       3    144     38     46 
 20260323    21:51:16       0    145     37     43 
 20260323    21:51:16       1    143     38     45 
 20260323    21:51:16       2    138     37     43 
 20260323    21:51:16       3    130     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:51:46       0    159     38     44 
 20260323    21:51:46       1    156     39     45 
 20260323    21:51:46       2    150     38     45 
 20260323    21:51:46       3    143     38     46 
 20260323    21:52:16       0    158     37     44 
 20260323    21:52:16       1    155     38     45 
 20260323    21:52:16       2    148     38     45 
 20260323    21:52:16       3    142     38     46 
 20260323    21:52:46       0    160     38     44 
 20260323    21:52:46       1    157     39     45 
 20260323    21:52:46       2    150     38     45 
 20260323    21:52:46       3    143     38     46 
 20260323    21:53:16       0    160     38     44 
 20260323    21:53:16       1    157     39     45 
 20260323    21:53:16       2    150     38     45 
 20260323    21:53:16       3    143     38     46 
 20260323    21:53:46       0    147     37     43 
 20260323    21:53:46       1    144     38     45 
 20260323    21:53:46       2    139     37     43 
 20260323    21:53:46       3    130     37     45 
 20260323    21:54:16       0    147     37     44 
 20260323    21:54:16       1    143     37     45 
 20260323    21:54:16       2    139     37     43 
 20260323    21:54:16       3    130     37     45 
 20260323    21:54:46       0    147     37     43 
 20260323    21:54:46       1    143     37     45 
 20260323    21:54:46       2    139     37     43 
 20260323    21:54:46       3    130     37     45 
 20260323    21:55:16       0    157     38     44 
 20260323    21:55:16       1    155     39     45 
 20260323    21:55:16       2    148     38     45 
 20260323    21:55:16       3    141     38     46 
 20260323    21:55:46       0    160     38     44 
 20260323    21:55:46       1    157     39     45 
 20260323    21:55:46       2    150     38     45 
 20260323    21:55:46       3    143     38     46 
 20260323    21:56:16       0    160     38     44 
 20260323    21:56:16       1    157     39     47 
 20260323    21:56:16       2    151     38     45 
 20260323    21:56:16       3    143     38     46 
 20260323    21:56:46       0    159     38     44 
 20260323    21:56:46       1    156     39     45 
 20260323    21:56:46       2    150     38     45 
 20260323    21:56:46       3    142     38     46 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:57:16       0    160     38     44 
 20260323    21:57:16       1    156     39     45 
 20260323    21:57:16       2    150     38     45 
 20260323    21:57:16       3    144     38     46 
 20260323    21:57:46       0    146     37     43 
 20260323    21:57:46       1    143     37     45 
 20260323    21:57:46       2    138     37     44 
 20260323    21:57:46       3    130     37     45 
 20260323    21:58:16       0    146     37     43 
 20260323    21:58:16       1    143     37     45 
 20260323    21:58:16       2    138     37     43 
 20260323    21:58:16       3    130     37     45 
 20260323    21:58:46       0    146     37     43 
 20260323    21:58:46       1    143     38     45 
 20260323    21:58:46       2    138     37     43 
 20260323    21:58:46       3    131     37     46 
 20260323    21:59:16       0    159     38     44 
 20260323    21:59:16       1    156     39     45 
 20260323    21:59:16       2    150     38     45 
 20260323    21:59:16       3    143     38     46 
 20260323    21:59:46       0    160     38     44 
 20260323    21:59:46       1    156     39     45 
 20260323    21:59:46       2    149     38     45 
 20260323    21:59:46       3    143     38     46 
 20260323    22:00:16       0    158     38     44 
 20260323    22:00:16       1    155     39     45 
 20260323    22:00:16       2    149     38     45 
 20260323    22:00:16       3    142     38     46 
 20260323    22:00:46       0    159     38     44 
 20260323    22:00:46       1    156     39     45 
 20260323    22:00:46       2    150     38     45 
 20260323    22:00:46       3    143     38     46 
 20260323    22:01:16       0    159     38     44 
 20260323    22:01:16       1    156     39     45 
 20260323    22:01:16       2    150     38     45 
 20260323    22:01:16       3    143     38     46 
 20260323    22:01:46       0    185     38     44 
 20260323    22:01:46       1    182     39     46 
 20260323    22:01:46       2    175     38     45 
 20260323    22:01:46       3    169     38     46 
 20260323    22:02:16       0    147     37     43 
 20260323    22:02:16       1    144     37     45 
 20260323    22:02:16       2    139     37     43 
 20260323    22:02:16       3    131     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:02:46       0    147     36     43 
 20260323    22:02:46       1    143     37     45 
 20260323    22:02:46       2    139     37     44 
 20260323    22:02:46       3    131     37     45 
 20260323    22:03:16       0    158     38     45 
 20260323    22:03:16       1    155     39     45 
 20260323    22:03:16       2    149     38     45 
 20260323    22:03:16       3    141     38     46 
 20260323    22:03:46       0    160     38     44 
 20260323    22:03:46       1    157     39     45 
 20260323    22:03:46       2    150     38     45 
 20260323    22:03:46       3    144     38     46 
 20260323    22:04:16       0    228     40     50 
 20260323    22:04:16       1    226     42     49 
 20260323    22:04:16       2    142     39     45 
 20260323    22:04:16       3    173     40     49 
 20260323    22:04:46       0    159     37     44 
 20260323    22:04:46       1    155     39     45 
 20260323    22:04:46       2    149     38     45 
 20260323    22:04:46       3    142     38     46 
 20260323    22:05:16       0    160     38     44 
 20260323    22:05:16       1    157     39     45 
 20260323    22:05:16       2    150     38     45 
 20260323    22:05:16       3    143     38     46 
 20260323    22:05:46       0    146     37     43 
 20260323    22:05:46       1    143     38     45 
 20260323    22:05:46       2    138     37     43 
 20260323    22:05:46       3    130     37     45 
 20260323    22:06:16       0    146     37     43 
 20260323    22:06:16       1    143     37     45 
 20260323    22:06:16       2    138     37     43 
 20260323    22:06:16       3    130     37     45 
 20260323    22:06:46       0    146     37     44 
 20260323    22:06:46       1    143     37     45 
 20260323    22:06:46       2    138     37     43 
 20260323    22:06:46       3    130     37     45 
 20260323    22:07:16       0    160     38     44 
 20260323    22:07:16       1    156     39     45 
 20260323    22:07:16       2    150     38     45 
 20260323    22:07:16       3    143     38     46 
 20260323    22:07:46       0    160     38     44 
 20260323    22:07:46       1    156     39     45 
 20260323    22:07:46       2    150     38     45 
 20260323    22:07:46       3    143     38     46 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:08:16       0    159     38     44 
 20260323    22:08:16       1    156     39     45 
 20260323    22:08:16       2    150     38     45 
 20260323    22:08:16       3    143     38     46 
 20260323    22:08:46       0    158     38     44 
 20260323    22:08:46       1    154     39     45 
 20260323    22:08:46       2    148     38     45 
 20260323    22:08:46       3    141     38     46 
 20260323    22:09:16       0    160     38     44 
 20260323    22:09:16       1    157     39     45 
 20260323    22:09:16       2    150     38     45 
 20260323    22:09:16       3    143     38     46 
 20260323    22:09:46       0    159     38     44 
 20260323    22:09:46       1    156     39     47 
 20260323    22:09:46       2    150     38     45 
 20260323    22:09:46       3    143     39     46 
 20260323    22:10:16       0    147     37     43 
 20260323    22:10:16       1    144     38     45 
