#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:08:46       0     96     32     41 
 20260320    15:08:46       1     92     34     44 
 20260320    15:08:46       2     92     34     43 
 20260320    15:08:46       3     90     32     41 
 20260320    15:09:16       0    145     34     42 
 20260320    15:09:16       1    138     36     44 
 20260320    15:09:16       2    140     37     43 
 20260320    15:09:16       3    134     34     41 
 20260320    15:09:46       0    143     34     42 
 20260320    15:09:46       1    139     36     45 
 20260320    15:09:46       2    141     37     43 
 20260320    15:09:46       3    134     34     41 
 20260320    15:10:16       0    144     34     43 
 20260320    15:10:16       1    139     37     45 
 20260320    15:10:16       2    140     37     43 
 20260320    15:10:16       3    134     34     43 
 20260320    15:10:46       0    143     34     43 
 20260320    15:10:46       1    139     37     45 
 20260320    15:10:46       2    140     37     43 
 20260320    15:10:46       3    133     34     43 
 20260320    15:11:16       0    143     34     43 
 20260320    15:11:16       1    139     37     45 
 20260320    15:11:16       2    140     37     43 
 20260320    15:11:16       3    134     34     43 
 20260320    15:11:46       0    143     34     43 
 20260320    15:11:46       1    139     37     45 
 20260320    15:11:46       2    140     37     43 
 20260320    15:11:46       3    134     34     43 
 20260320    15:12:16       0    143     34     43 
 20260320    15:12:16       1    138     37     45 
 20260320    15:12:16       2    140     37     43 
 20260320    15:12:16       3    133     34     43 
 20260320    15:12:46       0    143     34     43 
 20260320    15:12:46       1    138     37     45 
 20260320    15:12:46       2    140     37     43 
 20260320    15:12:46       3    134     34     43 
 20260320    15:13:16       0    143     34     43 
 20260320    15:13:16       1    138     37     45 
 20260320    15:13:16       2    140     37     43 
 20260320    15:13:16       3    134     34     43 
 20260320    15:13:46       0    143     34     43 
 20260320    15:13:46       1    139     37     45 
 20260320    15:13:46       2    140     37     43 
 20260320    15:13:46       3    134     34     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:14:16       0    143     34     43 
 20260320    15:14:16       1    138     37     45 
 20260320    15:14:16       2    140     37     43 
 20260320    15:14:16       3    134     34     43 
 20260320    15:14:46       0    143     34     43 
 20260320    15:14:46       1    139     37     45 
 20260320    15:14:46       2    140     37     43 
 20260320    15:14:46       3    134     34     43 
 20260320    15:15:16       0    143     34     43 
 20260320    15:15:16       1    138     37     45 
 20260320    15:15:16       2    140     37     43 
 20260320    15:15:16       3    134     34     43 
 20260320    15:15:46       0    143     34     43 
 20260320    15:15:46       1    138     37     45 
 20260320    15:15:46       2    140     37     43 
 20260320    15:15:46       3    134     34     43 
 20260320    15:16:16       0    143     34     43 
 20260320    15:16:16       1    138     37     45 
 20260320    15:16:16       2    140     37     43 
 20260320    15:16:16       3    134     34     43 
 20260320    15:16:46       0    143     34     43 
 20260320    15:16:46       1    138     37     45 
 20260320    15:16:46       2    140     37     43 
 20260320    15:16:46       3    134     34     43 
 20260320    15:17:16       0    143     34     43 
 20260320    15:17:16       1    138     37     45 
 20260320    15:17:16       2    140     37     43 
 20260320    15:17:16       3    133     34     43 
 20260320    15:17:46       0    143     34     43 
 20260320    15:17:46       1    139     37     45 
 20260320    15:17:46       2    140     37     43 
 20260320    15:17:46       3    134     34     43 
 20260320    15:18:16       0    143     34     43 
 20260320    15:18:16       1    138     37     45 
 20260320    15:18:16       2    140     37     44 
 20260320    15:18:16       3    134     34     43 
 20260320    15:18:46       0    144     34     43 
 20260320    15:18:46       1    138     37     45 
 20260320    15:18:46       2    140     37     43 
 20260320    15:18:46       3    134     34     43 
 20260320    15:19:16       0    144     34     43 
 20260320    15:19:16       1    138     36     45 
 20260320    15:19:16       2    140     37     43 
 20260320    15:19:16       3    134     34     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
