#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:08:46       0     98     34     45 
 20260320    15:08:46       1     89     34     43 
 20260320    15:08:46       2     80     34     42 
 20260320    15:08:46       3     96     34     44 
 20260320    15:09:16       0    145     37     45 
 20260320    15:09:16       1    136     36     43 
 20260320    15:09:16       2    128     36     44 
 20260320    15:09:16       3    142     36     45 
 20260320    15:09:46       0    145     37     45 
 20260320    15:09:46       1    136     37     43 
 20260320    15:09:46       2    127     36     44 
 20260320    15:09:46       3    142     37     44 
 20260320    15:10:16       0    145     37     46 
 20260320    15:10:16       1    136     37     44 
 20260320    15:10:16       2    128     36     45 
 20260320    15:10:16       3    142     37     44 
 20260320    15:10:46       0    145     37     45 
 20260320    15:10:46       1    136     37     44 
 20260320    15:10:46       2    128     36     44 
 20260320    15:10:46       3    142     37     44 
 20260320    15:11:16       0    145     37     45 
 20260320    15:11:16       1    136     37     44 
 20260320    15:11:16       2    128     36     44 
 20260320    15:11:16       3    142     37     44 
 20260320    15:11:46       0    145     37     45 
 20260320    15:11:46       1    136     37     44 
 20260320    15:11:46       2    128     36     44 
 20260320    15:11:46       3    142     37     45 
 20260320    15:12:16       0    145     37     45 
 20260320    15:12:16       1    136     37     44 
 20260320    15:12:16       2    128     36     44 
 20260320    15:12:16       3    142     37     44 
 20260320    15:12:46       0    145     37     45 
 20260320    15:12:46       1    136     37     44 
 20260320    15:12:46       2    128     36     44 
 20260320    15:12:46       3    142     37     44 
 20260320    15:13:16       0    145     37     45 
 20260320    15:13:16       1    136     37     44 
 20260320    15:13:16       2    128     36     44 
 20260320    15:13:16       3    142     37     45 
 20260320    15:13:46       0    145     37     45 
 20260320    15:13:46       1    136     37     44 
 20260320    15:13:46       2    128     36     44 
 20260320    15:13:46       3    142     37     45 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260320    15:14:16       0    145     37     45 
 20260320    15:14:16       1    136     37     44 
 20260320    15:14:16       2    128     36     44 
 20260320    15:14:16       3    142     37     45 
 20260320    15:14:46       0    145     37     45 
 20260320    15:14:46       1    136     37     44 
 20260320    15:14:46       2    128     36     44 
 20260320    15:14:46       3    142     37     46 
 20260320    15:15:16       0    145     37     45 
 20260320    15:15:16       1    136     37     44 
 20260320    15:15:16       2    128     36     44 
