#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:52:44       0     78     33     41 
 20260321    07:52:44       1     92     36     43 
 20260321    07:52:44       2    103     34     42 
 20260321    07:52:44       3    101     33     40 
 20260321    07:53:14       0    124     35     41 
 20260321    07:53:14       1    143     38     44 
 20260321    07:53:14       2    153     36     44 
 20260321    07:53:14       3    147     35     40 
 20260321    07:53:44       0    125     35     41 
 20260321    07:53:44       1    143     39     45 
 20260321    07:53:44       2    153     36     44 
 20260321    07:53:44       3    147     35     40 
 20260321    07:54:14       0    124     35     41 
 20260321    07:54:14       1    143     39     44 
 20260321    07:54:14       2    153     36     44 
 20260321    07:54:14       3    147     35     40 
 20260321    07:54:44       0    124     35     41 
 20260321    07:54:44       1    143     39     44 
 20260321    07:54:44       2    153     36     44 
 20260321    07:54:44       3    147     35     40 
 20260321    07:55:14       0    124     35     41 
 20260321    07:55:14       1    143     39     44 
 20260321    07:55:14       2    153     36     44 
 20260321    07:55:14       3    147     35     40 
 20260321    07:55:44       0    124     35     41 
 20260321    07:55:44       1    143     38     44 
 20260321    07:55:44       2    153     36     44 
 20260321    07:55:44       3    147     35     40 
 20260321    07:56:14       0    124     35     41 
 20260321    07:56:14       1    143     39     44 
 20260321    07:56:14       2    153     36     44 
 20260321    07:56:14       3    147     35     40 
 20260321    07:56:44       0    124     35     41 
 20260321    07:56:44       1    143     39     44 
 20260321    07:56:44       2    153     36     44 
 20260321    07:56:44       3    146     35     40 
 20260321    07:57:14       0    124     35     41 
 20260321    07:57:14       1    143     39     44 
 20260321    07:57:14       2    153     36     44 
 20260321    07:57:14       3    147     35     40 
 20260321    07:57:44       0    124     35     41 
 20260321    07:57:44       1    143     38     44 
 20260321    07:57:44       2    153     36     44 
 20260321    07:57:44       3    147     35     40 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    07:58:14       0    124     35     41 
 20260321    07:58:14       1    143     38     45 
 20260321    07:58:14       2    153     36     44 
 20260321    07:58:14       3    147     35     40 
 20260321    07:58:44       0    124     35     41 
 20260321    07:58:44       1    143     38     44 
 20260321    07:58:44       2    153     36     44 
 20260321    07:58:44       3    147     35     40 
 20260321    07:59:14       0    124     35     41 
 20260321    07:59:14       1    143     38     45 
 20260321    07:59:14       2    153     36     44 
 20260321    07:59:14       3    147     35     41 
 20260321    07:59:45       0    124     35     41 
 20260321    07:59:45       1    143     38     44 
 20260321    07:59:45       2    152     36     44 
 20260321    07:59:45       3    146     35     40 
 20260321    08:00:15       0    124     35     41 
 20260321    08:00:15       1    143     38     45 
 20260321    08:00:15       2    152     36     44 
 20260321    08:00:15       3    146     35     40 
 20260321    08:00:45       0    124     35     41 
 20260321    08:00:45       1    143     38     45 
 20260321    08:00:45       2    152     36     44 
 20260321    08:00:45       3    146     35     40 
 20260321    08:01:15       0    124     35     41 
 20260321    08:01:15       1    143     38     44 
 20260321    08:01:15       2    153     36     44 
 20260321    08:01:15       3    146     35     40 
 20260321    08:01:45       0    124     35     41 
 20260321    08:01:45       1    143     38     45 
 20260321    08:01:45       2    152     36     44 
 20260321    08:01:45       3    147     35     40 
 20260321    08:02:15       0    124     35     41 
 20260321    08:02:15       1    143     38     45 
 20260321    08:02:15       2    153     36     44 
 20260321    08:02:15       3    146     35     40 
 20260321    08:02:45       0    124     35     41 
 20260321    08:02:45       1    143     38     44 
 20260321    08:02:45       2    153     36     44 
 20260321    08:02:45       3    146     35     41 
 20260321    08:03:15       0    124     35     41 
 20260321    08:03:15       1    143     38     44 
 20260321    08:03:15       2    153     36     44 
 20260321    08:03:15       3    146     35     40 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    08:03:45       0    124     35     41 
 20260321    08:03:45       1    143     39     44 
 20260321    08:03:45       2    153     36     44 
 20260321    08:03:45       3    147     35     40 
 20260321    08:04:15       0    124     35     41 
 20260321    08:04:15       1    143     38     44 
 20260321    08:04:15       2    153     36     44 
 20260321    08:04:15       3    147     35     40 
 20260321    08:04:45       0    124     35     41 
 20260321    08:04:45       1    143     38     45 
 20260321    08:04:45       2    153     36     44 
 20260321    08:04:45       3    146     35     41 
 20260321    08:05:15       0    124     35     41 
 20260321    08:05:15       1    143     38     44 
 20260321    08:05:15       2    153     36     44 
 20260321    08:05:15       3    147     35     40 
 20260321    08:05:45       0    124     35     41 
 20260321    08:05:45       1    143     38     45 
 20260321    08:05:45       2    153     36     44 
 20260321    08:05:45       3    147     35     40 
 20260321    08:06:15       0    124     35     41 
 20260321    08:06:15       1    143     38     44 
 20260321    08:06:15       2    153     36     44 
 20260321    08:06:15       3    147     35     40 
 20260321    08:06:45       0    124     35     41 
 20260321    08:06:45       1    143     38     44 
 20260321    08:06:45       2    153     36     44 
 20260321    08:06:45       3    146     35     40 
 20260321    08:07:15       0    124     35     41 
 20260321    08:07:15       1    143     38     44 
 20260321    08:07:15       2    153     36     44 
 20260321    08:07:15       3    146     35     40 
 20260321    08:07:45       0    124     35     41 
 20260321    08:07:45       1    143     38     44 
 20260321    08:07:45       2    153     36     44 
 20260321    08:07:45       3    146     35     40 
 20260321    08:08:15       0    124     35     41 
 20260321    08:08:15       1    143     39     44 
 20260321    08:08:15       2    153     36     44 
 20260321    08:08:15       3    147     35     40 
 20260321    08:08:45       0    124     35     41 
 20260321    08:08:45       1    143     39     44 
 20260321    08:08:45       2    153     36     44 
 20260321    08:08:45       3    146     35     40 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    08:09:15       0    124     35     41 
 20260321    08:09:15       1    143     39     44 
 20260321    08:09:15       2    153     36     44 
 20260321    08:09:15       3    147     35     40 
 20260321    08:09:45       0    124     35     41 
 20260321    08:09:45       1    143     39     44 
 20260321    08:09:45       2    153     36     44 
 20260321    08:09:45       3    147     35     40 
 20260321    08:10:15       0    124     35     41 
 20260321    08:10:15       1    143     39     44 
 20260321    08:10:15       2    153     36     44 
 20260321    08:10:15       3    147     35     40 
 20260321    08:10:45       0    124     35     41 
 20260321    08:10:45       1    143     39     44 
 20260321    08:10:45       2    152     36     44 
 20260321    08:10:45       3    146     35     40 
 20260321    08:11:15       0    124     35     41 
 20260321    08:11:15       1    143     38     44 
 20260321    08:11:15       2    153     36     44 
 20260321    08:11:15       3    147     35     40 
 20260321    08:11:45       0    124     35     41 
 20260321    08:11:45       1    143     38     44 
 20260321    08:11:45       2    152     36     44 
 20260321    08:11:45       3    146     35     40 
 20260321    08:12:15       0    124     35     41 
 20260321    08:12:15       1    143     38     44 
 20260321    08:12:15       2    153     36     44 
 20260321    08:12:15       3    146     35     40 
 20260321    08:12:45       0    124     35     41 
 20260321    08:12:45       1    143     39     44 
 20260321    08:12:45       2    153     36     44 
 20260321    08:12:45       3    147     35     40 
 20260321    08:13:15       0    124     35     41 
 20260321    08:13:15       1    143     38     44 
 20260321    08:13:15       2    153     36     44 
 20260321    08:13:15       3    146     35     40 
 20260321    08:13:45       0    124     35     41 
 20260321    08:13:45       1    143     38     44 
 20260321    08:13:45       2    152     36     44 
 20260321    08:13:45       3    147     35     40 
 20260321    08:14:15       0    124     35     41 
 20260321    08:14:15       1    143     38     44 
 20260321    08:14:15       2    152     36     44 
 20260321    08:14:15       3    146     35     40 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260321    08:14:45       0    124     35     41 
 20260321    08:14:45       1    143     38     44 
 20260321    08:14:45       2    153     36     44 
 20260321    08:14:45       3    147     35     40 
 20260321    08:15:15       0    124     35     41 
 20260321    08:15:15       1    143     38     44 
 20260321    08:15:15       2    152     36     44 
 20260321    08:15:15       3    146     35     40 
 20260321    08:15:45       0    124     35     41 
 20260321    08:15:45       1    143     38     44 
 20260321    08:15:45       2    153     36     44 
 20260321    08:15:45       3    146     35     40 
 20260321    08:16:15       0    124     35     41 
 20260321    08:16:15       1    143     38     44 
 20260321    08:16:15       2    153     36     44 
 20260321    08:16:15       3    147     35     40 
 20260321    08:16:45       0    124     35     41 
 20260321    08:16:45       1    143     39     44 
 20260321    08:16:45       2    152     36     44 
 20260321    08:16:45       3    147     35     40 
 20260321    08:17:15       0    124     35     41 
 20260321    08:17:15       1    143     39     44 
 20260321    08:17:15       2    153     36     44 
 20260321    08:17:15       3    147     35     40 
 20260321    08:17:45       0    124     35     41 
 20260321    08:17:45       1    143     39     44 
 20260321    08:17:45       2    155     36     44 
 20260321    08:17:45       3    149     35     40 
 20260321    08:18:15       0    124     35     41 
 20260321    08:18:15       1    143     38     44 
 20260321    08:18:15       2    155     36     44 
 20260321    08:18:15       3    149     35     40 
 20260321    08:18:45       0    125     35     41 
 20260321    08:18:45       1    144     39     44 
 20260321    08:18:45       2    155     36     44 
 20260321    08:18:45       3    149     35     40 
 20260321    08:19:15       0    133     35     42 
 20260321    08:19:15       1    153     39     44 
 20260321    08:19:15       2    162     36     44 
 20260321    08:19:15       3    158     36     40 
 20260321    08:19:45       0    125     35     41 
 20260321    08:19:45       1    145     39     44 
 20260321    08:19:45       2    154     36     44 
 20260321    08:19:45       3    147     35     40 
#Date        Time         gpu    pwr  gtemp  mtemp 
