#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:35:06       0     97     32     42 
 20260323    21:35:06       1     82     34     43 
 20260323    21:35:06       2     93     34     44 
 20260323    21:35:06       3     94     32     41 
 20260323    21:35:36       0     96     32     41 
 20260323    21:35:36       1    133     37     43 
 20260323    21:35:36       2    139     35     44 
 20260323    21:35:36       3    118     33     41 
 20260323    21:36:06       0    147     34     42 
 20260323    21:36:06       1    129     37     43 
 20260323    21:36:06       2    138     36     44 
 20260323    21:36:06       3    139     34     41 
 20260323    21:36:36       0    147     34     42 
 20260323    21:36:36       1    129     37     43 
 20260323    21:36:36       2    138     36     44 
 20260323    21:36:36       3    139     34     42 
 20260323    21:37:06       0    147     34     42 
 20260323    21:37:06       1    129     37     44 
 20260323    21:37:06       2    138     36     44 
 20260323    21:37:06       3    139     34     41 
 20260323    21:37:36       0    147     34     42 
 20260323    21:37:36       1    129     37     43 
 20260323    21:37:36       2    138     36     44 
 20260323    21:37:36       3    139     34     41 
 20260323    21:38:06       0    147     34     42 
 20260323    21:38:06       1    129     37     43 
 20260323    21:38:06       2    138     36     44 
 20260323    21:38:06       3    139     34     41 
 20260323    21:38:36       0    147     34     41 
 20260323    21:38:36       1    129     37     45 
 20260323    21:38:36       2    138     36     45 
 20260323    21:38:36       3    139     34     41 
 20260323    21:39:07       0    147     34     43 
 20260323    21:39:07       1    129     37     44 
 20260323    21:39:07       2    139     36     45 
 20260323    21:39:07       3    139     34     42 
 20260323    21:39:37       0    147     34     43 
 20260323    21:39:37       1    129     37     45 
 20260323    21:39:37       2    139     36     45 
 20260323    21:39:37       3    139     34     41 
 20260323    21:40:07       0    147     34     43 
 20260323    21:40:07       1    129     37     45 
 20260323    21:40:07       2    139     36     45 
 20260323    21:40:07       3    139     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:40:37       0    148     34     43 
 20260323    21:40:37       1    129     37     45 
 20260323    21:40:37       2    138     36     45 
 20260323    21:40:37       3    139     34     42 
 20260323    21:41:07       0    147     34     42 
 20260323    21:41:07       1    129     37     43 
 20260323    21:41:07       2    138     36     45 
 20260323    21:41:07       3    139     34     41 
 20260323    21:41:37       0    146     34     43 
 20260323    21:41:37       1    129     37     44 
 20260323    21:41:37       2    139     36     45 
 20260323    21:41:37       3    139     34     41 
 20260323    21:42:07       0    147     34     43 
 20260323    21:42:07       1    129     37     43 
 20260323    21:42:07       2    139     36     45 
 20260323    21:42:07       3    139     34     41 
 20260323    21:42:37       0    147     34     43 
 20260323    21:42:37       1    129     37     45 
 20260323    21:42:37       2    139     36     45 
 20260323    21:42:37       3    139     34     41 
 20260323    21:43:07       0    146     34     41 
 20260323    21:43:07       1    129     37     43 
 20260323    21:43:07       2    138     36     45 
 20260323    21:43:07       3    139     34     41 
 20260323    21:43:37       0    146     34     41 
 20260323    21:43:37       1    129     37     44 
 20260323    21:43:37       2    138     36     45 
 20260323    21:43:37       3    139     34     42 
 20260323    21:44:07       0    146     34     41 
 20260323    21:44:07       1    129     37     43 
 20260323    21:44:07       2    138     36     44 
 20260323    21:44:07       3    139     34     41 
 20260323    21:44:37       0    147     34     41 
 20260323    21:44:37       1    129     37     43 
 20260323    21:44:37       2    138     36     44 
 20260323    21:44:37       3    139     34     42 
 20260323    21:45:07       0    146     34     41 
 20260323    21:45:07       1    129     37     43 
 20260323    21:45:07       2    138     36     45 
 20260323    21:45:07       3    139     34     41 
 20260323    21:45:37       0    146     34     43 
 20260323    21:45:37       1    129     37     44 
 20260323    21:45:37       2    138     36     45 
 20260323    21:45:37       3    139     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:46:07       0    146     34     42 
 20260323    21:46:07       1    129     37     43 
 20260323    21:46:07       2    138     36     44 
 20260323    21:46:07       3    139     34     42 
 20260323    21:46:37       0    146     34     43 
 20260323    21:46:37       1    129     37     43 
 20260323    21:46:37       2    138     36     45 
 20260323    21:46:37       3    139     34     41 
 20260323    21:47:07       0    147     34     42 
 20260323    21:47:07       1    129     37     43 
 20260323    21:47:07       2    138     36     44 
 20260323    21:47:07       3    139     34     41 
 20260323    21:47:37       0    146     34     43 
 20260323    21:47:37       1    129     37     43 
 20260323    21:47:37       2    138     36     44 
 20260323    21:47:37       3    139     34     42 
 20260323    21:48:07       0    146     34     43 
 20260323    21:48:07       1    129     37     44 
 20260323    21:48:07       2    138     36     44 
 20260323    21:48:07       3    139     34     41 
 20260323    21:48:37       0    146     34     42 
 20260323    21:48:37       1    129     37     44 
 20260323    21:48:37       2    138     36     45 
 20260323    21:48:37       3    139     34     42 
 20260323    21:49:07       0    146     34     43 
 20260323    21:49:07       1    129     37     44 
 20260323    21:49:07       2    138     36     45 
 20260323    21:49:07       3    139     34     41 
 20260323    21:49:37       0    146     34     42 
 20260323    21:49:37       1    129     37     44 
 20260323    21:49:37       2    138     36     44 
 20260323    21:49:37       3    139     34     41 
 20260323    21:50:07       0    146     34     43 
 20260323    21:50:07       1    129     37     44 
 20260323    21:50:07       2    138     36     45 
 20260323    21:50:07       3    139     34     41 
 20260323    21:50:37       0    146     34     41 
 20260323    21:50:37       1    129     37     43 
 20260323    21:50:37       2    139     36     44 
 20260323    21:50:37       3    139     34     41 
 20260323    21:51:07       0    146     34     43 
 20260323    21:51:07       1    129     37     44 
 20260323    21:51:07       2    139     36     44 
 20260323    21:51:07       3    139     34     42 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:51:37       0    146     34     41 
 20260323    21:51:37       1    129     37     44 
 20260323    21:51:37       2    138     36     44 
 20260323    21:51:37       3    139     34     42 
 20260323    21:52:07       0    146     34     42 
 20260323    21:52:07       1    129     37     43 
 20260323    21:52:07       2    138     36     44 
 20260323    21:52:07       3    139     34     41 
 20260323    21:52:37       0    146     34     42 
 20260323    21:52:37       1    129     37     43 
 20260323    21:52:37       2    138     36     45 
 20260323    21:52:37       3    139     34     41 
 20260323    21:53:07       0    146     34     42 
 20260323    21:53:07       1    129     37     43 
 20260323    21:53:07       2    139     36     45 
 20260323    21:53:07       3    139     34     41 
 20260323    21:53:37       0    146     34     42 
 20260323    21:53:37       1    129     37     43 
 20260323    21:53:37       2    139     36     44 
 20260323    21:53:37       3    139     34     41 
 20260323    21:54:07       0    146     34     41 
 20260323    21:54:07       1    129     36     43 
 20260323    21:54:07       2    138     36     44 
 20260323    21:54:07       3    139     34     41 
 20260323    21:54:37       0    146     34     41 
 20260323    21:54:37       1    129     36     43 
 20260323    21:54:37       2    138     36     44 
 20260323    21:54:37       3    139     34     41 
 20260323    21:55:07       0    146     34     42 
 20260323    21:55:07       1    129     36     43 
 20260323    21:55:07       2    138     36     44 
 20260323    21:55:07       3    139     34     41 
 20260323    21:55:37       0    146     34     42 
 20260323    21:55:37       1    129     37     43 
 20260323    21:55:37       2    138     36     44 
 20260323    21:55:37       3    139     34     41 
 20260323    21:56:07       0    146     34     43 
 20260323    21:56:07       1    129     37     43 
 20260323    21:56:07       2    138     36     45 
 20260323    21:56:07       3    139     34     41 
 20260323    21:56:37       0    146     34     41 
 20260323    21:56:37       1    129     37     45 
 20260323    21:56:37       2    138     36     45 
 20260323    21:56:37       3    139     34     41 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:57:07       0    146     34     42 
 20260323    21:57:07       1    129     37     43 
 20260323    21:57:07       2    138     36     44 
 20260323    21:57:07       3    139     34     41 
 20260323    21:57:37       0    146     34     41 
 20260323    21:57:37       1    129     37     43 
 20260323    21:57:37       2    138     36     44 
 20260323    21:57:37       3    139     34     41 
 20260323    21:58:07       0    146     34     41 
 20260323    21:58:07       1    129     37     43 
 20260323    21:58:07       2    138     36     44 
 20260323    21:58:07       3    139     34     41 
 20260323    21:58:37       0    146     34     42 
 20260323    21:58:37       1    129     37     43 
 20260323    21:58:37       2    138     36     44 
 20260323    21:58:37       3    139     34     42 
 20260323    21:59:07       0    146     34     42 
 20260323    21:59:07       1    129     37     45 
 20260323    21:59:07       2    138     36     45 
 20260323    21:59:07       3    139     34     41 
 20260323    21:59:37       0    146     34     41 
 20260323    21:59:37       1    129     37     44 
 20260323    21:59:37       2    138     36     44 
 20260323    21:59:37       3    139     34     41 
 20260323    22:00:07       0    146     34     41 
 20260323    22:00:07       1    129     36     43 
 20260323    22:00:07       2    138     36     45 
 20260323    22:00:07       3    139     34     41 
 20260323    22:00:37       0    146     34     42 
 20260323    22:00:37       1    129     36     43 
 20260323    22:00:37       2    138     36     44 
 20260323    22:00:37       3    139     34     41 
 20260323    22:01:07       0    146     34     41 
 20260323    22:01:07       1    129     36     43 
 20260323    22:01:07       2    138     36     44 
 20260323    22:01:07       3    139     34     41 
 20260323    22:01:37       0    146     34     41 
 20260323    22:01:37       1    129     36     43 
 20260323    22:01:37       2    138     36     44 
 20260323    22:01:37       3    139     34     41 
 20260323    22:02:07       0    157     35     43 
 20260323    22:02:07       1    138     37     45 
 20260323    22:02:07       2    150     36     45 
 20260323    22:02:07       3    150     35     43 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    22:02:37       0    155     35     43 
 20260323    22:02:37       1    136     37     45 
 20260323    22:02:37       2    148     36     45 
 20260323    22:02:37       3    148     34     43 
 20260323    22:03:07       0    159     36     43 
 20260323    22:03:07       1    141     38     45 
 20260323    22:03:07       2    153     37     46 
 20260323    22:03:07       3    153     35     43 
 20260323    22:03:37       0    160     35     43 
 20260323    22:03:37       1    140     37     45 
 20260323    22:03:37       2    153     37     45 
 20260323    22:03:37       3    153     35     43 
 20260323    22:04:07       0    146     34     42 
 20260323    22:04:07       1    128     37     43 
 20260323    22:04:07       2    139     36     44 
 20260323    22:04:07       3    138     34     41 
