#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:39:22       0     97     36     46 
 20260323    21:39:22       1     90     35     45 
 20260323    21:39:22       2     77     35     44 
 20260323    21:39:22       3     97     35     46 
 20260323    21:39:52       0    144     37     46 
 20260323    21:39:52       1    139     37     47 
 20260323    21:39:52       2    128     37     44 
 20260323    21:39:52       3    146     37     46 
 20260323    21:40:22       0    145     38     46 
 20260323    21:40:22       1    139     37     47 
 20260323    21:40:22       2    128     37     44 
 20260323    21:40:22       3    146     37     46 
 20260323    21:40:52       0    144     38     46 
 20260323    21:40:52       1    139     37     47 
 20260323    21:40:52       2    128     37     44 
 20260323    21:40:52       3    145     37     47 
 20260323    21:41:22       0    144     37     46 
 20260323    21:41:22       1    139     37     47 
 20260323    21:41:22       2    128     37     44 
 20260323    21:41:22       3    146     37     47 
 20260323    21:41:52       0    144     37     46 
 20260323    21:41:52       1    139     37     47 
 20260323    21:41:52       2    128     37     44 
 20260323    21:41:52       3    145     37     46 
 20260323    21:42:22       0    144     37     46 
 20260323    21:42:22       1    139     37     45 
 20260323    21:42:22       2    128     37     44 
 20260323    21:42:22       3    145     37     46 
 20260323    21:42:52       0    144     37     46 
 20260323    21:42:52       1    139     37     47 
 20260323    21:42:52       2    128     37     44 
 20260323    21:42:52       3    146     37     47 
 20260323    21:43:22       0    144     37     46 
 20260323    21:43:22       1    139     37     47 
 20260323    21:43:22       2    128     37     44 
 20260323    21:43:22       3    146     37     46 
 20260323    21:43:52       0    144     37     46 
 20260323    21:43:52       1    139     37     46 
 20260323    21:43:52       2    128     37     44 
 20260323    21:43:52       3    146     37     46 
 20260323    21:44:22       0    144     37     46 
 20260323    21:44:22       1    139     37     45 
 20260323    21:44:22       2    128     37     44 
 20260323    21:44:22       3    145     37     46 
#Date        Time         gpu    pwr  gtemp  mtemp 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C 
 20260323    21:44:52       0    145     37     46 
 20260323    21:44:52       1    141     37     45 
 20260323    21:44:52       2    129     37     44 
 20260323    21:44:52       3    147     37     46 
 20260323    21:45:22       0    144     37     46 
 20260323    21:45:22       1    139     37     46 
 20260323    21:45:22       2    128     37     44 
 20260323    21:45:22       3    146     37     46 
 20260323    21:45:52       0    144     37     46 
 20260323    21:45:52       1    139     37     47 
 20260323    21:45:52       2    128     37     44 
 20260323    21:45:52       3    146     37     47 
 20260323    21:46:22       0    144     37     46 
 20260323    21:46:22       1    139     37     45 
 20260323    21:46:22       2    128     37     44 
 20260323    21:46:22       3    146     37     47 
 20260323    21:46:52       0    144     37     46 
 20260323    21:46:52       1    139     37     45 
 20260323    21:46:52       2    128     37     44 
 20260323    21:46:52       3    145     37     47 
 20260323    21:47:22       0    144     37     46 
 20260323    21:47:22       1    139     37     46 
 20260323    21:47:22       2    128     37     44 
 20260323    21:47:22       3    146     37     46 
